timestamp rx_kb/s tx_kb/s
22:08:12 0 0
22:08:13 0 0
22:08:15 100 9925
22:08:16 826 106502
22:08:17 0 0
22:08:18 701 102313
22:08:19 0 0
22:08:20 719 98992
22:08:21 0 0
22:08:22 893 95376
22:08:23 0 0
22:08:24 1070 93385
22:08:25 23 7
22:08:26 902 87549
22:08:27 573 41924
22:08:28 375 41488
22:08:29 770 74317
22:08:30 48 4720
22:08:31 973 76426
22:08:32 0 0
22:08:33 792 72274
22:08:34 0 0
22:08:35 829 68329
22:08:36 737 58699
22:08:37 38 6477
22:08:38 735 61901
22:08:39 1 0
22:08:40 707 58474
22:08:41 0 0
22:08:42 721 55692
22:08:43 0 0
22:08:44 623 52902
22:08:45 23 7
22:08:46 715 61325
22:08:47 4 1
22:08:48 687 86630
22:08:49 1 0
22:08:50 785 83056
22:08:51 22 2874
22:08:52 0 0
22:08:53 868 83262
22:08:54 1 0
22:08:55 23 7
22:08:56 854 82027
22:08:57 0 0
22:08:58 835 80956
22:08:59 4 0
22:09:00 740 78278
22:09:01 0 0
22:09:02 682 76428
22:09:03 0 0
22:09:04 750 74932
22:09:05 525 41929
22:09:06 142 31232
22:09:07 549 71932
22:09:08 0 0
22:09:09 553 69968
22:09:10 0 0
22:09:11 559 68886
22:09:12 566 38112
22:09:13 266 29098
22:09:14 609 65872
22:09:15 24 7
22:09:16 799 64538
22:09:17 0 0
22:09:18 688 63197
22:09:19 0 0
22:09:20 668 61431
22:09:21 0 0
22:09:22 606 60713
22:09:23 146 8563
22:09:24 541 50969
22:09:25 651 54850
22:09:26 40 3651
22:09:27 762 58208
22:09:28 4 1
22:09:29 889 57754
22:09:30 1 0
22:09:31 866 57625
22:09:32 4 1
22:09:33 0 0
22:09:34 826 57513
22:09:35 21 4
22:09:36 621 57162
22:09:37 17 8
22:09:38 0 0
22:09:39 697 58285
22:09:40 0 0
22:09:41 0 0
22:09:42 762 59722
22:09:43 0 0
22:09:44 37 16
22:09:45 704 62518
22:09:46 684 54574
22:09:47 92 11700
22:09:48 768 71140
22:09:49 0 0
22:09:50 704 79797
22:09:51 0 0
22:09:52 666 92223
22:09:53 4 0
22:09:54 798 108581
22:09:55 12 3
22:09:56 850 125286
