timestamp rx_kb/s tx_kb/s
15:22:13 12 4
15:22:14 34 13
15:22:15 46 6599
15:22:16 34 3365
15:22:17 92 6769
15:22:18 40 3364
15:22:19 63 6885
15:22:20 28 3396
15:22:21 81 6658
15:22:22 32 3301
15:22:23 92 6665
15:22:24 49 3370
15:22:25 90 6628
15:22:26 35 3342
15:22:27 93 6630
15:22:28 53 3348
15:22:29 44 6570
15:22:30 61 3679
15:22:31 52 6215
15:22:32 77 6546
15:22:33 73 3285
15:22:34 69 6604
15:22:35 26 3291
15:22:36 62 6548
15:22:37 45 3265
15:22:38 76 6545
15:22:39 30 3237
15:22:40 83 6448
15:22:41 67 3232
15:22:42 55 6449
15:22:43 52 3222
15:22:44 46 3244
15:22:45 71 6452
15:22:46 29 3223
15:22:47 80 6444
15:22:48 30 3210
15:22:49 45 3212
15:22:50 41 3185
15:22:51 28 3221
15:22:52 30 3157
15:22:53 72 6393
15:22:54 41 3201
15:22:55 40 3140
15:22:56 68 6334
15:22:57 29 3153
15:22:58 79 6324
15:22:59 25 3163
15:23:00 62 6321
15:23:01 79 6281
15:23:02 46 3157
15:23:03 102 6257
15:23:04 26 3163
15:23:05 70 6256
15:23:06 98 6202
15:23:07 25 3105
15:23:08 57 6218
15:23:09 41 3089
15:23:10 73 6198
15:23:11 55 3124
15:23:12 64 6124
15:23:13 57 3116
15:23:14 65 6115
15:23:15 33 3040
15:23:16 65 6165
15:23:17 24 3085
15:23:18 55 6090
15:23:19 30 3080
15:23:20 58 6071
15:23:21 45 3056
15:23:22 41 3020
15:23:23 109 6035
15:23:24 47 3021
15:23:25 46 3005
15:23:26 71 3011
15:23:27 49 5963
15:23:28 56 3045
15:23:29 50 2974
15:23:30 39 2970
15:23:31 58 5944
15:23:32 39 2996
15:23:33 62 2985
15:23:34 42 2989
15:23:35 82 5937
15:23:36 29 2969
15:23:37 29 2942
15:23:38 26 2947
15:23:39 27 2973
15:23:40 27 2935
15:23:41 71 5888
15:23:42 57 2926
15:23:43 74 5849
15:23:44 109 5802
15:23:45 64 2926
15:23:46 59 5784
15:23:47 39 2876
15:23:48 53 5787
15:23:49 68 5741
15:23:50 44 3059
15:23:51 51 5782
15:23:52 61 3055
15:23:53 42 5652
15:23:54 67 5753
15:23:55 45 2833
15:23:56 50 5664
15:23:57 69 5696
15:23:58 25 2825
15:23:59 96 5770
15:24:00 38 2821
15:24:01 60 5610
15:24:02 75 5630
15:24:03 48 2783
15:24:04 49 5565
15:24:05 38 2826
15:24:06 51 2805
15:24:07 56 5540
15:24:08 39 2780
15:24:09 51 2806
15:24:10 51 5553
15:24:11 46 2747
15:24:12 46 2758
15:24:13 42 2751
15:24:14 31 2745
15:24:15 29 2738
15:24:16 52 5551
15:24:17 48 2755
15:24:18 40 2712
15:24:19 58 2712
15:24:20 37 2698
15:24:21 67 5575
15:24:22 42 2748
15:24:23 37 2695
15:24:24 30 2748
15:24:25 71 5413
15:24:26 42 2728
15:24:27 80 5388
15:24:28 44 2698
15:24:29 52 5309
15:24:30 87 5379
15:24:31 37 2685
15:24:32 67 5322
15:24:33 68 5339
15:24:34 26 2643
15:24:35 66 5305
15:24:36 61 5240
15:24:37 39 2637
15:24:38 49 5231
15:24:39 53 5159
15:24:40 36 2606
15:24:41 61 5182
15:24:42 73 5168
15:24:43 38 2556
15:24:44 107 5159
15:24:45 80 5157
15:24:46 31 2569
15:24:47 55 5117
15:24:48 40 2589
15:24:49 51 5126
15:24:50 43 2580
15:24:51 73 5002
15:24:53 79 5054
15:24:54 40 2486
15:24:55 77 4977
15:24:56 33 2545
15:24:57 75 4993
15:24:58 42 2509
15:24:59 97 5609
15:25:00 43 2492
15:25:01 51 2490
15:25:02 27 2469
15:25:03 71 2487
15:25:04 63 4934
15:25:05 47 2455
15:25:06 61 2445
15:25:07 27 2438
15:25:08 83 4894
15:25:09 50 2435
15:25:10 44 2500
15:25:11 43 2617
15:25:12 33 4886
15:25:13 60 4841
15:25:14 72 4805
15:25:15 29 2379
15:25:16 59 4841
15:25:17 55 4823
15:25:18 43 2461
15:25:19 40 4815
15:25:20 75 4737
15:25:21 95 4769
15:25:22 23 2370
15:25:23 68 4788
15:25:24 89 4763
15:25:25 29 2352
15:25:26 57 4751
15:25:27 52 4630
15:25:28 27 2344
15:25:29 64 4720
15:25:30 72 4701
15:25:31 79 4738
15:25:32 47 2309
15:25:33 77 4619
15:25:34 72 4598
15:25:35 30 2286
15:25:36 83 4664
15:25:37 38 2295
15:25:38 56 4534
15:25:39 58 4532
15:25:40 29 2279
15:25:41 72 4540
15:25:42 44 2337
15:25:43 85 4387
15:25:44 38 2218
15:25:45 71 4439
15:25:46 45 2305
15:25:47 37 2241
15:25:48 46 2204
15:25:49 80 4501
15:25:50 40 2262
15:25:51 43 2173
15:25:52 60 4375
15:25:53 51 2211
15:25:54 36 2275
15:25:55 42 2236
15:25:56 41 4341
15:25:57 49 2215
15:25:58 47 4352
15:25:59 55 4274
15:26:00 82 4366
15:26:01 62 4281
15:26:02 65 4320
15:26:03 85 2101
15:26:04 49 4241
15:26:05 49 4295
15:26:06 61 4271
15:26:07 55 4241
15:26:08 27 2097
15:26:09 66 4217
15:26:10 82 4163
15:26:11 63 4164
15:26:12 44 2028
15:26:13 93 4193
15:26:14 53 4201
15:26:15 60 4166
15:26:16 51 2063
15:26:17 42 4137
15:26:18 55 4095
15:26:19 83 4000
15:26:20 31 2064
15:26:21 75 4095
15:26:22 66 4040
15:26:23 53 2004
15:26:24 65 4028
15:26:25 25 2081
15:26:26 80 4398
15:26:27 29 2031
15:26:28 25 2020
15:26:29 65 3924
15:26:30 26 1976
15:26:31 53 2035
15:26:32 26 1989
15:26:33 48 1949
15:26:34 50 4003
15:26:35 26 1998
15:26:36 27 1975
15:26:37 51 3971
15:26:38 27 1991
15:26:39 35 1939
15:26:40 34 1964
15:26:41 38 1945
15:26:42 64 3872
15:26:43 78 3931
15:26:44 44 1978
15:26:45 75 3827
15:26:46 65 3933
15:26:47 55 3845
15:26:48 65 1947
15:26:49 72 3741
15:26:50 63 3791
15:26:51 48 1929
15:26:52 56 3783
15:26:53 75 3808
15:26:54 45 1916
15:26:55 41 3778
15:26:56 59 3775
15:26:57 60 3684
15:26:58 40 1832
15:26:59 38 3702
15:27:00 57 3728
15:27:01 55 3626
15:27:02 38 1871
15:27:03 71 3686
15:27:04 47 3697
15:27:05 78 3645
15:27:06 42 1814
15:27:07 61 3567
15:27:08 71 1895
15:27:09 35 3651
15:27:10 59 3570
15:27:11 42 1803
15:27:12 63 1780
15:27:13 52 3576
15:27:14 34 1787
15:27:15 36 1793
15:27:16 78 3154
15:27:17 45 2222
15:27:18 41 1732
15:27:19 45 1786
15:27:20 64 3561
15:27:21 35 1745
15:27:22 44 1780
15:27:23 56 1784
15:27:24 58 3557
15:27:25 36 1741
15:27:26 45 1738
15:27:27 55 1828
15:27:28 34 3400
15:27:29 48 3535
15:27:30 70 3523
15:27:31 47 3447
15:27:32 75 3472
15:27:33 45 1709
15:27:34 39 3451
15:27:35 63 3467
15:27:36 48 3376
15:27:37 53 1677
15:27:38 39 3395
15:27:39 53 3354
15:27:40 50 3321
15:27:41 66 3364
15:27:42 39 1695
15:27:43 73 3379
15:27:44 71 3324
15:27:45 46 3331
15:27:46 25 1651
15:27:47 61 3365
15:27:48 69 3321
15:27:49 64 1673
15:27:50 49 3281
15:27:51 64 3281
15:27:52 84 3314
15:27:53 59 3270
15:27:54 42 1638
15:27:55 59 3307
15:27:56 49 3282
15:27:57 25 1608
15:27:58 62 3197
15:27:59 36 1620
15:28:00 58 3233
15:28:01 34 1589
15:28:02 35 1620
15:28:03 66 1768
15:28:05 65 3282
15:28:06 27 1638
15:28:07 43 1586
15:28:08 66 3159
15:28:09 27 1599
15:28:10 39 1585
15:28:11 64 3149
15:28:12 40 1596
15:28:13 76 1889
15:28:14 81 5528
15:28:15 28 2773
15:28:16 62 5614
15:28:17 61 2815
15:28:18 62 5515
15:28:19 52 5571
15:28:20 26 2734
15:28:21 82 5511
15:28:22 72 5439
15:28:23 36 2783
15:28:24 72 5502
15:28:25 67 5476
15:28:26 30 2737
15:28:27 61 5462
15:28:28 67 2803
15:28:29 58 5423
15:28:30 59 5509
15:28:31 27 2755
15:28:32 60 5328
15:28:33 36 2727
15:28:34 83 5481
15:28:35 40 2771
15:28:36 55 5493
15:28:37 61 5382
15:28:38 61 2697
15:28:39 73 5390
15:28:40 27 2697
15:28:41 86 5378
15:28:42 45 2723
15:28:43 67 5347
15:28:44 48 2742
15:28:45 78 5373
15:28:46 66 2645
15:28:47 24 2674
15:28:48 38 2712
15:28:49 39 2652
15:28:50 96 5380
15:28:51 44 2664
15:28:52 36 2661
15:28:53 84 2754
15:28:54 27 2652
15:28:55 46 2673
15:28:56 63 5339
15:28:57 78 2674
15:28:58 27 2612
15:28:59 42 2649
15:29:00 87 5304
15:29:01 70 5315
15:29:02 29 2623
15:29:03 87 5283
15:29:04 34 2652
