Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-45-226.us-west-2.compute.internal) 	06/04/26 	_x86_64_	(128 CPU)

03:00:32        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:00:33           lo     80.00     80.00      6.49      6.49      0.00      0.00      0.00      0.00
03:00:33         ens5     91.00    101.00     30.26     22.35      0.00      0.00      0.00      0.00
03:00:33    enifb1ac5e0a09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:33    eni20ed0c6920d      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:33         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:33    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:33    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:33    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:33    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:33    enife22b4c3b6a     81.00     64.00     25.86     27.75      0.00      0.00      0.00      0.00
03:00:33    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:33    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:33    enifd833d83eb2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:33    enidb0c25597b6      3.00      3.00      0.69      0.74      0.00      0.00      0.00      0.00
03:00:33    eni47a93c32888     12.00     13.00      1.56     10.60      0.00      0.00      0.00      0.00
03:00:33    eni70f4d61bd42      3.00      3.00      0.72      0.76      0.00      0.00      0.00      0.00
03:00:33    eni57210d8fe98      5.00      7.00      3.46      2.07      0.00      0.00      0.00      0.00

03:00:33        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:00:34           lo    146.00    146.00     11.48     11.48      0.00      0.00      0.00      0.00
03:00:34         ens5    345.00    378.00    162.82    239.40      0.00      0.00      0.00      0.00
03:00:34    enifb1ac5e0a09     26.00     26.00      5.97      3.39      0.00      0.00      0.00      0.00
03:00:34    eni20ed0c6920d     42.00     42.00     10.10      5.25      0.00      0.00      0.00      0.00
03:00:34         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:34    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:34    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:34    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:34    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:34    enife22b4c3b6a     68.00     69.00     77.83     36.02      0.00      0.00      0.00      0.01
03:00:34    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:34    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:34    enifd833d83eb2      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
03:00:34    enidb0c25597b6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:34    eni47a93c32888     27.00     28.00      3.93     63.16      0.00      0.00      0.00      0.01
03:00:34    eni70f4d61bd42      2.00      4.00      0.14      0.27      0.00      0.00      0.00      0.00
