timestamp rx_kb/s tx_kb/s
03:37:43 0 0
03:37:44 59 27
03:37:45 604 63465
03:37:46 188 90
03:37:47 320 52674
03:37:48 524 51726
03:37:49 527 51078
03:37:50 703 49940
03:37:51 561 36748
03:37:52 79 12316
03:37:53 569 48016
03:37:54 588 47079
03:37:55 598 46203
03:37:56 573 45204
03:37:57 200 95
03:37:58 342 44040
03:37:59 501 43195
03:38:00 533 42204
03:38:01 566 48863
03:38:02 512 44297
03:38:03 56 6305
03:38:04 584 49898
03:38:05 582 49183
03:38:06 657 46044
03:38:07 34 3116
03:38:09 647 47704
03:38:10 658 46774
03:38:11 641 45811
03:38:12 23 7
03:38:13 491 45047
03:38:14 510 44387
03:38:15 581 43763
03:38:16 488 42867
03:38:17 355 31286
03:38:18 152 10483
03:38:19 564 40922
03:38:20 585 40272
03:38:21 622 39514
03:38:22 615 38882
03:38:23 597 37911
03:38:24 566 28439
03:38:25 127 8531
03:38:26 611 36540
03:38:27 578 35639
03:38:28 649 34912
03:38:29 602 34485
03:38:30 559 33779
03:38:31 565 31034
03:38:32 33 2100
03:38:33 569 32235
03:38:34 528 31562
03:38:35 433 30944
03:38:36 461 30288
03:38:37 467 29792
03:38:38 2 1
03:38:39 466 29370
03:38:40 515 29221
03:38:41 486 28018
03:38:42 531 27603
03:38:43 1 0
03:38:44 527 26866
03:38:45 564 26579
03:38:46 2 1
03:38:47 527 26072
03:38:48 547 25689
03:38:49 0 0
03:38:50 560 25658
03:38:51 174 79
03:38:52 420 25406
03:38:53 534 24979
03:38:54 0 0
03:38:55 595 25081
03:38:56 469 20286
03:38:57 48 4567
03:38:58 534 24879
03:38:59 571 24826
03:39:00 547 24990
03:39:01 368 9260
03:39:02 163 15808
03:39:03 507 25048
03:39:04 535 25294
03:39:05 498 25504
03:39:06 553 25944
03:39:07 543 28021
03:39:08 513 33095
03:39:09 261 390
03:39:10 278 33130
03:39:11 533 33184
03:39:12 523 33089
03:39:13 530 33043
03:39:14 550 32715
03:39:15 532 32580
03:39:16 142 68
03:39:17 411 32614
03:39:18 511 32642
03:39:19 551 32435
03:39:20 563 32615
03:39:21 536 32206
03:39:22 494 32299
03:39:23 49 24
03:39:24 478 32428
03:39:25 533 32196
03:39:26 515 32083
03:39:27 610 32064
03:39:28 616 32078
03:39:29 1 0
03:39:30 643 32131
03:39:31 663 31874
03:39:32 592 31907
03:39:33 606 31564
03:39:34 0 0
03:39:35 600 31908
03:39:36 531 31848
03:39:37 505 23375
03:39:38 74 8354
03:39:39 502 31652
03:39:40 0 0
03:39:41 561 31420
03:39:42 493 29642
03:39:43 26 1942
03:39:44 616 31454
03:39:45 4 0
03:39:46 622 32022
03:39:47 625 31248
03:39:48 3 1
03:39:49 584 31715
03:39:50 526 31535
03:39:51 277 128
03:39:52 275 31707
03:39:53 483 31915
03:39:54 529 31627
03:39:55 534 31676
03:39:56 504 31572
03:39:57 503 31583
03:39:58 43 21
03:39:59 479 31827
03:40:00 527 31750
03:40:01 556 31983
03:40:02 536 31869
03:40:03 562 30529
03:40:04 178 1634
03:40:05 405 32484
03:40:06 554 32555
03:40:07 554 32799
03:40:08 556 33123
03:40:09 565 33654
03:40:10 574 33823
03:40:11 141 63
03:40:12 408 34370
03:40:13 571 34783
03:40:14 577 35474
03:40:15 599 37380
03:40:16 588 37069
03:40:17 183 4196
03:40:18 383 34143
03:40:19 590 39505
03:40:20 670 41398
03:40:21 476 31246
03:40:22 77 11807
03:40:23 636 46102
03:40:24 541 48130
03:40:25 1 0
03:40:26 567 51343
03:40:27 0 0
03:40:28 603 53826
03:40:29 6 1654
03:40:30 609 59522
03:40:31 23 7
03:40:32 713 63783
03:40:33 0 0
03:40:34 702 66658
03:40:35 0 0
03:40:36 587 69152
03:40:37 55 26
03:40:38 582 70017
03:40:39 661 71008
03:40:40 3 0
03:40:41 576 71510
03:40:42 703 72739
03:40:43 690 73836
03:40:44 2 0
03:40:45 610 53580
03:40:46 582 26615
03:40:47 516 26939
03:40:48 517 25224
03:40:49 40 1688
03:40:50 392 26915
03:40:51 480 27148
03:40:52 497 27011
03:40:53 544 27863
03:40:54 114 53
03:40:55 465 28599
03:40:56 619 31437
03:40:57 593 31954
03:40:58 542 33404
03:40:59 548 34732
03:41:00 526 35530
03:41:01 199 87
03:41:02 350 36452
03:41:03 541 37827
03:41:04 537 38541
03:41:05 54 29
03:41:06 408 39289
03:41:07 537 40060
03:41:08 568 40941
03:41:09 541 41313
03:41:10 9 3
03:41:11 539 41555
03:41:12 500 42402
03:41:13 520 37012
03:41:14 38 5448
03:41:15 574 43372
03:41:16 608 43273
03:41:17 0 0
03:41:19 671 43772
03:41:20 0 0
03:41:21 530 44486
03:41:22 266 163
03:41:23 305 44313
03:41:24 455 44420
03:41:25 4 0
03:41:26 650 45042
03:41:27 145 70
03:41:28 625 46228
03:41:29 564 44886
03:41:30 0 0
03:41:31 611 45129
03:41:32 646 45077
03:41:33 387 28888
03:41:34 107 15707
03:41:35 572 45115
03:41:36 554 44873
03:41:37 579 44692
03:41:38 563 44686
03:41:39 10 8
03:41:40 492 44422
03:41:41 581 44059
03:41:42 558 44628
03:41:43 560 43822
03:41:44 541 43389
03:41:45 158 74
03:41:46 348 43077
03:41:47 499 42601
03:41:48 488 42373
03:41:49 573 42281
03:41:50 526 29324
03:41:51 25 4501
03:41:52 511 31217
03:41:53 464 31313
03:41:54 506 31858
03:41:55 499 32339
03:41:56 530 31216
03:41:57 55 2089
03:41:58 540 33758
03:41:59 503 35161
03:42:00 495 35839
03:42:01 12 4
03:42:02 461 37169
03:42:03 481 38621
03:42:04 429 40249
03:42:05 5 1
03:42:06 484 42426
03:42:07 0 0
03:42:08 463 44957
03:42:09 0 0
03:42:10 734 48499
03:42:11 753 52121
03:42:12 12 3
03:42:13 664 55470
03:42:14 0 0
03:42:15 597 59932
03:42:16 621 59835
03:42:17 47 3954
03:42:18 734 67446
03:42:19 4 0
03:42:20 712 69124
03:42:21 12 4
03:42:22 612 62092
03:42:23 19 8661
03:42:24 547 54554
03:42:25 66 16335
03:42:26 594 71052
03:42:27 578 71326
03:42:28 491 61841
03:42:29 73 9539
03:42:30 484 41816
03:42:31 558 29607
03:42:32 546 29563
03:42:33 198 96
03:42:34 324 29529
03:42:35 561 29472
03:42:36 516 29695
03:42:37 547 29841
03:42:38 507 29782
03:42:39 530 29132
03:42:40 18 1019
03:42:41 579 30199
03:42:42 552 29983
03:42:43 482 30027
03:42:44 546 30202
03:42:45 150 72
03:42:46 282 30221
03:42:47 416 30249
03:42:48 567 30967
03:42:49 506 26828
03:42:50 21 3820
03:42:51 589 30717
03:42:52 570 30627
03:42:53 4 0
03:42:54 516 30894
03:42:55 458 30982
03:42:56 0 0
03:42:57 570 31264
03:42:58 508 28236
03:42:59 42 3568
03:43:00 455 34059
03:43:01 23 7
03:43:02 474 35955
03:43:03 472 38035
03:43:04 4 1
03:43:05 557 39095
03:43:06 0 0
03:43:07 596 41197
03:43:08 248 1243
03:43:09 357 41023
03:43:10 471 43360
03:43:11 23 7
03:43:12 605 45054
03:43:13 534 45162
03:43:14 5 1
03:43:15 474 45872
03:43:16 555 46989
03:43:17 400 26396
03:43:18 76 21299
03:43:19 536 48598
03:43:20 522 48940
03:43:21 518 41387
03:43:22 64 8185
03:43:23 597 49856
03:43:24 544 50366
03:43:25 529 50791
03:43:26 555 51187
03:43:27 151 72
03:43:28 459 52033
03:43:29 547 51695
03:43:30 550 52175
03:43:31 577 52433
03:43:32 210 101
03:43:33 350 52225
03:43:34 550 52367
03:43:35 592 52204
03:43:36 560 52436
03:43:37 4 1
03:43:38 542 52611
03:43:39 529 52010
03:43:40 507 32064
03:43:41 70 7648
03:43:42 492 36517
03:43:43 544 37804
03:43:44 21 9
03:43:45 469 38129
03:43:46 478 39323
03:43:47 4 0
03:43:48 538 40633
03:43:49 0 0
03:43:50 640 41884
03:43:51 609 41819
03:43:52 9 2024
03:43:53 594 46076
03:43:54 0 0
03:43:55 522 47883
03:43:56 0 0
03:43:57 553 50896
03:43:58 30 12
03:43:59 472 54251
03:44:00 617 58324
03:44:01 26 8
03:44:02 642 62346
03:44:03 223 108
03:44:04 357 66507
03:44:05 645 69057
03:44:06 704 72025
03:44:07 609 68359
03:44:08 17 4025
03:44:09 697 73303
03:44:10 819 74801
03:44:11 567 74068
03:44:12 1 0
03:44:13 622 74590
03:44:14 568 75817
03:44:15 527 43772
03:44:16 421 33504
03:44:17 2 1
03:44:18 454 33570
03:44:19 442 33753
03:44:20 467 33982
03:44:21 471 33884
03:44:22 480 25511
03:44:23 50 8460
03:44:25 578 34186
03:44:26 490 34009
03:44:27 463 34323
03:44:28 470 34377
03:44:29 524 32835
03:44:30 14 1520
03:44:31 508 34530
03:44:32 581 34380
03:44:33 555 34675
03:44:34 517 34734
03:44:35 595 35178
03:44:36 1 0
03:44:37 522 35103
03:44:38 590 35110
03:44:39 594 35273
03:44:40 0 0
03:44:41 484 35264
03:44:42 447 35381
03:44:43 4 0
03:44:44 437 35575
03:44:45 459 35662
03:44:46 2 1
03:44:47 651 36266
03:44:48 0 0
03:44:49 541 36160
03:44:50 655 36260
03:44:51 12 3
03:44:52 596 36648
03:44:53 483 36465
03:44:54 483 34685
03:44:55 155 2126
03:44:56 377 37062
03:44:57 486 37322
03:44:58 538 37397
03:44:59 435 37673
03:45:00 477 38110
03:45:01 442 28868
03:45:02 78 9557
03:45:03 450 38615
03:45:04 492 38800
03:45:05 413 34561
03:45:06 29 4987
03:45:07 463 41638
03:45:08 487 44607
03:45:09 503 46904
03:45:10 545 42773
03:45:11 47 6020
03:45:12 542 50499
03:45:13 595 52318
03:45:14 581 54154
03:45:15 1 0
03:45:16 590 55219
03:45:17 594 56277
03:45:18 541 57725
03:45:19 232 17806
03:45:20 344 40753
03:45:21 617 59176
03:45:22 549 60103
03:45:23 0 0
03:45:24 573 60532
03:45:25 664 61433
03:45:26 0 0
03:45:27 709 62240
03:45:28 724 55383
03:45:29 0 0
03:45:30 629 45719
03:45:31 12 4
03:45:32 605 47721
03:45:33 580 49094
03:45:34 0 0
03:45:35 555 50883
03:45:36 0 0
03:45:37 513 53187
03:45:38 79 37
03:45:39 455 55631
03:45:40 565 58752
03:45:41 15 7
03:45:42 619 62230
03:45:43 0 0
03:45:44 665 65883
03:45:45 575 69167
03:45:46 2 1
03:45:47 604 71837
03:45:48 584 74263
03:45:49 633 75434
03:45:50 377 27618
03:45:51 241 48765
03:45:52 695 77854
03:45:53 676 78113
03:45:54 356 38359
03:45:55 329 38375
03:45:56 661 76602
03:45:57 629 76355
03:45:58 0 0
03:45:59 613 77034
03:46:00 512 59022
03:46:01 480 36009
03:46:02 454 36362
03:46:03 1 0
03:46:04 559 36295
03:46:05 581 36119
03:46:06 589 36313
03:46:07 598 36295
03:46:08 596 36721
03:46:09 107 49
03:46:10 440 36703
03:46:11 530 36614
03:46:12 514 36683
03:46:13 484 36819
03:46:14 353 16799
03:46:15 172 19967
03:46:16 599 36915
03:46:17 545 37075
03:46:18 529 29334
03:46:19 49 7874
03:46:20 561 37093
03:46:21 27 7
03:46:22 604 37486
03:46:23 521 26194
03:46:24 55 11250
03:46:25 597 37762
03:46:26 0 0
03:46:27 565 37704
03:46:28 544 38160
03:46:29 5 2
03:46:30 674 38552
03:46:31 23 7
03:46:32 661 38147
03:46:33 49 23
03:46:34 589 38236
03:46:35 607 38426
03:46:36 717 38660
03:46:37 635 39212
03:46:38 114 56
03:46:39 551 39040
03:46:40 708 40147
03:46:41 638 39390
03:46:42 576 39707
03:46:43 445 27544
03:46:44 87 12497
03:46:45 549 39987
03:46:46 558 40038
03:46:47 497 40291
03:46:48 591 41069
03:46:49 1 0
03:46:50 602 41404
03:46:51 552 41268
03:46:52 495 41547
03:46:53 522 37226
03:46:54 40 4962
03:46:55 550 42530
03:46:56 594 43844
03:46:57 579 43655
03:46:58 580 43856
03:46:59 311 18236
03:47:00 208 26569
03:47:01 527 44616
03:47:02 489 45345
03:47:03 681 47049
03:47:04 2 0
03:47:05 635 46818
03:47:06 709 48043
03:47:07 567 40973
03:47:08 71 7842
03:47:09 629 50157
03:47:10 596 47907
03:47:11 37 3153
03:47:12 632 52524
03:47:13 0 0
03:47:14 757 53995
03:47:15 184 85
03:47:16 393 57913
03:47:17 559 68247
03:47:18 3 1
03:47:19 687 73785
03:47:20 0 0
03:47:21 801 77647
03:47:22 0 0
03:47:23 685 77095
03:47:24 0 0
03:47:25 582 61412
03:47:26 466 48579
03:47:27 59 15862
03:47:28 496 67337
03:47:30 580 70307
03:47:31 615 73568
03:47:32 24 7
03:47:33 603 75081
03:47:34 612 76475
03:47:35 665 77167
03:47:36 1 0
03:47:37 609 78134
03:47:38 541 77853
03:47:39 550 57859
03:47:40 86 20075
03:47:41 617 77462
03:47:42 628 77306
03:47:43 0 0
03:47:44 706 76720
03:47:45 810 77027
03:47:46 811 78252
03:47:47 0 0
03:47:48 689 74489
03:47:49 622 38314
03:47:50 639 37800
03:47:51 563 37825
03:47:52 208 101
03:47:53 417 37683
03:47:54 609 37947
03:47:55 720 39571
03:47:56 541 37729
03:47:57 2 1
03:47:58 558 37710
03:47:59 566 37775
03:48:00 0 0
03:48:01 610 38171
03:48:02 567 36152
03:48:03 32 2345
03:48:04 583 38874
03:48:05 0 0
03:48:06 613 38265
03:48:07 652 36637
03:48:08 33 2243
03:48:09 632 38743
03:48:10 0 0
03:48:11 594 38724
03:48:12 57 26
03:48:13 476 38573
03:48:14 537 38847
03:48:15 0 0
03:48:16 513 38915
03:48:17 1 0
03:48:18 484 39075
03:48:19 509 39213
03:48:20 603 39581
03:48:21 510 34569
03:48:22 46 5175
03:48:23 508 39811
03:48:24 504 39645
03:48:25 476 39870
03:48:26 561 40012
03:48:27 501 39879
03:48:28 45 22
03:48:29 496 40808
03:48:30 487 40369
03:48:31 630 40890
03:48:32 570 40641
03:48:33 488 38581
03:48:34 13 2370
03:48:35 579 41201
03:48:36 484 41489
03:48:37 550 41627
03:48:38 604 42040
03:48:39 4 1
03:48:40 680 42777
03:48:41 599 42503
03:48:42 650 42893
03:48:43 563 43113
03:48:44 1 0
03:48:45 559 43441
03:48:46 560 43874
03:48:47 568 44549
03:48:48 0 0
03:48:49 727 45847
03:48:50 639 45456
03:48:51 669 45957
03:48:52 0 0
03:48:53 595 46605
03:48:54 562 47461
03:48:55 4 0
03:48:56 658 48871
03:48:57 0 0
03:48:58 599 49185
03:48:59 620 50460
03:49:00 0 0
03:49:01 557 51734
03:49:02 0 0
03:49:03 561 52826
03:49:04 622 54619
03:49:05 0 0
03:49:06 781 56840
03:49:07 0 0
03:49:08 665 58578
03:49:09 600 59945
03:49:10 530 54967
03:49:11 50 7734
03:49:12 551 64959
03:49:13 531 68128
03:49:14 623 70177
03:49:15 2 554
03:49:16 547 73373
03:49:17 592 75336
03:49:18 608 76811
03:49:19 2 1
03:49:20 479 77738
03:49:21 536 78492
03:49:22 588 84099
03:49:23 1 0
03:49:24 617 91651
03:49:25 564 80469
03:49:26 300 1179
03:49:27 278 76803
03:49:28 552 77909
03:49:29 579 71038
03:49:30 34 6622
03:49:31 662 77686
03:49:32 723 77363
03:49:33 2 1
03:49:34 731 77733
03:49:35 694 79441
03:49:36 79 39
03:49:37 551 46769
03:49:38 551 38438
03:49:39 416 19376
03:49:40 212 19254
03:49:41 592 38723
03:49:42 0 0
03:49:43 527 38486
03:49:44 499 38453
03:49:45 0 0
03:49:46 522 38566
03:49:47 0 0
03:49:48 488 38656
03:49:49 522 38716
03:49:50 4 0
03:49:51 535 39070
03:49:52 0 0
03:49:53 570 38896
03:49:54 364 8907
03:49:55 156 30140
03:49:56 517 34898
03:49:57 14 4087
03:49:58 188 87
03:49:59 337 39069
03:50:00 525 39159
03:50:01 536 39407
03:50:02 318 3674
03:50:03 176 35810
03:50:04 459 39326
03:50:05 500 39989
03:50:06 589 39690
03:50:07 644 39834
03:50:08 588 39798
03:50:09 2 1
03:50:10 585 39787
03:50:11 639 40391
03:50:12 509 39927
03:50:13 482 40388
03:50:14 247 624
03:50:15 191 39795
03:50:16 471 40641
03:50:17 496 40664
03:50:18 618 41005
03:50:19 1 0
03:50:20 604 41301
03:50:21 554 38575
03:50:22 28 2580
03:50:23 606 41458
03:50:24 536 31097
03:50:25 101 10448
03:50:26 629 42160
03:50:27 583 42074
03:50:28 376 19333
03:50:29 196 23073
03:50:30 532 42241
03:50:31 547 37319
03:50:32 26 5218
03:50:33 551 42961
03:50:34 3 0
03:50:36 607 43131
03:50:37 146 67
03:50:38 370 43392
03:50:39 553 44098
03:50:40 0 0
03:50:41 565 44258
03:50:42 21 7
03:50:43 676 45871
03:50:44 625 45486
03:50:45 6 1
03:50:46 538 45922
03:50:47 0 0
03:50:48 592 46342
03:50:49 0 0
03:50:50 570 47310
03:50:51 706 48854
03:50:52 18 5
03:50:53 666 49034
03:50:54 703 50242
03:50:55 675 43930
03:50:56 51 8224
03:50:57 605 52521
03:50:58 554 54002
03:50:59 608 56175
03:51:00 508 43634
03:51:01 126 14447
03:51:02 590 60298
03:51:03 685 63647
03:51:04 658 66246
03:51:05 0 0
03:51:06 666 68819
03:51:07 716 74389
03:51:08 780 75292
03:51:09 41 17
03:51:10 683 76569
03:51:11 635 77425
03:51:12 780 74635
03:51:13 17 3887
03:51:14 713 78863
03:51:15 764 79084
03:51:16 1 1
03:51:17 736 79735
03:51:18 576 78702
03:51:19 540 66021
03:51:20 86 12814
03:51:21 569 78609
03:51:22 14 4
03:51:23 599 78598
03:51:24 677 78497
03:51:25 0 0
03:51:26 741 80369
03:51:27 0 0
03:51:28 632 59449
03:51:29 0 0
03:51:30 642 39690
03:51:31 643 40911
03:51:32 12 3
