Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-58-166.ec2.internal) 	06/04/26 	_x86_64_	(128 CPU)

02:04:45        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:04:46           lo     20.00     20.00      2.66      2.66      0.00      0.00      0.00      0.00
02:04:46         ens5     28.00     27.00     11.07      5.01      0.00      0.00      0.00      0.00
02:04:46    eni9c774036886      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
02:04:46    eni5fd491a8520      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:46         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:46    eni46def74d622      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:46    eni863f1470662      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:46    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:46    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:46    eni7a106f4e85a      5.00      5.00      0.83      1.03      0.00      0.00      0.00      0.00
02:04:46    eni6d04481d948      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:46    eni95c2a9260c8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:46    enic47e233eae6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:46    eni0afda04f433      4.00      4.00      0.75      0.84      0.00      0.00      0.00      0.00
02:04:46    enidbf23aa60a5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:46    eni18e702d09ed      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:46    eni57210d8fe98     14.00     17.00      3.30     10.82      0.00      0.00      0.00      0.00

02:04:46        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:04:47           lo    283.00    283.00     19.89     19.89      0.00      0.00      0.00      0.00
02:04:47         ens5    247.00    228.00    122.42     48.21      0.00      0.00      0.00      0.00
02:04:47    eni9c774036886      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:47    eni5fd491a8520      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:47         ens6      1.00      1.00      0.15      0.06      0.00      0.00      0.00      0.00
02:04:47    eni46def74d622      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
02:04:47    eni863f1470662      2.00      2.00      0.13      0.13      0.00      0.00      0.00      0.00
02:04:47    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:47    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:47    eni7a106f4e85a    142.00    123.00    101.60     62.08      0.00      0.00      0.00      0.01
02:04:47    eni6d04481d948      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:47    eni95c2a9260c8      5.00      5.00      0.50      0.44      0.00      0.00      0.00      0.00
02:04:47    enic47e233eae6      6.00      6.00      0.49      0.60      0.00      0.00      0.00      0.00
02:04:47    eni0afda04f433     34.00     35.00      4.94     72.86      0.00      0.00      0.00      0.01
02:04:47    enidbf23aa60a5      4.00      3.00      0.75      0.73      0.00      0.00      0.00      0.00
02:04:47    eni18e702d09ed      5.00      4.00      0.88      0.83      0.00      0.00      0.00      0.00
02:04:47    eni57210d8fe98     72.00     76.00     19.37     69.77      0.00      0.00      0.00      0.01

02:04:47        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:04:48           lo    156.00    156.00     12.53     12.53      0.00      0.00      0.00      0.00
02:04:48         ens5   4270.00  48928.00    248.32  93559.81      0.00      0.00      0.00      0.00
02:04:48    eni9c774036886     37.00     37.00      6.73      4.26      0.00      0.00      0.00      0.00
02:04:48    eni5fd491a8520     50.00     52.00      9.83      5.58      0.00      0.00      0.00      0.00
02:04:48         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:48    eni46def74d622     10.00     12.00      4.35      2.54      0.00      0.00      0.00      0.00
02:04:48    eni863f1470662     10.00     13.00      4.35      2.60      0.00      0.00      0.00      0.00
02:04:48    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:48    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:48    eni7a106f4e85a      5.00      4.00      0.87      0.81      0.00      0.00      0.00      0.00
02:04:48    eni6d04481d948      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:48    eni95c2a9260c8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:48    enic47e233eae6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:48    eni0afda04f433      4.00      3.00      0.75      0.74      0.00      0.00      0.00      0.00
02:04:48    enidbf23aa60a5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:48    eni18e702d09ed      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:48    eni57210d8fe98   2411.00   4284.00  91073.42    294.32      0.00      0.00      0.00      7.46

02:04:48        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:04:49           lo    445.00    445.00     32.97     32.97      0.00      0.00      0.00      0.00
02:04:49         ens5   9510.00  65210.00    533.10 222812.99      0.00      0.00      0.00      0.00
