timestamp rx_kb/s tx_kb/s
18:05:17 0 0
18:05:18 0 0
18:05:19 852 72280
18:05:20 1376 125554
18:05:21 9 4
18:05:22 1328 121084
18:05:23 434 104
18:05:24 1097 117496
18:05:25 1531 112212
18:05:26 11 5
18:05:27 1489 106753
18:05:28 14 5
18:05:29 1325 101283
18:05:30 908 42121
18:05:31 343 53875
18:05:32 1164 90618
18:05:33 24 7
18:05:34 1273 85581
18:05:35 150 7
18:05:36 1355 80975
18:05:37 1442 76435
18:05:38 5 1
18:05:39 1623 73138
18:05:40 1595 67849
18:05:41 1 1
18:05:42 1683 64618
18:05:43 1539 61181
18:05:44 14 6
18:05:45 1377 58220
18:05:46 425 118
18:05:47 1099 91700
18:05:48 1451 101733
18:05:49 2 1
18:05:50 1379 96427
18:05:51 0 0
18:05:52 12 4
18:05:53 12 4
18:05:54 8 869
18:05:55 7 2205
18:05:56 1 0
18:05:57 175 7
18:05:58 1489 97731
18:05:59 11 4
18:06:00 1498 94902
18:06:01 510 126
18:06:02 1196 92630
18:06:03 1692 90728
18:06:04 10 4
18:06:05 1278 88405
18:06:06 1464 86054
18:06:07 15 7
18:06:08 1495 84220
18:06:09 1399 81445
18:06:10 22 10
18:06:11 1511 79581
18:06:12 506 127
18:06:13 1092 77534
18:06:14 1655 76530
18:06:15 115 7
18:06:16 1503 73885
18:06:17 1569 70459
18:06:18 23 2131
18:06:19 1510 72190
18:06:20 386 94
18:06:21 1085 68946
18:06:22 1527 67565
18:06:23 24 9
18:06:24 1511 67521
18:06:25 1440 66722
18:06:26 2 1
18:06:27 1612 66440
18:06:28 538 448
18:06:29 925 64569
18:06:30 1383 64771
18:06:31 9 3
18:06:32 1472 64871
18:06:33 12 3
18:06:34 1592 66377
18:06:35 0 0
18:06:36 1571 67714
18:06:37 0 0
18:06:38 1494 69934
18:06:39 0 0
18:06:40 1455 74272
18:06:41 0 0
18:06:42 1545 79867
18:06:43 12 3
18:06:45 1699 89332
18:06:46 11 4
18:06:47 1788 103077
18:06:48 1660 123789
18:06:49 21 8
18:06:50 574 3244
18:06:51 1259 144653
18:06:52 1753 154393
18:06:53 22 8
18:06:54 1469 56216
18:06:55 1241 47623
18:06:56 117 8949
18:06:57 1354 57147
18:06:58 1047 36585
18:06:59 245 20842
18:07:00 1456 57659
18:07:01 342 81
18:07:02 1152 57944
18:07:03 1621 59141
18:07:04 12 4
18:07:05 1671 59408
18:07:06 480 122
18:07:07 982 59190
18:07:08 1698 60985
18:07:09 3 1
18:07:10 1340 60550
18:07:11 515 121
18:07:12 715 61022
18:07:13 1113 61800
18:07:14 20 7
18:07:15 409 106
18:07:16 776 62951
18:07:17 13 5
18:07:18 1412 63814
18:07:19 0 0
18:07:20 1376 64524
18:07:21 1 0
18:07:22 481 123
18:07:23 906 66491
18:07:24 124 7
18:07:25 1224 67312
18:07:26 9 3
18:07:27 1440 69038
18:07:28 3 0
18:07:29 1550 70988
18:07:30 427 122
18:07:31 855 73361
18:07:32 1309 76347
18:07:33 1410 87521
18:07:34 137 16697
18:07:35 1945 130093
18:07:36 1605 123755
18:07:37 129 17960
18:07:38 2002 150259
18:07:39 14 6
18:07:40 1874 152905
18:07:41 1961 154072
18:07:42 16 7
18:07:43 1754 119601
18:07:44 441 122
18:07:45 1234 101151
18:07:46 1913 116607
18:07:47 116 6
18:07:48 1978 139353
18:07:49 1965 157909
18:07:50 18 185
18:07:51 1915 173869
18:07:52 15 217
18:07:53 27 473
18:07:54 2 1
18:07:55 1809 181834
18:07:56 11 6
18:07:57 1355 87669
18:07:58 607 96421
18:07:59 429 121
18:08:00 1147 83199
18:08:01 0 0
18:08:02 1230 61930
18:08:03 26 8
18:08:04 1062 61709
18:08:05 0 0
18:08:06 1151 62329
18:08:07 0 0
18:08:08 1389 62996
18:08:09 0 0
18:08:10 1431 62662
18:08:11 0 0
18:08:12 1330 63578
18:08:13 23 7
18:08:14 1390 63583
18:08:15 125 7
18:08:16 1359 64334
18:08:17 1319 64389
18:08:18 176 24
18:08:19 1185 65044
18:08:20 1552 66755
18:08:21 176 7
18:08:22 1130 66111
18:08:23 1448 67023
18:08:24 2 1
18:08:25 1215 67375
18:08:26 9 4
18:08:27 1405 68435
18:08:28 502 921
18:08:29 754 68733
18:08:30 1404 70975
18:08:31 393 97
18:08:32 925 71990
18:08:33 1333 73580
18:08:34 9 3
18:08:35 1292 75290
18:08:36 529 353
18:08:37 1041 78145
18:08:38 1652 82036
18:08:39 494 115
18:08:40 992 83871
18:08:41 1538 89520
18:08:42 1 0
18:08:43 1512 96280
18:08:44 0 0
18:08:45 1481 103727
18:08:46 0 0
18:08:47 1485 115063
18:08:48 3 0
18:08:49 1666 132233
18:08:50 2 1
18:08:51 761 14187
18:08:52 1217 140322
18:08:53 222 11
18:08:54 1636 172663
18:08:55 5 210
18:08:56 0 0
18:08:57 1977 186192
18:08:58 12 7
18:08:59 1552 155012
18:09:00 210 36432
18:09:01 1930 173688
18:09:02 187 22612
18:09:03 1695 192131
18:09:04 176 28109
18:09:05 1566 188103
18:09:06 122 13422
18:09:07 1515 176740
18:09:08 60 3292
18:09:09 1728 72839
18:09:10 479 115
18:09:11 1252 72190
18:09:12 1801 73983
18:09:13 437 124
18:09:14 1273 74041
18:09:15 1269 73519
18:09:16 7 3
18:09:17 1237 73509
18:09:18 1205 63375
18:09:19 92 11459
18:09:20 1221 74557
18:09:21 11 4
18:09:22 1234 75100
18:09:23 19 6
18:09:24 1248 75786
18:09:25 402 76
18:09:26 1157 76649
18:09:27 1210 43329
18:09:28 278 28805
18:09:29 0 0
18:09:30 0 0
18:09:31 0 0
18:09:32 11 3
18:09:33 12 4
18:09:34 0 0
18:09:35 7 428
18:09:36 9 1972
18:09:37 15 2427
18:09:38 4 1
18:09:39 0 0
18:09:40 1256 77692
18:09:41 0 0
18:09:42 1394 78956
18:09:43 12 4
18:09:44 1402 79670
18:09:45 1 0
18:09:46 1267 81328
18:09:47 117 7
18:09:48 1386 82255
18:09:49 1313 84098
18:09:50 6 3
18:09:52 1470 85020
18:09:53 1545 86643
18:09:54 32 13
18:09:55 1483 89476
18:09:56 1194 56101
18:09:57 248 35954
18:09:58 1380 95814
18:09:59 14 6
18:10:00 1440 99286
18:10:01 1427 103832
18:10:02 2 1
18:10:03 1756 110829
18:10:04 227 11
18:10:05 1837 118554
18:10:06 2002 126070
18:10:07 39 3872
18:10:08 1847 140848
18:10:09 116 6
18:10:10 1748 157284
18:10:11 164 7
18:10:12 1800 172856
18:10:13 22 8
