procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 183705052   1600 73400580    0    0  8425 184327 33018   36  8  2 90  0  0  0
 0  0      0 183708828   1600 73400572    0    0     0     0 3764 3764  0  0 100  0  0  0
40  1      0 182842084   1600 73407160    0    0     0 38280 11319 52036  1  1 98  0  0  0
 2  1      0 181320240   1600 73992768    0    0     0 1120920 66718 700693  9  7 84  1  0  0
 1  1      0 180354968   1600 74468540    0    0     0 1129480 80918 726821 10  5 84  1  0  0
 0  1      0 179536036   1600 74851956    0    0     0 1116368 107236 802260  8  5 87  1  0  0
80  1      0 178384096   1600 75162356    0    0     0 1068784 147650 781056 12  5 82  1  0  0
70  0      0 177618304   1600 75406200    0    0     0 1095852 166909 868715 13  6 80  1  0  0
42  1      0 176877632   1600 75565036    0    0     0 1070016 175023 903467 15  6 79  1  0  0
 1  0      0 175809376   1600 75720400    0    0     0 1057408 174504 956425 21  9 70  0  0  0
162  1      0 175503048   1600 75782788    0    0     0 1083744 187686 1071125 18  9 73  0  0  0
 3  0      0 175209212   1600 75836852    0    0     0 1257041 143714 555812 13  5 82  1  0  0
 0  2      0 174928320   1600 75845808    0    0     0 1281880 151930 578911  9  4 86  1  0  0
116  1      0 174776172   1600 75853080    0    0     0 1329592 150740 598643 13  5 81  1  0  0
28  1      0 174388252   1600 75965924    0    0     0 1326178 144410 638010 14  6 79  1  0  0
118  2      0 173825088   1600 76519028    0    0     0 1306879 111926 409295  9  3 87  1  0  0
 0  1      0 173130844   1600 77061792    0    0     0 1292719 110762 394183  9  3 88  1  0  0
 3  1      0 172416952   1600 77620496    0    0     0 1353646 115825 463705  5  3 91  1  0  0
 1  1      0 171657384   1600 78179060    0    0     0 1380372 110544 424173 10  4 86  1  0  0
 1  2      0 170883032   1600 78761964    0    0     0 1386746 122702 511403 11  5 84  1  0  0
 1  2      0 170384148   1600 79245972    0    0     0 1196484 107097 425661 10  4 86  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 169558644   1600 79762636    0    0     0 1191684 108427 464735 13  5 81  1  0  0
 2  2      0 169159240   1600 80270992    0    0     0 1202497 117297 510219  6  3 91  1  0  0
 5  0      0 168697184   1600 80763040    0    0     0 1176100 113109 505107 12  5 82  1  0  0
 0  1      0 168048948   1600 81291180    0    0     0 1206326 116787 526744 11  4 84  1  0  0
151  0      0 167360748   1600 81788112    0    0     0 1178315 116773 605005 10  5 84  1  0  0
167  0      0 166726372   1600 82291192    0    0     0 1191256 115759 553224 17  6 76  1  0  0
27  2      0 165809632   1600 82823996    0    0     0 1189933 120573 634032 14  6 80  1  0  0
147  0      0 165412796   1600 83340664    0    0     0 1191714 132858 687503 13  6 79  1  0  0
156  0      0 164871748   1600 83845708    0    0     0 1192278 125355 696441 17  7 75  1  0  0
 3  0      0 164258304   1600 84377724    0    0     0 1191837 132494 797984 16  7 77  1  0  0
175  1      0 163586572   1600 84888600    0    0     0 1192912 138166 830010 22  9 69  1  0  0
 0  1      0 162563736   1600 85435884    0    0     0 1198309 140532 900730 23  9 67  1  0  0
 1  1      0 162225920   1600 85943924    0    0     0 1183311 143173 1040498 23 10 67  0  0  0
 0  2      0 161611868   1600 86468504    0    0     0 1190769 150304 1150013 29 11 60  0  0  0
229  1      0 161028464   1600 86976500    0    0     0 1190726 154259 1308851 28 11 60  0  0  0
 0  1      0 160431812   1600 87517244    0    0     0 1204286 167805 1606939 36 14 50  0  0  0
185  2      0 159850240   1600 88043124    0    0     0 1184859 187197 2036059 44 16 40  0  0  0
195  0      0 159260552   1600 88572556    0    0     0 1181300 187724 2714388 59 20 20  0  0  0
178  0      0 158785120   1600 89020084    0    0     0 1189716 165319 3234611 66 22 12  0  0  0
240  0      0 158461460   1600 89368368    0    0     0 1182663 170522 3192920 64 20 15  0  0  0
218  0      0 158103052   1600 89733472    0    0     0 1137691 164174 3168786 63 21 16  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
215  0      0 157865764   1600 89985528    0    0     0 1260780 147955 2967500 65 19 15  0  0  0
219  0      0 157642208   1600 90216416    0    0     0 1193474 152664 3164061 64 20 16  0  0  0
184  0      0 166457464   1600 81470740    0    0     0 1052711 141904 2991126 66 19 15  0  0  0
 0  1      0 166150680   1600 81696572    0    0     0 1317807 102158 440842  8  3 88  1  0  0
 1  1      0 165605444   1600 82188180    0    0     0 1209121 91093 341238 10  4 85  1  0  0
 3  0      0 164766472   1600 82630628    0    0     0 1183335 88728 335818  5  2 92  1  0  0
 2  1      0 164710572   1600 83089416    0    0     0 1195015 90489 372587  6  2 91  1  0  0
 1  1      0 164277956   1600 83564424    0    0     0 1191992 87791 359788  8  2 89  1  0  0
13  1      0 163718680   1600 84039632    0    0     0 1189801 94147 399318  5  2 92  1  0  0
 4  0      0 163273584   1600 84498536    0    0     0 1190372 98223 396938 10  4 85  1  0  0
 2  1      0 162811640   1600 84990220    0    0     0 1191640 91910 393878 12  5 83  1  0  0
32  1      0 162309296   1600 85449156    0    0     0 1191038 91161 407452  6  2 90  1  0  0
127  1      0 161786196   1600 85940788    0    0     0 1198331 100992 444278 10  4 85  1  0  0
 1  1      0 161316184   1600 86416084    0    0     0 1185045 94003 431396 10  4 85  1  0  0
 1  0      0 160707380   1600 86904752    0    0     0 1187461 99021 475720 10  4 85  1  0  0
 4  0      0 160332588   1600 87383044    0    0     0 1190966 102412 486411 12  4 84  1  0  0
 0  1      0 159910948   1600 87874852    0    0     0 1201492 99382 484228 12  5 83  1  0  0
 1  1      0 159413024   1600 88366792    0    0     0 1191875 105151 551253  9  4 87  1  0  0
 1  1      0 159014300   1600 88826016    0    0   120 1189884 97030 484161 12  4 83  1  0  0
32  1      0 158484940   1600 89301368    0    0     0 1185088 108736 553152 11  4 84  1  0  0
138  1      0 158017392   1600 89776956    0    0     0 1186715 108597 563155 13  5 81  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 157510352   1600 90252384    0    0     0 1139658 105897 580721 16  6 78  1  0  0
 1  1      0 157047052   1600 90727940    0    0     0 1145917 116275 647078 13  5 81  1  0  0
 7  1      0 156614676   1600 91186864    0    0     0 1141521 109750 622484 16  6 78  1  0  0
10  1      0 155719108   1600 91695132    0    0     0 1255001 124865 744584 19  7 74  1  0  0
 2  1      0 155550156   1600 92203204    0    0     0 1239302 128506 841464 17  7 76  1  0  0
 2  1      0 155158260   1600 92711324    0    0     0 1186803 132296 866757 21  7 72  0  0  0
 8  1      0 154548328   1600 93221720    0    0     0 1242258 129354 872606 17  6 76  1  0  0
 1  1      0 154032144   1600 93724784    0    0     0 1187542 124255 745818 16  6 77  1  0  0
 3  1      0 153564028   1600 94237548    0    0     0 1189434 123760 759788 19  7 74  1  0  0
 1  1      0 153024500   1600 94747220    0    0     0 1202270 129376 815876 15  6 79  1  0  0
 1  1      0 152607900   1600 95240688    0    0     0 1171256 128915 801401 20  7 72  0  0  0
 4  1      0 151704276   1600 95755916    0    0     0 1163737 135251 921517 18  8 73  1  0  0
 1  1      0 151423556   1600 96249504    0    0     0 1189255 152862 1157143 25 10 65  0  0  0
206  1      0 150998972   1600 96757440    0    0     0 1152315 178952 1868806 45 15 39  0  0  0
193  0      0 150487684   1600 97273076    0    0     0 1213020 195644 2576564 56 18 25  0  0  0
143  1      0 150056440   1600 97740588    0    0     0 1207645 147991 3154912 68 19 13  0  0  0
222  0      0 149706528   1600 98092420    0    0     0 1197721 148773 3233102 64 19 17  0  0  0
192  1      0 149248824   1600 98396288    0    0     0 1214716 147463 3015346 66 19 15  0  0  0
222  0      0 149209960   1600 98658624    0    0     0 1192702 147844 3200063 64 19 17  0  0  0
270  0      0 148821312   1600 98904612    0    0    76 1195754 143990 3075186 66 18 15  0  0  0
221  1      0 148729972   1600 99150628    0    0     0 1189427 149457 3157109 65 19 16  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
198  1      0 148176184   1600 99380376    0    0     0 1191951 139480 3034422 67 19 14  0  0  0
257  0      0 148267288   1600 99609876    0    0     0 1182113 151943 3182427 65 19 17  0  0  0
270  1      0 147955656   1600 99823084    0    0     0 1202990 143271 3101526 66 19 15  0  0  0
172  1      0 147801640   1600 100108472    0    0     0 1181050 161805 3113687 64 18 17  0  0  0
31  0      0 162883912   1600 84832404    0    0     0 859553 160279 2927297 61 17 21  0  0  0
 1  1      0 162452132   1600 85357116    0    0     0 1300958 101871 384020  7  3 90  1  0  0
104  1      0 161902300   1600 85881440    0    0     0 1290716 94377 368430  7  2 90  1  0  0
 0  1      0 161370548   1600 86405740    0    0     0 1311436 99952 410010 11  4 85  1  0  0
 0  1      0 160851280   1600 86897308    0    0     0 1214996 85362 345408  9  3 87  1  0  0
 3  0      0 160343188   1600 87372416    0    0     0 1177770 93930 403461  6  3 91  1  0  0
 1  1      0 159857428   1600 87847592    0    0     0 1198913 87957 352521  8  3 89  1  0  0
16  1      0 159011600   1600 88322748    0    0     0 1191617 93028 407821  8  3 88  1  0  0
 2  1      0 158972852   1600 88781516    0    0     0 1184765 94162 393684  8  3 88  1  0  0
 0  1      0 158406152   1600 89256656    0    0     0 1192715 101220 439749 11  4 84  1  0  0
 1  1      0 157948992   1600 89731832    0    0     0 1192845 97552 442660  8  3 88  1  0  0
 1  1      0 157395100   1600 90223388    0    0     0 1192326 96371 454240 13  4 82  1  0  0
 1  1      0 156619984   1600 90698544    0    0     0 1185925 98511 458718 10  4 85  1  0  0
152  0      0 156442348   1600 91140960    0    0     0 1191271 98480 468005  9  4 86  1  0  0
 6  1      0 156062452   1600 91632512    0    0     0 1205514 97706 475302 11  4 84  1  0  0
29  2      0 155380436   1600 92107668    0    0     0 1189566 101612 520696 12  4 83  1  0  0
 1  2      0 155121740   1600 92599212    0    0     0 1190325 111231 564798  7  3 89  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  2      0 154644700   1600 93074376    0    0     0 1193275 101648 544919 12  4 84  1  0  0
 0  1      0 154118896   1600 93565932    0    0     0 1185409 114150 631255 13  6 81  1  0  0
 1  1      0 153614652   1600 94041104    0    0     0 1194501 113229 608846 14  6 79  1  0  0
153  2      0 153137376   1600 94532648    0    0     0 1194783 120301 657631 15  6 78  1  0  0
 1  0      0 152695080   1600 95024180    0    0     0 1175747 122560 751917 14  5 81  1  0  0
194  0      0 152176448   1600 95532120    0    0     0 1205301 121956 815740 19  7 73  1  0  0
172  1      0 151629288   1600 96023684    0    0     0 1186994 127909 848880 18  7 74  1  0  0
 1  1      0 151242296   1600 96515224    0    0     0 1185926 135584 897410 23  8 68  0  0  0
 0  1      0 150452696   1600 97023164    0    0     0 1189047 146144 1045325 25  9 66  0  0  0
141  0      0 150216492   1600 97528020    0    0     0 1187281 157235 1182045 25 10 65  0  0  0
 3  0      0 149794900   1600 98039052    0    0     0 1208107 162711 1376152 33 12 55  0  0  0
 9  1      0 149219320   1600 98546964    0    0     0 1182778 185736 1712331 37 13 50  0  0  0
166  0      0 148743344   1600 99055964    0    0     0 1179770 187516 2039918 49 16 35  0  0  0
187  1      0 148258588   1600 99579268    0    0     0 1167006 201126 2694307 60 17 22  0  0  0
207  0      0 147857180   1600 100038072    0    0     0 1232992 152674 3116693 68 19 13  0  0  0
218  0      0 147514232   1600 100398588    0    0     0 1179621 164900 3224573 66 19 15  0  0  0
194  0      0 147137180   1600 100709932    0    0     0 1173104 154444 3045221 68 18 14  0  0  0
207  0      0 146901384   1600 101004904    0    0     0 1212873 155569 3259824 66 19 15  0  0  0
239  1      0 146546852   1600 101283468    0    0     0 1165831 153258 3121725 67 19 14  0  0  0
199  1      0 146373112   1600 101545680    0    0     0 1227444 156440 3145218 67 18 15  0  0  0
159  1      0 146145820   1600 101791496    0    0     0 1181553 158540 3249867 66 18 16  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
164  0      0 145972020   1600 102037268    0    0     0 1189596 156030 3045039 68 17 15  0  0  0
222  1      0 145687604   1600 102299784    0    0     0 1195727 167430 3245582 67 17 16  0  0  0
191  2      0 145316960   1600 102547820    0    0     0 1188276 168015 3040190 68 18 14  0  0  0
 1  1      0 144842216   1600 103061404    0    0     0 1201745 188885 2248173 48 16 36  0  0  0
276  1      0 144155608   1600 103467072    0    0     0 1179699 191483 2560665 62 17 21  0  0  0
232  2      0 144189196   1600 103715864    0    0     0 1201022 177656 3211035 66 18 16  0  0  0
211  1      0 143820736   1600 103978360    0    0     0 1202207 170554 3146945 66 18 16  0  0  0
 5  1      0 156120628   1600 91756468    0    0     0 1057813 140806 1924106 40 12 48  0  0  0
 1  1      0 155573416   1600 92280792    0    0     0 1323412 98281 378570  9  3 87  1  0  0
15  1      0 154948516   1600 92772340    0    0     0 1195050 90816 369116  7  2 90  1  0  0
 2  0      0 154504516   1600 93263888    0    0     0 1183403 98128 383106  8  3 89  1  0  0
 2  1      0 153920400   1600 93755432    0    0     0 1202013 95503 384104  8  2 89  1  0  0
18  1      0 153360628   1600 94230568    0    0     0 1186335 92479 399725  7  3 90  1  0  0
 1  2      0 152994060   1600 94705720    0    0     0 1201437 97712 395936  8  3 89  1  0  0
 1  1      0 152381396   1600 95164488    0    0     0 1184148 96450 379882 10  3 86  1  0  0
35  0      0 151872108   1600 95623248    0    0     0 1184326 94910 419221  8  3 89  1  0  0
38  1      0 151497604   1600 96082032    0    0     0 1195048 94424 405092 10  3 87  1  0  0
 6  1      0 150547056   1600 96557204    0    0     0 1189651 100042 431234  9  3 87  1  0  0
 3  0      0 150510548   1600 97032360    0    0     0 1189447 98241 472001 10  4 85  1  0  0
 1  1      0 150144652   1600 97491144    0    0     0 1194835 98776 437447 12  4 83  1  0  0
24  1      0 149546880   1600 97949908    0    0     0 1193879 97599 463434  8  3 89  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 149254324   1600 98425076    0    0     0 1186039 106651 506203 11  4 84  1  0  0
126  1      0 148839060   1600 98900252    0    0     0 1192974 102162 518008 10  4 85  1  0  0
 0  1      0 148306840   1600 99391792    0    0     0 1196929 107827 572254  9  4 87  1  0  0
 2  1      0 147855492   1600 99866956    0    0     0 1186920 105079 531942 11  4 85  1  0  0
 0  1      0 147085940   1600 100358488    0    0     0 1186522 110102 594956 13  4 82  1  0  0
152  1      0 146850884   1600 100833648    0    0     0 1195518 110943 635812 13  4 82  1  0  0
 3  1      0 146374580   1600 101325200    0    0     0 1190572 112685 635088 15  5 79  1  0  0
 1  0      0 145893172   1600 101816744    0    0     0 1197282 120492 733637 13  5 81  1  0  0
 0  1      0 145433992   1600 102308296    0    0     0 1179505 114948 683054 18  6 76  1  0  0
162  0      0 144964440   1600 102816208    0    0     0 1188907 114422 779292 15  6 78  1  0  0
