Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-58-166.ec2.internal) 	06/04/26 	_x86_64_	(128 CPU)

03:04:45        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:04:46           lo    144.00    144.00     10.45     10.45      0.00      0.00      0.00      0.00
03:04:46         ens5     69.00     66.00     16.57     13.21      0.00      0.00      0.00      0.00
03:04:46    eni9c774036886      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:46    eni5fd491a8520      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:46         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:46    eni46def74d622     11.00     14.00      4.42      2.67      0.00      0.00      0.00      0.00
03:04:46    eni863f1470662     12.00     15.00      4.48      2.73      0.00      0.00      0.00      0.00
03:04:46    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:46    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:46    eni7a106f4e85a      7.00      6.00      1.07      1.09      0.00      0.00      0.00      0.00
03:04:46    eni6d04481d948      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:46    eni95c2a9260c8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:46    enic47e233eae6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:46    eni0afda04f433      4.00      3.00      0.75      0.74      0.00      0.00      0.00      0.00
03:04:46    enidbf23aa60a5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:46    eni18e702d09ed      4.00      3.00      0.78      0.77      0.00      0.00      0.00      0.00
03:04:46    eni57210d8fe98      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:46    enif3787421a37      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

03:04:46        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:04:47           lo    164.00    164.00     12.21     12.21      0.00      0.00      0.00      0.00
