procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 118951728 1956 138140576 0   0  1505 66447 5901    0  0  0 99  0  0  0
 1  0      0 118955828 1956 138140544 0   0     0     0 3528 4139  0  0 100 0  0  0
 1  0      0 118971764 1956 138140556 0   0     0     0 3977 8306  0  0 100 0  0  0
 1  0      0 118977296 1956 138140576 0   0     0     4 3183 3589  0  0 100 0  0  0
 1  0      0 118981940 1956 138140576 0   0     0     0 2466 3310  0  0 100 0  0  0
 2  0      0 118986908 1956 138140576 0   0     0   549 2667 3160  0  0 100 0  0  0
 1  0      0 118992832 1956 138140576 0   0     0     0 2346 2801  0  0 100 0  0  0
 1  0      0 118989112 1956 138140576 0   0     0   268 5413 10877 0  0 100 0  0  0
 4  0      0 118846356 1956 138194272 0   0     0   373 8993 11928 0  0 99  0  0  0
 1  0      0 118383168 1956 138644832 0   0     0  3580 18290 8218 1  0 99  0  0  0
 3  0      0 117844928 1956 139178336 0   0     0     0 20310 7476 1  0 99  0  0  0
 1  0      0 117429836 1956 139596128 0   0     0     0 16574 6961 0  0 99  0  0  0
 4  0      0 116916596 1956 140099940 0   0     0     0 21900 12812 1 0 99  0  0  0
 1  0      0 116458292 1956 140561760 0   0     0     8 19992 8256 1  0 99  0  0  0
 2  0      0 116009240 1956 141016416 0   0     0     0 19443 8998 1  0 99  0  0  0
 2  0      0 115564588 1956 141456752 0   0     0     0 19364 6953 1  0 99  0  0  0
 3  0      0 115089488 1956 141932952 0   0     0     0 21784 7658 1  0 99  0  0  0
 2  0      0 114638676 1956 142385596 0   0     0     0 20062 8995 1  0 99  0  0  0
 3  0      0 114184784 1956 142845372 0   0     0     0 18983 6486 1  0 99  0  0  0
 3  0      0 113729944 1956 143306180 0   0     0     0 17935 7684 1  0 99  0  0  0
 1  0      0 113281828 1956 143756744 0   0     0     0 19321 7276 1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 112814972 1956 144228808 0   0     0     0 20864 8209 1  0 99  0  0  0
 3  0      0 112355344 1956 144684492 0   0     0     0 21653 14258 1 0 99  0  0  0
 3  0      0 111873016 1956 145179128 0   0     0     0 22808 12214 1 0 99  0  0  0
 4  0      0 111422164 1956 145633912 0   0   128     0 17845 7471 1  0 99  0  0  0
 2  0      0 110945500 1956 146111096 0   0     0     0 20641 7798 1  0 99  0  0  0
 2  3      0 110630108 1956 146429648 0   0     0 3104773 26404 8125 0 0 98 2  0  0
 1  6      0 110425124 1956 146632400 0   0     0 1768454 20001 6346 0 0 96 4  0  0
 1  5      0 110316512 1956 146751184 0   0     0 1575353 16904 5929 0 0 96 4  0  0
 1  5      0 110154296 1956 146914000 0   0     0 1075244 20548 6788 0 0 96 4  0  0
 2  4      0 110029144 1956 147044048 0   0     0 637957 17784 6017 0 0 96  4  0  0
 4  0      0 109775608 1956 147286736 0   0     0 229396 18608 6419 0 0 97  2  0  0
 2  0      0 109397464 1956 147665624 0   0     0     0 20246 12735 0 0 99  0  0  0
 1  0      0 108969204 1956 148094664 0   0     0    32 17719 7735 1  0 99  0  0  0
 1  0      0 108561612 1956 148502216 0   0     0     0 19264 8571 1  0 99  0  0  0
 1  0      0 108056980 1956 149005000 0   0     0  1381 21568 8629 1  0 99  0  0  0
 1  0      0 107650344 1956 149412552 0   0     0     4 16319 7098 1  0 99  0  0  0
 2  0      0 107189336 1956 149875400 0   0     0     0 22488 12039 1 0 99  0  0  0
 1  0      0 106730252 1956 150337224 0   0     0     4 19221 7624 1  0 99  0  0  0
 1  0      0 106215480 1956 150854344 0   0     0   264 21336 9608 1  0 99  0  0  0
 1  0      0 105808364 1956 151260872 0   0     0     0 19782 8002 0  0 99  0  0  0
 1  0      0 105319940 1956 151750344 0   0     0     0 24453 9626 1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 104843444 1956 152227528 0   0     0     0 22709 13508 1 0 99  0  0  0
 1  0      0 104395316 1956 152677056 0   0     0     0 22822 9614 1  0 99  0  0  0
 2  0      0 103972848 1956 153099968 0   0     0     0 18560 8044 1  0 99  0  0  0
 1  1      0 103532676 1956 153536192 0   0     0 1048576 26041 9982 1 0 99 0  0  0
