Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-58-166.ec2.internal) 	06/04/26 	_x86_64_	(128 CPU)

02:01:13      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:01:14        0     10779    0.00    0.97    0.00    0.00    0.97   101  kubelet
02:01:14        0     28552    0.97    0.00    0.00    0.00    0.97   110  containerd-shim
02:01:14    10001     28603    0.00    0.97    0.00    0.00    0.97   108  manager
02:01:14    10001     33594    0.97    0.00    0.00    0.00    0.97    75  manager
02:01:14       26    255567    0.97    0.00    0.00    0.00    0.97    53  manager
02:01:14        0    261838    0.97    1.94    0.00    0.00    2.91    95  pidstat
02:01:14       26    261864    3.88    0.00    0.00    0.00    3.88   124  manager

02:01:14      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:01:15        0     10713    0.00    1.00    0.00    0.00    1.00    70  containerd
02:01:15        0     10779    1.00    0.00    0.00    0.00    1.00   101  kubelet
02:01:15    65532     13836    1.00    0.00    0.00    0.00    1.00   124  coredns
02:01:15    10001     28603    0.00    1.00    0.00    0.00    1.00   108  manager
02:01:15        0    255285    0.00    1.00    0.00    0.00    1.00    26  containerd-shim
02:01:15       26    255388    1.00    0.00    0.00    0.00    1.00    34  manager
02:01:15       26    255567    4.00    1.00    0.00    0.00    5.00    53  manager
02:01:15        0    261838    2.00    3.00    0.00    0.00    5.00    95  pidstat
02:01:15       26    261896   71.00   16.00    0.00    0.00   87.00    68  barman-cloud-ba
02:01:15       26    261910    0.00    1.00    0.00    0.00    1.00    23  postgres
02:01:15       26    261934    4.00    1.00    0.00    0.00    5.00    93  barman-cloud-ba
02:01:15       26    261948    4.00   10.00    0.00    0.00   14.00   100  barman-cloud-ba
02:01:15       26    261949    3.00   11.00    0.00    0.00   14.00    15  barman-cloud-ba
02:01:15       26    261951    5.00   10.00    0.00    0.00   15.00    94  barman-cloud-ba
02:01:15       26    261954    6.00    9.00    0.00    0.00   15.00     2  barman-cloud-ba
02:01:15       26    261959    4.00   11.00    0.00    0.00   15.00   111  barman-cloud-ba
02:01:15       26    261963    5.00   10.00    0.00    0.00   15.00    72  barman-cloud-ba
02:01:15       26    261968    4.00    9.00    0.00    0.00   13.00    12  barman-cloud-ba
02:01:15       26    261972    4.00   10.00    0.00    0.00   14.00    13  barman-cloud-ba
02:01:15       26    261976    2.00   12.00    0.00    0.00   14.00    17  barman-cloud-ba
02:01:15       26    261980    2.00   10.00    0.00    0.00   12.00    19  barman-cloud-ba
02:01:15       26    261985    2.00   10.00    0.00    0.00   12.00    21  barman-cloud-ba
02:01:15       26    261990    3.00    9.00    0.00    0.00   12.00    38  barman-cloud-ba
02:01:15       26    261993    1.00   11.00    0.00    0.00   12.00   122  barman-cloud-ba
02:01:15       26    261998    3.00    9.00    0.00    0.00   12.00   124  barman-cloud-ba
02:01:15       26    262002    4.00    8.00    0.00    0.00   12.00    33  barman-cloud-ba
02:01:15       26    262008    3.00    9.00    0.00    0.00   12.00    63  barman-cloud-ba
02:01:15       26    262012    2.00   10.00    0.00    0.00   12.00    36  barman-cloud-ba
02:01:15       26    262016    1.00   11.00    0.00    0.00   12.00    16  barman-cloud-ba
02:01:15       26    262021    3.00   10.00    0.00    0.00   13.00   127  barman-cloud-ba
02:01:15       26    262027    2.00    9.00    0.00    0.00   11.00   123  barman-cloud-ba
02:01:15       26    262031    5.00    7.00    0.00    0.00   12.00    22  barman-cloud-ba
02:01:15       26    262037    5.00    6.00    0.00    0.00   11.00    11  barman-cloud-ba
02:01:15       26    262042    6.00    5.00    0.00    0.00   11.00    20  barman-cloud-ba
02:01:15       26    262046    5.00    6.00    0.00    0.00   11.00    70  barman-cloud-ba
02:01:15       26    262051    3.00    8.00    0.00    0.00   11.00    32  barman-cloud-ba
02:01:15       26    262055    2.00    9.00    0.00    0.00   11.00    42  barman-cloud-ba
02:01:15       26    262060    2.00   10.00    0.00    0.00   12.00    31  barman-cloud-ba
02:01:15       26    262065    4.00    8.00    0.00    0.00   12.00    18  barman-cloud-ba
02:01:15       26    262066    4.00    8.00    0.00    0.00   12.00    82  barman-cloud-ba
02:01:15       26    262071    2.00   10.00    0.00    0.00   12.00    45  barman-cloud-ba
02:01:15       26    262076    2.00   10.00    0.00    0.00   12.00    52  barman-cloud-ba
02:01:15       26    262081    1.00   11.00    0.00    0.00   12.00   112  barman-cloud-ba

02:01:15      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:01:16        0       329    1.00    0.00    0.00    0.00    1.00    61  kworker/61:0-mm_percpu_wq
02:01:16        0     10713   11.00    4.00    0.00    0.00   15.00    70  containerd
02:01:16        0     10779    1.00    1.00    0.00    0.00    2.00   101  kubelet
02:01:16    65532     13836    0.00    1.00    0.00    0.00    1.00   124  coredns
02:01:16     1000     17354    1.00    0.00    0.00    0.00    1.00    62  metrics-server
02:01:16    10001     33594    0.00    1.00    0.00    0.00    1.00    75  manager
02:01:16        0    261802    1.00    0.00    0.00    0.00    1.00    80  iostat
02:01:16        0    261838    0.00    2.00    0.00    0.00    2.00    95  pidstat
02:01:16       26    261896   80.00   18.00    0.00    0.00   98.00    68  barman-cloud-ba
02:01:16       26    261934    1.00    0.00    0.00    0.00    1.00    93  barman-cloud-ba
02:01:16       26    261948    2.00    1.00    0.00    0.00    3.00    14  barman-cloud-ba
02:01:16       26    261949    4.00    0.00    0.00    0.00    4.00   101  barman-cloud-ba
02:01:16       26    261951    4.00    0.00    0.00    0.00    4.00   108  barman-cloud-ba
