procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 8551612   1600 247959232    0    0 32768     0 9301 12817  0  0 100  0  0  0
 0  0      0 8544552   1600 247975652    0    0 16384     0 6386 8370  0  0 100  0  0  0
 0  0      0 8565760   1600 247919392    0    0 32768     0 7913 12705  0  0 100  0  0  0
 0  0      0 8477072   1600 247952252    0    0 32768   528 9651 12648  0  0 100  0  0  0
 0  0      0 8444676   1600 247985056    0    0 32768     0 8245 11388  0  0 100  0  0  0
 0  0      0 8464964   1600 247947656    0    0 32768   196 7664 9135  0  0 100  0  0  0
 0  0      0 8525720   1600 247894216    0    0 32768     0 8809 14286  0  0 100  0  0  0
 0  0      0 8521104   1600 247910664    0    0 16384     0 6656 7678  0  0 100  0  0  0
 0  0      0 8481488   1600 247943500    0    0 32768     0 7471 10147  0  0 100  0  0  0
 0  0      0 8479628   1600 247959948    0    0 16384     0 5341 6306  0  0 100  0  0  0
 0  0      0 8566652   1600 247903216    0    0 16384     0 6008 7151  0  0 100  0  0  0
 0  0      0 8506432   1600 247936048    0    0 32768     0 7515 11139  0  0 100  0  0  0
 0  0      0 8466428   1600 247968848    0    0 32768     0 8441 14350  0  0 100  0  0  0
 0  0      0 8499672   1600 247931508    0    0 16384     0 7382 8790  0  0 100  0  0  0
 0  0      0 8471268   1600 247964372    0    0 32768     0 8707 11313  1  0 99  0  0  0
 3  0      0 8452248   1600 247980788    0    0 16384     0 5270 6429  0  0 100  0  0  0
 0  0      0 8553188   1600 247854396    0    0 32768     0 8259 9623  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 8484920   1600 247887232    0    0 32768     0 7657 9865  0  0 100  0  0  0
 1  0      0 8507284   1600 247903616    0    0 16384     0 7075 9634  0  0 100  0  0  0
 0  0      0 8533108   1600 247864740    0    0 32768     0 6607 6850  0  0 100  0  0  0
 1  0      0 8541080   1600 247881196    0    0 16384     0 7043 9866  0  0 100  0  0  0
 2  0      0 8537108   1600 247914028    0    0 32768    36 7929 13597  0  0 100  0  0  0
 0  0      0 8603084   1600 247878200    0    0 32768     0 9273 14272  0  0 100  0  0  0
 0  0      0 8582200   1600 247911032    0    0 32768    44 9607 11240  0  0 100  0  0  0
 1  0      0 8616064   1600 247872164    0    0 32836     0 8446 11284  0  0 100  0  0  0
 0  0      0 8625120   1600 247888616    0    0 16384     0 7615 8363  0  0 100  0  0  0
