procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 208833008   1600 47695516    0    0  8973 218310 33389   33  8  2 90  0  0  0
 1  0      0 208879860   1600 47695548    0    0     0     0 21826 42299  2  0 98  0  0  0
11  0      0 208556472   1600 47697632    0    0     0     0 26927 57007  1  1 98  0  0  0
 1  1      0 207455084   1600 48158036    0    0     0 851104 57821 572990  7  5 88  1  0  0
 1  1      0 206691632   1600 48583484    0    0     0 950040 60910 621879  6  4 89  1  0  0
71  1      0 205836940   1600 48937800    0    0     0 937952 72933 637391  9  5 85  1  0  0
66  1      0 205058728   1600 49246888    0    0     0 966656 99616 696357 11  5 83  1  0  0
90  0      0 204346372   1600 49493908    0    0     0 958908 125267 747247 10  5 84  1  0  0
97  0      0 203585532   1600 49699708    0    0     0 957528 137911 760611 14  7 78  1  0  0
 1  0      0 202762640   1600 49854028    0    0     0 942584 139857 810896 16  8 76  0  0  0
 0  1      0 202324052   1600 49961100    0    0     0 811288 129067 737175 11  5 83  1  0  0
 2  0      0 201748424   1600 50088576    0    0     0 770566 121454 667300 13  6 81  1  0  0
 1  1      0 200815008   1600 50531220    0    0     0 823264 89744 433065  8  3 88  1  0  0
 2  1      0 200278860   1600 51024912    0    0     0 894756 86563 428686  5  2 92  1  0  0
 0  2      0 199715956   1600 51465916    0    0     0 1066639 78734 227783  4  1 94  1  0  0
 6  1      0 198994780   1600 51896408    0    0     0 1040880 80267 255485  5  2 92  1  0  0
 1  1      0 198744772   1600 52310088    0    0     0 1002743 86329 259943  5  2 92  1  0  0
 3  1      0 198245512   1600 52739920    0    0     0 995573 81811 254980  7  3 90  1  0  0
 0  2      0 197517960   1600 53153340    0    0     0 1050186 87319 254538  7  2 90  1  0  0
 4  1      0 197031472   1600 53589344    0    0     0 1014476 82177 279835  4  2 94  1  0  0
 0  1      0 196647728   1600 54017948    0    0     0 1019185 90124 290049  6  3 91  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 196338492   1600 54380928    0    0     0 878183 77300 249433  5  2 92  1  0  0
 3  1      0 195858824   1600 54726880    0    0     0 847059 79988 268218  6  3 90  1  0  0
 3  1      0 195449292   1600 55072500    0    0     0 834405 80195 254427  4  2 94  1  0  0
 1  2      0 194946988   1600 55500552    0    0     0 1041069 90557 321373  7  3 90  1  0  0
 2  1      0 194362792   1600 55960920    0    0     0 1104976 93608 354018  9  3 87  1  0  0
 1  2      0 193685208   1600 56437844    0    0     0 1129165 96264 380566  9  4 86  1  0  0
 9  1      0 193117524   1600 56957096    0    0     0 1135664 91096 390230  7  3 89  1  0  0
 0  1      0 192581580   1600 57449796    0    0     0 1155641 97236 407493  9  4 85  1  0  0
 0  1      0 192080168   1600 57925704    0    0     0 1107054 95102 412806  9  4 86  1  0  0
 1  1      0 191598508   1600 58385120    0    0     0 1108462 97563 410902  7  3 89  1  0  0
 1  2      0 190975012   1600 58860732    0    0     0 1087147 98922 430373  9  4 87  1  0  0
