procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 28778648   1600 227884560    0    0 10416 156959 18571   14  4  1 95  0  0  0
 0  0      0 28789020   1600 227884576    0    0     0     0 4539 4958  0  0 100  0  0  0
50  1      0 26517912   1600 228734476    0    0     4 543536 39461 368492  4  3 93  0  0  0
 2  1      0 25609012   1600 229277580    0    0     0 1091200 54781 678430  7  5 88  1  0  0
 1  1      0 24891516   1600 229540132    0    0   308 1095984 74959 721365  7  4 88  1  0  0
 0  1      0 24117060   1600 229759724    0    0  1008 1085568 105061 751055 11  6 83  1  0  0
95  0      0 23438132   1600 229931524    0    0     0 1052744 142442 791567 11  6 82  1  0  0
85  0      0 23039404   1600 230024064    0    0     0 1212578 117660 533438  8  4 88  1  0  0
87  0      0 22678776   1600 230029860    0    0   128 1264192 133581 529751  8  4 87  1  0  0
95  1      0 22335064   1600 230050312    0    0   108 1268709 142826 582386  9  4 86  1  0  0
 1  0      0 21737064   1600 230504160    0    0   112 1313858 95716 360679  4  2 94  1  0  0
 2  0      0 20905176   1600 231089272    0    0     0 1386360 100608 381251  7  4 88  1  0  0
 1  1      0 20253852   1600 231583924    0    0 34288 1354955 102162 400694  4  1 94  1  0  0
 0  3      0 19508328   1600 232098012    0    0 62700 1367764 105065 413542  7  3 89  1  0  0
 0  1      0 18870376   1600 232589748    0    0 53912 1350395 106193 429232  7  3 89  1  0  0
 0  1      0 18366908   1600 232913424    0    0 53300 1352303 110823 466761 11  5 83  1  0  0
 0  3      0 17698000   1600 233444788    0    0 66300 1250298 105329 432496  4  2 92  1  0  0
 0  2      0 17050772   1600 233920396    0    0 66252 1188202 99633 443536  8  3 88  1  0  0
 0  1      0 16477152   1600 234335332    0    0 49984 1186922 101283 462957  9  4 86  1  0  0
 0  2      0 15851804   1600 234799836    0    0 67128 1190286 102824 493577  9  4 87  1  0  0
 4  0      0 15337292   1600 235114184    0    0 65876 1186858 104238 528798 12  6 81  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 14957904   1600 235310624    0    0 49500 1197310 110143 541946  9  4 86  1  0  0
 0  1      0 14538064   1600 235600324    0    0 65560 1191452 111514 564259 12  5 82  1  0  0
161  1      0 14216344   1600 235765452    0    0 49280 1195567 113102 620772 11  5 83  1  0  0
 1  1      0 13929300   1600 235842300    0    0 65560 1181920 109538 639757 14  6 79  1  0  0
 1  1      0 13678052   1600 235959868    0    0 53632 1194483 113617 684034 13  6 81  1  0  0
 2  0      0 13149072   1600 236262044    0    0 61056 1185943 116873 746080 15  6 78  1  0  0
 2  1      0 12352612   1600 236819396    0    0 49152 1170467 124594 811411 15  7 78  1  0  0
180  0      0 11505164   1600 237399916    0    0 65536 1193576 127186 869934 19  8 73  1  0  0
154  0      0 10763072   1600 237978364    0    0 49156 1194103 132997 988750 19  8 72  1  0  0
 4  0      0 10022788   1600 238535364    0    0 49152 1206205 141465 1113263 23  9 68  0  0  0
189  1      0 9270988   1600 239093008    0    0 49416 1199463 142037 1227771 26 10 63  0  0  0
 0  1      0 8589140   1600 239620704    0    0 49160 1149428 152803 1403583 29 12 59  0  0  0
 1  1      0 7891148   1600 240151724    0    0 49152 1178231 161851 1654559 37 13 49  0  0  0
210  1      0 13957624   1600 234002876    0    0 49152 1110672 182262 2067047 45 16 39  0  0  0
 2  2      0 13692592   1600 234240716    0    0 49152 1200753 87623 408106  8  3 88  1  0  0
 0  1      0 13115064   1600 234817340    0    0 49216 1266743 79852 336724  4  2 93  1  0  0
 0  1      0 12515292   1600 235390576    0    0 65536 1210644 80850 342233  7  3 90  1  0  0
109  0      0 11968784   1600 235932480    0    0 49152 1212346 82277 345047  7  3 89  1  0  0
 0  1      0 11392600   1600 236536512    0    0 49152 1198205 80485 350153  5  2 92  1  0  0
 0  1      0 10834592   1600 237094792    0    0 65536 1185234 81924 353431  7  3 89  1  0  0
 1  1      0 10276712   1600 237635468    0    0 49152 1198383 83430 375278  7  3 89  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 9765416   1600 238161288    0    0 49152 1178886 79543 358747  9  4 87  1  0  0
 1  0      0 9278352   1600 238688960    0    0 51328 1200241 80806 363633  5  2 93  1  0  0
105  0      0 8750592   1600 239226924    0    0 63360 1186849 81167 378191  8  3 88  1  0  0
 1  1      0 8208036   1600 239753796    0    0 49152 1199757 85949 410598  7  3 89  1  0  0
 1  1      0 7727188   1600 240294500    0    0 49152 1188575 86336 418249  7  3 90  1  0  0
 0  1      0 7162004   1600 240851064    0    0 65536 1192445 90360 454710  7  3 89  1  0  0
 2  0      0 6645116   1600 241359936    0    0 49152 1184771 85436 429446  7  3 89  1  0  0
 0  1      0 6190488   1600 241803576    0    0 32768 1204200 82314 423376  8  3 87  1  0  0
 2  1      0 5566228   1600 242345244    0    0 65548 1181075 91151 489314 12  5 83  1  0  0
 1  1      0 5032560   1600 242886596    0    0 49188 1197978 96436 519582  9  3 87  1  0  0
 3  0      0 4473788   1600 243443148    0    0 65536 1181931 94296 534638  7  3 89  1  0  0
 0  1      0 3979808   1600 243969056    0    0 49152 1168602 95329 539642 10  4 85  1  0  0
133  0      0 3418060   1600 244511600    0    0 49152 1158973 100083 601849  9  4 87  1  0  0
 0  1      0 3529400   1600 244468032    0    0 49312 1168069 101843 601535 11  5 83  1  0  0
13  2      0 3599396   1600 244504488    0    0 65620 1183673 105482 717901 13  6 81  1  0  0
