Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-45-226.us-west-2.compute.internal) 	06/04/26 	_x86_64_	(128 CPU)

03:20:40      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:20:41        0     10017    0.00    0.97    0.00    0.00    0.97    36  irqbalance
03:20:41        0     10676    0.97    0.00    0.00    0.00    0.97    47  containerd
03:20:41        0    358800    0.97    0.00    0.00    0.00    0.97     0  kworker/u513:19-kvfree_rcu_reclaim
03:20:41        0    364874    0.97    1.94    0.00    0.00    2.91   113  pidstat

03:20:41      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:20:42        0       651    1.00    0.00    0.00    0.00    1.00   125  migration/125
03:20:42        0     10742    1.00    0.00    0.00    0.00    1.00    84  kubelet
03:20:42    65532     43446    0.00    1.00    0.00    0.00    1.00    69  webhook
03:20:42        0    364874    0.00    1.00    0.00    0.00    1.00   113  pidstat

03:20:42      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:20:43        0     10676    0.00    1.00    0.00    0.00    1.00    47  containerd
03:20:43        0    364874    2.00    1.00    0.00    0.00    3.00   113  pidstat

03:20:43      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:20:44        0     10742    1.00    1.00    0.00    0.00    2.00    84  kubelet
03:20:44    65532     45947    1.00    0.00    0.00    0.00    1.00    89  manager
03:20:44        0    364874    0.00    2.00    0.00    0.00    2.00   113  pidstat

03:20:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:20:45        0     10676   15.00    0.00    0.00    0.00   15.00    47  containerd
03:20:45        0     10742    1.00    0.00    0.00    0.00    1.00    84  kubelet
03:20:45        0    364874    1.00    2.00    0.00    0.00    3.00   113  pidstat

03:20:45      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:20:46        0     10676    1.00    0.00    0.00    0.00    1.00    47  containerd
03:20:46        0     10742    1.00    1.00    0.00    0.00    2.00    84  kubelet
03:20:46     1000     18234    0.00    1.00    0.00    0.00    1.00    93  metrics-server
03:20:46     1000     18237    1.00    0.00    0.00    0.00    1.00    40  metrics-server
03:20:46    10001     39866    0.00    1.00    0.00    0.00    1.00    66  manager
03:20:46        0    364874    0.00    2.00    0.00    0.00    2.00   113  pidstat
03:20:46        0    364910    1.00    0.00    0.00    0.00    1.00    93  iostat

03:20:46      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:20:47        0     10676    3.00    0.00    0.00    0.00    3.00    47  containerd
03:20:47        0     10742    8.00    4.00    0.00    0.00   12.00    84  kubelet
03:20:47        0     10857    1.00    0.00    0.00    0.00    1.00    19  containerd-shim
03:20:47        0    364665    1.00    0.00    0.00    0.00    1.00    90  containerd-shim
03:20:47        0    364874    1.00    2.00    0.00    0.00    3.00   113  pidstat

03:20:47      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:20:48        0         1    1.00    0.00    0.00    0.00    1.00    21  systemd
03:20:48        0     10676   18.00    0.00    0.00    0.00   18.00    47  containerd
03:20:48        0     10742    2.00    1.00    0.00    0.00    3.00    84  kubelet
03:20:48    65532     13841    1.00    0.00    0.00    0.00    1.00   114  coredns
03:20:48        0    363430    1.00    0.00    0.00    0.00    1.00    18  containerd-shim
03:20:48       26    364787    1.00    1.00    0.00    0.00    2.00    12  manager
03:20:48        0    364874    0.00    2.00    0.00    0.00    2.00   113  pidstat
03:20:48        0    364892    0.00    1.00    0.00    0.00    1.00   111  vmstat
03:20:48       26    365177    4.00    3.00    0.00    0.00    7.00    13  manager
03:20:48       26    365220    3.00    0.00    0.00    0.00    3.00    34  pgbackrest

03:20:48      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:20:49        0     10742    2.00    0.00    0.00    0.00    2.00    84  kubelet
03:20:49    65532     13838    1.00    0.00    0.00    0.00    1.00    46  coredns
