procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 121034128 1676 136131304 0   0    73 74688 5559    0  0  0 100 0  0  0
 0  0      0 121025616 1676 136132544 0   0     0     0 2742 2198  0  0 100 0  0  0
 0  0      0 121033960 1676 136132544 0   0     0     0 2190 2610  0  0 100 0  0  0
 0  0      0 121039556 1676 136132544 0   0     0     4 2007 2278  0  0 100 0  0  0
 0  0      0 121044896 1676 136132544 0   0     0     0 2113 2365  0  0 100 0  0  0
 0  0      0 121051952 1676 136132544 0   0     0     0 2552 2596  0  0 100 0  0  0
 0  0      0 121055976 1676 136132544 0   0     0     0 2615 3383  0  0 100 0  0  0
 1  0      0 121054856 1676 136132544 0   0     0   116 3905 9642  0  0 100 0  0  0
 0  0      0 121040180 1676 136132732 0   0     0   892 11169 18935 0 0 100 0  0  0
 1  0      0 120801664 1676 136274372 0   0   116   312 10461 9076 0  0 99  0  0  0
 0  0      0 120340080 1676 136736244 0   0     0     0 21711 14614 1 0 99  0  0  0
 1  0      0 119952460 1676 137126388 0   0     0     0 17199 10637 0 0 99  0  0  0
 1  0      0 119482764 1676 137597428 0   0     0  1889 18227 9898 1  0 99  0  0  0
 0  0      0 119080084 1676 138004984 0   0     0     1 16790 14502 1 0 99  0  0  0
 0  0      0 118601984 1676 138488312 0   0     0     4 21197 12123 1 0 99  0  0  0
 0  0      0 118154916 1676 138939896 0   0     0     0 19107 11535 1 0 99  0  0  0
 2  0      0 117757992 1676 139338376 0   0     0     0 17487 10430 0 0 99  0  0  0
 0  0      0 117243312 1676 139853452 0   0     0     0 24634 16991 1 0 99  0  0  0
 0  0      0 116809788 1676 140293736 0   0     0     0 23563 13525 1 0 99  0  0  0
 1  0      0 116337304 1676 140767848 0   0     0     0 21808 11120 1 0 99  0  0  0
 1  0      0 115878180 1676 141230704 0   0     0     0 16986 10083 1 0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 115373580 1676 141739632 0   0     0     0 18711 8106 1  0 99  0  0  0
 1  0      0 114945980 1676 142170736 0   0     0     0 14691 8662 1  0 99  0  0  0
 1  0      0 114495000 1676 142624368 0   0     0     0 17626 7301 1  0 99  0  0  0
 0  0      0 113973756 1676 143148656 0   0     0     0 20836 8778 1  0 99  0  0  0
 1  0      0 113466692 1676 143657584 0   0     0     0 20174 8620 1  0 99  0  0  0
 0  2      0 113049964 1676 144077424 0   0     0 1876996 27551 9394 1 0 99 0  0  0
 0  5      0 112819184 1676 144303728 0   0     0 3284992 29566 12995 0 0 96 3 0  0
 1  3      0 112621800 1676 144507504 0   0     0 1029777 19263 11876 0 0 96 4 0  0
 0  0      0 112303376 1676 144824948 0   0     0 105060 22765 9374 1 0 98  2  0  0
 0  2      0 111883700 1676 145235588 0   0     0 1423366 25939 10304 1 0 99 1 0  0
 1  0      0 111418248 1676 145699496 0   0     0 673806 22785 7132 1 0 99  1  0  0
 1  0      0 110916852 1676 146198184 0   0     0     0 16953 7319 1  0 99  0  0  0
 1  0      0 110387244 1676 146727592 0   0     0    52 18426 8245 1  0 99  0  0  0
 2  0      0 109834180 1676 147281576 0   0     0    16 20046 8606 1  0 99  0  0  0
 1  0      0 109256684 1676 147856040 0   0     0     0 17616 7844 1  0 99  0  0  0
 1  0      0 108799104 1676 148314792 0   0     0     4 15703 7196 1  0 99  0  0  0
 1  0      0 108265304 1676 148843176 0   0     0    12 20648 12274 1 0 99  0  0  0
 0  0      0 107779112 1676 149335728 0   0     0     0 20368 9096 1  0 99  0  0  0
 0  0      0 107279512 1676 149838512 0   0     0    44 19072 7944 1  0 99  0  0  0
 1  0      0 106825484 1676 150292168 0   0     0     0 16104 9173 1  0 99  0  0  0
 0  0      0 106283040 1676 150834888 0   0     0     0 15940 6835 1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 105792636 1676 151328448 0   0     0 556032 20068 8596 1 0 99  0  0  0
 0  0      0 105307756 1676 151811776 0   0     0 492580 21655 12868 1 0 99 0  0  0
 1  0      0 104739564 1676 152382148 0   0     0 1048582 24682 8449 1 0 99 0  0  0
 1  3      0 104039964 1676 153084608 0   0     0 2550784 28358 7598 1 0 97 2  0  0
 4  0      0 102688028 1676 154425024 0   0     0 594959 21154 7569 1 0 98  1  0  0
 2  2      0 101124668 1676 155982560 0   0     8 1639429 24927 10019 1 0 97 1 0  0
 0  3      0 99696120 1676 157413128 0    0     0 1339401 23435 7114 1 0 97 2  0  0
 2  5      0 98533040 1676 158582568 0    0     0 2154502 20833 5951 1 0 96 3  0  0
 1  5      0 97828176 1676 159294304 0    0     0 1180672 17796 7483 1 0 95 4  0  0
 0  6      0 97399136 1676 159729536 0    0     0 1164295 15569 4738 0 0 95 4  0  0
 2  5      0 96932916 1676 160196512 0    0     0 509957 15473 5245 0 0 95  4  0  0
 2  2      0 95915640 1676 161215392 0    0     0 838672 19474 5351 1 0 96  3  0  0
 2  1      0 93777392 1676 163351552 0    0     0 1191950 21645 5025 2 0 97 1  0  0
 2  1      0 91281856 1676 165846084 0    0     0 1068039 22853 4713 2 0 97 1  0  0
 2  4      0 89915460 1676 167216292 0    0     0 1814528 19786 5201 1 0 96 2  0  0
 1  5      0 89091380 1676 168040644 0    0     0 1404807 18811 10424 1 0 96 3 0  0
 0  5      0 88307960 1676 168821956 0    0     0 1036416 19763 10940 1 0 95 4 0  0
 1  4      0 87479620 1676 169645284 0    0     0 1010920 18147 6517 1 0 95 4  0  0
 1  5      0 86375088 1676 170745092 0    0     0 2235399 18713 7503 1 0 96 3  0  0
 4  3      0 85161192 1676 171964676 0    0     0 101388 15847 4041 1 0 95  4  0  0
 3  5      0 83963548 1676 173157732 0    0     0 1685504 17218 4986 1 0 96 3  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
