Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-45-226.us-west-2.compute.internal) 	06/04/26 	_x86_64_	(128 CPU)

02:12:02        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:12:03           lo     27.00     27.00      3.05      3.05      0.00      0.00      0.00      0.00
02:12:03         ens5     56.00     51.00     21.01     14.07      0.00      0.00      0.00      0.00
02:12:03    enifb1ac5e0a09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:12:03    eni20ed0c6920d      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:12:03         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:12:03    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:12:03    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:12:03    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:12:03    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:12:03    enife22b4c3b6a     50.00     54.00     21.70     23.46      0.00      0.00      0.00      0.00
02:12:03    eni4590226e482      1.00      1.00      0.06      0.40      0.00      0.00      0.00      0.00
02:12:03    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:12:03    enifd833d83eb2      5.00      6.00      0.42      0.50      0.00      0.00      0.00      0.00
02:12:03    enidb0c25597b6      9.00     10.00      0.88      9.81      0.00      0.00      0.00      0.00
02:12:03    eni47a93c32888      3.00      3.00      0.69      0.73      0.00      0.00      0.00      0.00
02:12:03    eni70f4d61bd42      2.00      4.00      0.14      0.27      0.00      0.00      0.00      0.00
02:12:03    eni57210d8fe98      5.00      7.00      3.46      2.07      0.00      0.00      0.00      0.00

02:12:03        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:12:04           lo    255.00    255.00     17.57     17.57      0.00      0.00      0.00      0.00
02:12:04         ens5    190.00    180.00     89.15     36.07      0.00      0.00      0.00      0.00
02:12:04    enifb1ac5e0a09      6.00      6.00      1.24      0.66      0.00      0.00      0.00      0.00
02:12:04    eni20ed0c6920d      6.00      6.00      1.15      0.92      0.00      0.00      0.00      0.00
02:12:04         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:12:04    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:12:04    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
