timestamp object_count delta rate_per_min
04:26:02 15253 15253 15253
04:27:09 16405 1152 1152
04:28:18 17581 1176 1176
04:29:26 18757 1176 1176
04:30:36 19955 1198 1198
04:31:47 21181 1226 1226
04:32:56 22357 1176 1176
