timestamp object_count delta rate_per_min
05:12:39 1934 1934 1934
05:13:41 3062 1128 1128
05:14:44 4118 1056 1056
05:15:48 5198 1080 1080
05:16:52 6254 1056 1056
05:17:56 7286 1032 1032
05:19:01 8270 984 984
05:20:07 9350 1080 1080
05:21:12 10406 1056 1056
05:22:18 11455 1049 1049
05:23:25 12542 1087 1087
05:24:33 13694 1152 1152
05:25:40 14822 1128 1128
05:26:48 15878 1056 1056
