timestamp lsn_bytes lsn_delta_kb rate_kb_s
06:11:42 14008975360 13680640 4560213
06:11:45 16116162560 2057800 685933
06:11:47 18152947712 1989048 994524
06:11:50 20159578112 1959600 653200
06:11:52 22045261824 1841488 920744
06:11:55 23236444160 1163264 387754
06:11:57 24326955008 1064952 532476
06:11:59 25367150592 1015816 507908
06:12:03 26826768384 1425408 356352
06:12:05 27850178560 999424 499712
06:12:07 28957466624 1081336 540668
06:12:10 30064771072 1081352 360450
06:12:12 31222398976 1130496 565248
06:12:15 32296140800 1048576 349525
06:12:17 33372217344 1050856 525428
06:12:19 34430484480 1033464 516732
06:12:22 35504119808 1048472 349490
06:12:24 36593434624 1063784 531892
06:12:26 37648072704 1029920 514960
06:12:29 38705037312 1032192 344064
06:12:31 39779844096 1049616 524808
06:12:33 40533753856 736240 368120
06:12:36 41119023104 571552 190517
06:12:38 42127589376 984928 492464
06:12:41 43378917376 1222000 407333
06:12:43 44493176832 1088144 544072
06:12:45 45566918656 1048576 524288
06:12:48 46640660480 1048576 349525
06:12:50 47680839680 1015800 507900
06:12:53 48788135936 1081344 360448
06:12:55 49744445440 933896 466948
06:12:57 50885296128 1114112 557056
06:13:00 51859554304 951424 317141
06:13:03 53111693312 1222792 407597
06:13:05 54163865600 1027512 513756
06:13:07 55280926720 1090880 545440
06:13:10 56274599936 970384 323461
06:13:12 57445171200 1143136 571568
06:13:14 58400317440 932760 466380
06:13:17 59240349696 820344 273448
06:13:19 59877056512 621784 310892
06:13:22 60442681344 552368 184122
06:13:24 61015156888 559058 279529
06:13:27 61571973120 543765 181255
06:13:29 62612570112 1016208 508104
06:13:31 63786958848 1146864 573432
06:13:34 64743276544 933904 311301
06:13:36 65817018368 1048576 524288
06:13:38 66755076096 916072 458036
06:13:41 67763175424 984472 328157
06:13:43 68803354624 1015800 507900
06:13:45 69818179584 991040 495520
06:13:48 70816628736 975048 325016
06:13:50 71823261696 983040 491520
06:13:52 72829894656 983040 491520
06:13:55 74021076992 1163264 387754
06:13:57 75078041600 1032192 516096
06:14:00 76134998016 1032184 344061
06:14:03 77560953808 1392534 464178
06:14:05 78568423424 983857 491928
06:14:07 79353817216 766986 383493
06:14:09 79958237184 590253 295126
06:14:12 80530636800 558984 186328
06:14:14 81060782080 517720 258860
06:14:16 81599127552 525728 262864
06:14:18 82124472320 513032 256516
06:14:21 82728452096 589824 196608
06:14:23 83751854080 999416 499708
06:14:25 84859158528 1081352 540676
06:14:28 85966454784 1081344 360448
06:14:30 87107297280 1114104 557052
06:14:32 88315265024 1179656 589828
06:14:35 89405784064 1064960 354986
06:14:37 90529841152 1097712 548856
06:14:39 91430298744 879353 439676
06:14:42 92459237376 1004822 334940
06:14:44 93415538688 933888 466944
06:14:47 94388617216 950272 316757
