timestamp archived_count delta_per_min last_archived_wal
03:54:53 12711 848 0000000100000031000000A6
03:55:55 13575 864 000000010000003500000006
03:56:56 14391 816 000000010000003800000036
03:57:58 15255 864 000000010000003B00000096
03:59:00 16119 864 000000010000003E000000F6
04:00:02 16983 864 000000010000004200000056
04:01:04 17751 768 000000010000004500000056
04:02:05 18583 832 000000010000004800000096
