timestamp object_count delta rate_per_min
05:28:53 18038 18038 18038
05:30:03 19406 1368 1368
05:31:13 20767 1361 1361
05:32:24 22142 1375 1375
05:33:35 23486 1344 1344
05:34:46 23524 38 38
05:35:58 23524 0 0
