timestamp object_count delta rate_per_min
06:28:50 4083 4083 4083
06:29:53 4349 266 266
06:30:55 4580 231 231
06:31:59 4770 190 190
06:33:01 4888 118 118
06:34:05 5090 202 202
06:35:08 5339 249 249
