timestamp object_count delta rate_per_min
04:56:42 14896 14896 14896
04:57:50 15984 1088 1088
04:58:58 17104 1120 1120
05:00:07 18177 1073 1073
05:01:16 19200 1023 1023
05:02:26 20240 1040 1040
05:03:35 21248 1008 1008
