timestamp lsn_bytes lsn_delta_kb rate_kb_s
04:39:30 13723762688 13402112 4467370
04:39:32 15468593152 1703936 851968
04:39:35 17934843904 2408448 802816
04:39:37 20182990848 2195456 1097728
04:39:39 22414360576 2179072 1089536
04:39:42 23890755584 1441792 480597
04:39:44 25031606272 1114112 557056
04:39:47 26323451904 1261568 420522
04:39:49 27541864448 1189856 594928
04:39:52 28772925440 1202208 400736
04:39:54 29808934912 1011728 505864
04:39:56 30802968576 970736 485368
04:39:58 31771394048 945728 472864
04:40:01 32849788928 1053120 351040
04:40:03 34110914560 1231568 615784
04:40:06 35735470080 1586480 528826
04:40:09 36988829696 1223984 407994
04:40:11 38204096512 1186784 593392
04:40:13 39379476480 1147832 573916
04:40:16 40298872832 897848 299282
04:40:18 40918253568 604864 302432
04:40:21 41674604544 738624 246208
04:40:23 42698014720 999424 499712
04:40:25 43805310976 1081344 540672
04:40:28 44862275584 1032192 344064
04:40:30 46080573440 1189744 594872
04:40:33 47291998208 1183032 394344
04:40:35 48570032128 1248080 624040
04:40:38 49722179584 1125144 375048
04:40:40 51002736640 1250544 625272
04:40:43 52215865344 1184696 394898
04:40:45 53217320960 977984 488992
04:40:48 54173630464 933896 311298
04:40:50 55191875304 994379 497189
04:40:53 56237228032 1020852 340284
04:40:55 57445187584 1179648 589824
04:40:58 58569646080 1098104 366034
04:41:01 59363353288 775104 258368
04:41:03 59984525984 606613 303306
04:41:06 60574749480 576390 192130
04:41:08 61124689920 537051 268525
04:41:10 61907927040 764880 382440
04:41:13 63065554944 1130496 376832
04:41:15 64307068928 1212416 606208
04:41:18 65515020288 1179640 393213
04:41:20 66790096896 1245192 622596
04:41:23 67923918848 1107248 369082
04:41:25 68999135232 1050016 525008
04:41:28 70190735360 1163672 387890
04:41:31 71588380672 1364888 454962
04:41:33 72846671872 1228800 614400
04:41:36 73991815168 1118304 372768
04:41:38 75082039296 1064672 532336
04:41:42 76688654336 1568960 392240
04:41:45 77856572200 1140544 380181
04:41:47 78661697536 786255 393127
04:41:50 79349599056 671778 223926
04:41:52 79988148968 623583 311791
04:41:55 80669753344 665629 221876
04:41:58 81335943168 650576 216858
04:42:01 82661343232 1294336 431445
04:42:04 84087406592 1392640 464213
04:42:06 85267890176 1152816 576408
04:42:09 86385885184 1091792 363930
04:42:12 87711285248 1294336 431445
04:42:14 88936022016 1196032 598016
04:42:17 90278191104 1310712 436904
04:42:20 91536490496 1228808 409602
04:42:23 93096771584 1523712 507904
04:42:26 94438948864 1310720 436906
04:42:28 95630131200 1163264 581632
04:42:31 96921968640 1261560 420520
04:42:34 98532589568 1572872 524290
04:42:38 99887964160 1323608 330902
04:42:40 100763959296 855464 427732
04:42:43 101497700352 716544 238848
04:42:46 102190022656 676096 225365
04:42:48 102777225216 573440 286720
04:42:51 103423156224 630792 210264
04:42:53 104555610112 1105912 552956
04:42:56 105780346880 1196032 398677
04:42:59 106921197568 1114112 371370
04:43:01 108213043200 1261568 630784
04:43:04 109391978496 1151304 383768
04:43:07 110578630656 1158840 386280
04:43:09 111736258560 1130496 565248
04:43:11 112843546624 1081336 540668
04:43:14 114057715712 1185712 395237
04:43:16 115058147328 976984 488492
04:43:19 116086480896 1004232 334744
04:43:21 117205622784 1092912 546456
04:43:24 118443384832 1208752 402917
04:43:26 119522000896 1053336 526668
04:43:29 120627879936 1079960 359986
04:43:32 121501474816 853120 284373
04:43:34 122222756744 704376 352188
04:43:37 122944446464 704775 234925
04:43:40 123626168320 665744 221914
04:43:42 124446037896 800653 400326
04:43:45 125111689216 650050 216683
04:43:47 126399537152 1257664 628832
04:43:50 127657836544 1228808 409602
04:43:52 128817209344 1132200 566100
04:43:54 129973092352 1128792 564396
04:43:57 131055345664 1056888 352296
04:43:59 132120576000 1040264 520132
04:44:02 133261426688 1114112 371370
04:44:04 134301614080 1015808 507904
04:44:06 135358382080 1032000 516000
04:44:09 136499429376 1114304 371434
04:44:11 137683935232 1156744 578372
04:44:13 138831462400 1120632 560316
04:44:16 140005867520 1146880 382293
04:44:18 141062832128 1032192 516096
04:44:20 142052687872 966656 483328
04:44:23 142786144320 716266 238755
04:44:25 143455592448 653757 326878
04:44:28 144099835904 629144 209714
04:44:30 144749633536 634568 317284
04:44:32 145337540608 574128 287064
04:44:35 146263769088 904520 301506
04:44:37 147324502016 1035872 517936
04:44:40 148562247680 1208736 402912
04:44:42 149619212288 1032192 516096
04:44:44 150776840192 1130496 565248
04:44:47 151808360448 1007344 335781
04:44:49 152873992192 1040656 520328
04:44:51 154014842880 1114112 557056
04:44:54 154987921408 950272 316757
04:44:56 156025069568 1012840 506420
04:44:58 156950855680 904088 452044
04:45:01 157974265856 999424 333141
04:45:03 159064784896 1064960 532480
04:45:06 160143761408 1053688 351229
04:45:08 161161936896 994312 497156
04:45:11 162356371456 1166440 388813
04:45:13 163326197760 947096 473548
04:45:16 164045299712 702248 234082
04:45:18 164614176768 555544 277772
04:45:21 165222023168 593600 197866
04:45:23 165775671296 540672 270336
04:45:25 166480314368 688128 344064
04:45:28 167609958400 1103168 367722
04:45:31 168862679040 1223360 407786
04:45:33 169877659648 991192 495596
04:45:36 170976608256 1073192 357730
04:45:38 172050350080 1048576 524288
04:45:40 173124083712 1048568 524284
04:45:43 174130724864 983048 327682
04:45:45 175271575552 1114112 557056
04:45:48 176261431296 966656 322218
04:45:50 177441628160 1152536 576268
04:45:53 178593456128 1124832 374944
04:45:55 179856031744 1232984 616492
04:45:58 181009383424 1126320 375440
04:46:00 182387220480 1345544 672772
04:46:03 183626629120 1210360 403453
04:46:09 185287573504 1622016 270336
04:46:12 185951731712 648592 216197
04:46:14 186513793024 548888 274444
04:46:17 187116290048 588376 196125
04:46:19 188206809088 1064960 532480
04:46:22 189465100288 1228800 409600
04:46:24 190558175232 1067456 533728
04:46:26 191678865408 1094424 547212
04:46:29 192669548544 967464 322488
04:46:31 193715003392 1020952 510476
04:46:34 194682814464 945128 315042
04:46:36 195689439232 983032 491516
04:46:38 196763189248 1048584 524292
04:46:41 197887262720 1097728 365909
04:46:43 198944227328 1032192 516096
04:46:46 200051523584 1081344 360448
04:46:48 201068486656 993128 496564
04:46:50 202148675584 1054872 527436
04:46:53 203138531328 966656 322218
04:46:55 204263792640 1098888 549444
04:46:58 204984557568 703872 234624
04:47:00 205638991872 639096 319548
04:47:03 206225539072 572800 190933
04:47:05 206809827792 570594 285297
04:47:08 207399165952 575525 191841
04:47:10 208388014080 965672 482836
04:47:12 209504174080 1090000 545000
04:47:15 210637938688 1107192 369064
04:47:17 211629037968 967870 483935
