timestamp object_count delta rate_per_min
07:02:37 23524 23524 23524
07:03:48 23524 0 0
07:04:59 23524 0 0
07:06:11 23524 0 0
07:07:21 23524 0 0
07:08:31 23524 0 0
07:09:42 23524 0 0
07:10:53 23524 0 0
07:12:04 23524 0 0
