timestamp archived_count delta_per_min last_archived_wal
04:25:59 15205 1032 000000010000003B00000064
04:27:01 16257 1052 000000010000003F00000080
04:28:03 17302 1045 000000010000004300000095
04:29:05 18373 1071 0000000100000047000000C4
04:30:07 19446 1073 000000010000004B000000F5
04:31:08 20509 1063 00000001000000500000001C
04:32:10 21565 1056 00000001000000540000003C
04:33:12 22633 1068 000000010000005800000068
