timestamp object_count delta rate_per_min
05:42:22 797 797 797
05:43:24 1019 222 222
05:44:25 1263 244 244
05:45:28 1498 235 235
05:46:29 1729 231 231
05:47:31 1980 251 251
05:48:33 2237 257 257
05:49:36 2449 212 212
05:50:38 2674 225 225
05:51:41 2910 236 236
05:52:43 3143 233 233
05:53:46 3348 205 205
05:54:49 3537 189 189
05:55:52 3649 112 112
05:56:55 3853 204 204
