timestamp object_count delta rate_per_min
06:38:38 22741 22741 22741
06:39:47 22741 0 0
06:40:57 22741 0 0
06:42:06 22741 0 0
06:43:15 22741 0 0
06:44:26 22741 0 0
06:45:36 22741 0 0
06:46:47 22741 0 0
