timestamp object_count delta rate_per_min
04:09:48 1693 1693 1693
04:10:50 2629 936 936
04:11:53 3493 864 864
04:12:56 4357 864 864
04:14:00 5245 888 888
04:15:03 6109 864 864
04:16:08 7045 936 936
04:17:14 7936 891 891
04:18:19 8797 861 861
04:19:24 9702 905 905
04:20:30 10597 895 895
04:21:36 11485 888 888
04:22:43 12373 888 888
04:23:50 13318 945 945
