timestamp lsn_bytes lsn_delta_kb rate_kb_s
05:41:23 13807648768 13484032 6742016
05:41:25 16169320448 2306320 1153160
05:41:28 18773704704 2543344 847781
05:41:30 21357395968 2523136 1261568
05:41:33 23018340352 1622016 540672
05:41:35 24243077120 1196032 598016
05:41:37 25350381568 1081352 540676
05:41:39 26457669632 1081336 540668
05:41:42 27648851968 1163264 387754
05:41:44 28823257088 1146880 573440
05:41:47 29997662208 1146880 382293
05:41:49 31206817792 1180816 590408
05:41:52 32413573120 1178472 392824
05:41:54 33554432000 1114120 557060
05:41:57 34829500416 1245184 415061
05:41:59 36003905536 1146880 573440
05:42:02 37446746112 1409024 469674
05:42:04 38688260096 1212416 606208
05:42:07 39858044928 1142368 380789
05:42:09 40626769072 750707 375353
05:42:12 41236488192 595428 198476
05:42:14 42295361536 1034056 517028
05:42:16 43391885312 1070824 535412
05:42:19 44516745216 1098496 366165
05:42:21 45610844160 1068456 534228
05:42:23 46657429504 1022056 511028
05:42:26 47664070656 983048 327682
05:42:28 48687472640 999416 499708
05:42:31 49677328384 966656 322218
05:42:33 50683961344 983040 491520
05:42:35 51623493632 917512 458756
05:42:38 52579794944 933888 311296
05:42:40 53536096256 933888 466944
05:42:42 54559506432 999424 499712
05:42:46 55868129280 1277952 319488
05:42:48 57062301696 1166184 583092
05:42:51 58183385088 1094808 364936
05:42:53 59121715504 916338 458169
05:42:56 59768684544 631805 210601
05:42:58 60364423168 581776 290888
05:43:01 60985892864 606904 202301
05:43:03 61605937152 605512 302756
05:43:07 63132655616 1490936 372734
05:43:09 64307060736 1146880 573440
05:43:12 65380810752 1048584 349528
05:43:14 66375254016 971136 485568
05:43:17 67410853888 1011328 337109
05:43:19 68333600768 901120 450560
05:43:21 69390565376 1032192 516096
05:43:24 70313304064 901112 300370
05:43:26 71374397440 1036224 518112
05:43:29 72328445952 931688 310562
05:43:31 73534537728 1177824 588912
05:43:34 74613669888 1053840 351280
05:43:36 75685199872 1046416 523208
05:43:38 76688654336 979936 489968
05:43:41 77795950592 1081344 360448
05:43:43 78634811392 819200 409600
05:43:46 79305900032 655360 218453
05:43:48 79926657024 606208 303104
05:43:50 80544535360 603396 301698
05:43:53 81196154880 636347 212115
05:43:55 81848983552 637528 318764
05:43:58 83052445696 1175256 391752
05:44:00 84221624320 1141776 570888
05:44:02 85446361088 1196032 598016
05:44:05 86637543424 1163264 387754
05:44:08 87837196288 1171536 390512
05:44:10 88919244800 1056688 528344
05:44:13 90220036096 1270304 423434
05:44:15 91200946176 957920 478960
05:44:17 92257910784 1032192 516096
05:44:20 93197426688 917496 305832
05:44:22 94106017792 887296 443648
05:44:25 95093260288 964104 321368
05:44:27 96170336256 1051832 525916
05:44:29 97260175360 1064296 532148
05:44:32 98533823392 1243796 414598
05:44:34 99539124224 981739 490869
05:44:37 100593000448 1029176 343058
05:44:39 101308637184 698864 349432
05:44:42 101947170816 623568 207856
05:44:44 102560153600 598616 299308
05:44:47 103176749056 602144 200714
05:44:49 104035516416 838640 419320
05:44:52 105277030400 1212416 404138
05:44:54 106417881088 1114112 557056
05:44:56 107614513384 1168586 584293
05:44:59 108598910976 961325 320441
05:45:01 109655883776 1032200 516100
05:45:04 110830288896 1146880 382293
05:45:06 111909289984 1053712 526856
05:45:09 113009836032 1074752 358250
05:45:11 114022465536 988896 494448
05:45:13 115074916352 1027784 513892
05:45:16 116266106880 1163272 387757
05:45:18 117490843648 1196032 598016
05:45:21 118617038848 1099800 366600
05:45:23 119728963584 1085864 542932
05:45:26 120795955200 1041984 347328
05:45:29 121743204352 925048 308349
05:45:31 122425040896 665856 332928
05:45:34 123076689920 636376 212125
05:45:36 123708496512 616998 308499
05:45:38 124453388288 727433 363716
05:45:41 125241917440 770048 256682
05:45:43 126466654208 1196032 598016
05:45:46 127691390976 1196032 398677
05:45:48 128815464448 1097728 548864
05:45:50 129838874624 999424 499712
05:45:53 130828730368 966656 322218
05:45:55 131785031680 933888 466944
05:45:57 132758110208 950272 475136
05:46:00 133815074816 1032192 344064
05:46:02 134769688576 932240 466120
05:46:05 135762518016 969560 323186
05:46:07 136717533184 932632 466316
05:46:10 137640280064 901120 300373
05:46:12 138589470720 926944 463472
05:46:14 139703877632 1088288 544144
05:46:17 140916916224 1184608 394869
05:46:19 141999514064 1057224 528612
05:46:22 142741880832 724967 241655
05:46:24 143407734784 650248 325124
05:46:27 144100573184 676600 225533
05:46:29 144702636032 587952 293976
05:46:32 145396596736 677696 225898
05:46:34 146246983680 830456 415228
05:46:37 147371065344 1097736 365912
05:46:39 148605796352 1205792 602896
05:46:42 149820538880 1186272 395424
05:46:44 150843949056 999424 499712
05:46:46 151860477952 992704 496352
05:46:49 152773328896 891456 297152
05:46:51 153763184640 966656 483328
05:46:53 154761420800 974840 487420
05:46:55 155776442368 991232 495616
05:46:58 156816629760 1015808 338602
05:47:00 157779263488 940072 470036
05:47:03 158863450112 1058776 352925
05:47:05 159860932608 974104 487052
05:47:08 160876724224 991984 330661
05:47:10 161868283904 968320 484160
05:47:12 162894077952 1001752 500876
05:47:15 163728220160 814592 271530
