procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 139776796   1600 116927828    0    0  9645 204916 34774   37  8  3 89  0  0  0
 0  0      0 139773336   1600 116927840    0    0     8     0 7513 9513  0  0 100  0  0  0
 3  0      0 139814744   1600 116927844    0    0     0     0 8037 13242  0  0 100  0  0  0
44  0      0 138282560   1600 117244216    0    0     0 560484 37860 379155  4  4 92  0  0  0
 3  0      0 137454952   1600 117660620    0    0     0 898000 47510 555035  5  4 90  1  0  0
66  0      0 136714424   1600 118021872    0    0     0 920624 58351 593497  5  3 91  1  0  0
 1  0      0 135852332   1600 118363788    0    0     0 950280 86491 651941  8  5 87  1  0  0
87  0      0 134964792   1600 118662852    0    0     0 1019048 130149 731271 11  6 83  1  0  0
71  0      0 134247156   1600 118888216    0    0     0 989800 143348 757706 14  7 79  0  0  0
133  1      0 133533256   1600 119051564    0    0     0 979360 147479 785452 13  7 79  1  0  0
 3  0      0 132822840   1600 119180240    0    0     0 986040 152183 856678 16  8 75  0  0  0
118  0      0 132162124   1600 119257236    0    0     0 1064968 172143 992205 19  9 72  0  0  0
 0  2      0 131801172   1600 119327868    0    0     0 1130155 140415 757879 13  6 81  1  0  0
 2  0      0 131600420   1600 119359804    0    0     0 1332000 134839 560237 10  5 85  1  0  0
 1  2      0 131443604   1600 119368632    0    0     0 1279352 131301 537909  9  4 87  1  0  0
 2  0      0 131248236   1600 119394816    0    0   128 1230456 138285 581124  9  4 86  1  0  0
 1  2      0 130670532   1600 119859428    0    0     0 1299574 99939 392533  7  3 89  1  0  0
 1  1      0 129958560   1600 120435324    0    0     0 1384170 101000 393281  9  4 86  1  0  0
120  1      0 129219800   1600 121010808    0    0     0 1366730 101427 411001  7  3 89  1  0  0
 0  2      0 128475832   1600 121585232    0    0     0 1312631 94901 403866  5  2 93  1  0  0
94  1      0 127796092   1600 122127024    0    0     0 1311547 102246 429322  9  4 87  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 127101340   1600 122684828    0    0     0 1332600 102918 434485  9  4 86  1  0  0
 1  1      0 126469876   1600 123256740    0    0     0 1259214 100140 455854  5  3 91  1  0  0
 1  1      0 125854680   1600 123748440    0    0     0 1196313 97857 431612  9  4 86  1  0  0
 1  2      0 125217412   1600 124256732    0    0     0 1188251 98796 468556 10  4 85  1  0  0
 1  0      0 124569452   1600 124764880    0    0     0 1188991 103800 493355  7  4 88  1  0  0
 0  1      0 123914640   1600 125273076    0    0     0 1191028 105157 521170 10  5 84  1  0  0
