timestamp rx_kb/s tx_kb/s
15:56:36 12 3
15:56:37 3 0
15:56:38 435 37821
15:56:39 356 28953
15:56:40 295 26430
15:56:41 292 26198
15:56:42 277 25923
15:56:43 289 25696
15:56:44 335 25507
15:56:45 300 25398
15:56:46 341 25065
15:56:47 292 24851
15:56:48 277 24550
15:56:49 230 24405
15:56:50 283 24277
15:56:51 544 47515
15:56:52 275 23438
15:56:53 223 23168
15:56:54 303 22933
15:56:55 285 22690
15:56:56 323 22540
15:56:57 337 22188
15:56:58 274 22013
15:56:59 273 21578
15:57:00 530 35245
15:57:01 381 28555
15:57:02 309 20638
15:57:03 270 20550
15:57:04 293 20256
15:57:05 250 19802
15:57:06 294 19734
15:57:07 270 19546
15:57:08 313 19248
15:57:09 260 18915
15:57:10 304 18670
15:57:11 305 18542
15:57:12 255 18253
15:57:13 273 18076
15:57:14 266 17780
15:57:15 244 17783
15:57:16 252 17350
15:57:17 277 17208
15:57:18 238 17047
15:57:19 292 16796
15:57:20 244 16651
15:57:21 234 16162
15:57:22 222 12212
15:57:23 184 4171
15:57:24 382 32296
15:57:25 235 15505
15:57:26 264 15499
15:57:27 264 14970
15:57:28 287 14909
15:57:29 408 22034
15:57:30 355 21676
15:57:31 237 14329
15:57:32 228 13979
15:57:33 272 13806
15:57:34 309 13613
15:57:35 339 13460
15:57:36 473 26673
15:57:37 356 13284
15:57:38 265 12921
15:57:39 232 12759
15:57:40 218 15175
15:57:41 322 21983
15:57:42 338 22482
15:57:44 320 21950
15:57:45 294 21735
15:57:46 421 21640
15:57:47 399 37592
15:57:48 286 17566
15:57:49 277 19576
15:57:50 404 29289
15:57:51 38 2670
15:57:52 256 20988
15:57:53 279 20880
15:57:54 285 20653
15:57:55 348 21078
15:57:56 333 20420
15:57:57 85 38
15:57:58 227 20568
15:57:59 307 20349
15:58:00 298 20464
15:58:01 281 20042
15:58:02 99 46
15:58:03 173 20062
15:58:04 241 19779
15:58:05 346 19955
15:58:06 282 19620
15:58:07 255 19490
15:58:08 257 19367
15:58:09 282 19287
15:58:10 252 19103
15:58:11 232 19018
15:58:12 249 19043
15:58:13 229 18805
15:58:14 406 26816
15:58:15 275 28719
15:58:16 260 19158
15:58:17 200 13783
15:58:18 317 22968
15:58:19 294 18182
15:58:20 300 18144
15:58:21 231 18122
15:58:22 287 17971
15:58:23 327 17803
15:58:24 586 35654
15:58:25 300 15247
15:58:26 53 2201
15:58:27 322 17417
15:58:28 265 17288
15:58:29 247 17257
15:58:30 280 17457
15:58:31 365 21821
15:58:32 388 28900
15:58:33 237 12619
15:58:34 299 20877
15:58:35 268 16484
15:58:36 275 16519
15:58:37 150 71
15:58:38 128 16177
15:58:39 268 16308
15:58:40 202 16376
15:58:41 204 16244
15:58:42 207 16048
15:58:43 227 15926
15:58:44 210 16030
15:58:45 182 4623
15:58:46 85 11104
15:58:47 260 15871
15:58:48 306 15708
15:58:49 318 15917
15:58:50 258 15628
15:58:51 280 15678
15:58:52 222 15363
15:58:53 262 15282
15:58:54 236 15126
15:58:55 457 30137
15:58:56 348 15167
15:58:57 226 14956
15:58:58 249 14875
15:58:59 257 14863
15:59:00 487 25930
15:59:01 251 18404
15:59:02 230 14681
15:59:03 289 14635
15:59:04 267 14610
15:59:05 393 14514
15:59:06 350 28890
15:59:07 287 14404
15:59:08 264 14318
15:59:09 231 14485
15:59:10 257 14324
15:59:11 259 14400
15:59:12 249 14386
15:59:13 238 14337
15:59:14 502 26883
15:59:15 313 16276
15:59:16 262 14417
15:59:17 266 14371
15:59:18 272 14285
15:59:19 258 14383
15:59:20 320 14674
15:59:21 289 14575
15:59:22 297 14471
15:59:23 231 14540
15:59:24 254 14828
15:59:25 280 14899
15:59:26 267 14980
15:59:27 269 15189
15:59:28 252 15147
15:59:29 106 49
15:59:30 146 15355
15:59:31 251 15515
15:59:32 278 15760
15:59:33 276 15933
15:59:34 354 16843
15:59:35 102 47
15:59:36 241 16438
15:59:37 322 16654
15:59:38 595 34255
15:59:39 305 18300
15:59:40 280 18270
15:59:41 262 18577
15:59:42 254 19134
15:59:43 339 19719
15:59:44 388 37057
15:59:45 310 25673
15:59:46 287 22608
15:59:47 289 23586
15:59:48 268 24496
15:59:49 274 25696
15:59:50 282 26770
15:59:51 284 28075
15:59:52 305 29101
15:59:53 274 30129
15:59:54 243 31116
15:59:55 306 31908
15:59:56 303 32650
15:59:57 248 21546
15:59:58 278 12729
15:59:59 260 12667
16:00:00 326 12711
16:00:01 276 12688
16:00:02 266 12753
16:00:03 273 12740
16:00:04 236 12675
16:00:05 201 12739
16:00:06 270 12791
16:00:07 301 12933
16:00:08 197 12646
16:00:09 238 12861
16:00:10 241 12843
16:00:11 222 11010
16:00:12 10 1712
16:00:13 236 12730
16:00:14 214 12754
16:00:15 246 12894
16:00:16 220 13006
16:00:17 272 12929
16:00:18 3 1
16:00:19 258 12781
16:00:20 233 13037
16:00:21 291 13010
16:00:22 270 12934
16:00:23 254 13125
16:00:24 322 13072
16:00:25 306 13306
16:00:26 433 23168
16:00:27 370 16505
16:00:28 249 13136
16:00:29 277 13044
16:00:30 268 13436
16:00:31 271 13402
16:00:32 466 25396
16:00:33 269 14831
16:00:34 232 13259
16:00:35 295 13717
16:00:36 338 13582
16:00:37 226 13479
16:00:38 271 13964
16:00:39 262 13563
16:00:40 280 12279
16:00:41 16 1804
16:00:42 271 13749
16:00:43 256 13611
16:00:44 337 13820
16:00:45 321 13762
16:00:46 247 13554
16:00:47 274 13791
16:00:48 278 13960
16:00:49 232 13870
16:00:50 295 13958
16:00:51 334 14790
16:00:52 300 14040
16:00:53 277 14055
16:00:55 278 14126
16:00:56 281 10666
16:00:57 24 3504
16:00:58 254 14089
16:00:59 334 14600
16:01:00 234 14251
16:01:01 245 14208
16:01:02 270 14462
16:01:03 1 0
16:01:04 287 14567
16:01:05 286 14599
16:01:06 308 14562
16:01:07 290 14814
16:01:08 261 13024
16:01:09 221 9325
16:01:10 338 22316
16:01:11 280 14989
16:01:12 252 14985
16:01:13 257 15277
16:01:14 269 15418
16:01:15 260 15284
16:01:16 278 15538
16:01:17 251 15567
16:01:18 433 23507
16:01:19 342 23555
16:01:20 282 15757
16:01:21 300 16073
16:01:22 270 16024
16:01:23 269 16472
16:01:24 250 16263
16:01:25 231 16565
16:01:26 240 16587
16:01:27 217 16774
16:01:28 211 16799
16:01:29 299 17104
16:01:30 362 30301
16:01:31 369 22235
16:01:32 305 17926
16:01:33 261 18043
16:01:34 276 18458
16:01:35 287 18476
16:01:36 259 18732
16:01:37 258 19166
16:01:38 222 19382
16:01:39 3 1
16:01:40 230 19623
16:01:41 228 20017
16:01:42 286 20287
16:01:43 130 63
16:01:44 131 20672
16:01:45 279 20983
16:01:46 314 21520
16:01:47 348 22343
16:01:48 277 20398
16:01:49 14 2365
16:01:50 326 23500
16:01:51 317 23291
16:01:52 329 24090
16:01:53 87 40
16:01:54 243 24715
16:01:55 351 25428
16:01:56 467 26034
16:01:57 409 47294
16:01:58 361 26439
16:01:59 398 37787
16:02:00 310 29815
16:02:01 342 30765
16:02:02 311 28858
16:02:03 228 19302
16:02:04 101 16270
16:02:05 411 33184
16:02:06 286 34202
16:02:07 257 34747
16:02:08 377 35419
16:02:09 167 36175
16:02:10 270 36502
16:02:11 281 36968
16:02:12 261 37343
16:02:13 246 37501
16:02:14 294 37671
16:02:15 284 37843
16:02:16 326 37988
16:02:17 287 38067
16:02:18 319 38142
16:02:19 317 38178
16:02:20 404 38651
16:02:21 215 24416
16:02:22 155 13753
16:02:23 229 38206
16:02:24 319 38408
16:02:25 275 38286
16:02:26 258 38143
16:02:27 160 3409
16:02:28 166 34650
16:02:29 271 38229
16:02:30 365 36179
16:02:31 216 8273
16:02:32 49 6972
16:02:33 265 15325
16:02:34 269 15690
16:02:35 258 16266
16:02:36 234 16266
16:02:37 238 16713
16:02:38 149 72
16:02:39 224 16932
16:02:40 501 34493
16:02:41 259 17700
16:02:42 243 17830
16:02:43 289 17982
16:02:44 296 18175
16:02:45 265 18494
16:02:46 315 19093
16:02:47 400 21692
16:02:48 361 35574
16:02:49 316 19544
16:02:50 281 19429
16:02:51 279 19582
16:02:52 308 19638
16:02:53 287 19829
16:02:54 271 20089
16:02:55 290 20287
16:02:56 297 20363
16:02:57 300 20384
16:02:58 299 20643
16:02:59 253 16031
16:03:00 293 14436
16:03:01 275 14462
16:03:02 271 14500
16:03:03 299 14503
16:03:04 312 14448
16:03:05 238 14603
16:03:06 244 14519
16:03:07 254 14629
16:03:08 298 14661
16:03:09 291 14701
16:03:10 271 14648
16:03:11 277 14609
16:03:12 297 14762
16:03:13 297 14735
16:03:14 344 15481
16:03:15 344 15008
16:03:16 15 4
16:03:17 292 14951
16:03:18 300 14794
16:03:19 242 14896
16:03:20 276 15244
16:03:21 1 0
16:03:22 274 14813
16:03:23 263 15011
16:03:24 247 14955
16:03:25 212 14994
16:03:26 257 14984
16:03:27 318 15257
16:03:28 322 30249
16:03:29 238 15051
16:03:30 218 15299
16:03:31 259 15338
16:03:32 239 15204
16:03:33 279 15324
16:03:34 261 15269
16:03:35 255 15310
16:03:36 547 29558
16:03:37 258 16953
16:03:38 243 15592
16:03:39 236 15609
16:03:40 264 15799
16:03:41 284 15600
16:03:42 311 16065
16:03:43 303 15929
16:03:44 313 15917
16:03:45 294 16080
16:03:46 241 16106
16:03:47 397 18375
16:03:48 131 14235
16:03:49 290 16292
16:03:50 169 16408
16:03:51 239 16498
16:03:52 205 16387
16:03:53 257 16723
16:03:54 269 16718
16:03:55 292 16979
16:03:56 273 16972
16:03:57 172 3602
16:03:58 122 13615
16:03:59 317 17169
16:04:01 264 17278
16:04:02 306 17607
16:04:03 235 17458
16:04:04 2 1
16:04:05 242 17765
16:04:06 264 17929
16:04:07 238 18133
16:04:08 229 17781
16:04:09 5 603
16:04:10 287 18858
16:04:11 277 18490
16:04:12 227 18835
16:04:13 241 19113
16:04:14 320 19580
16:04:15 478 20997
16:04:16 487 38692
16:04:17 310 20480
16:04:18 277 20819
16:04:19 229 21254
16:04:20 240 21568
16:04:21 224 22107
16:04:22 233 22615
16:04:23 227 23146
16:04:24 270 23484
16:04:25 277 24192
16:04:26 268 24727
16:04:27 246 25259
16:04:28 276 26257
16:04:29 307 27124
16:04:30 232 27789
16:04:31 389 29367
16:04:32 322 29868
16:04:33 310 30519
16:04:34 328 25189
16:04:35 19 6675
16:04:36 279 32386
16:04:37 313 33585
16:04:38 261 34252
16:04:39 318 34918
16:04:40 47 22
16:04:41 251 36052
16:04:42 351 36266
16:04:43 316 34100
16:04:44 14 2722
16:04:45 372 37491
16:04:46 348 37422
16:04:47 0 0
16:04:48 357 37673
16:04:49 355 37880
16:04:50 0 0
16:04:51 364 38323
16:04:52 330 38140
16:04:53 298 37622
16:04:54 7 624
16:04:55 350 38525
16:04:56 506 40399
16:04:57 376 38448
16:04:58 339 38679
16:04:59 430 39223
16:05:00 323 38687
16:05:01 291 38906
16:05:02 294 39105
16:05:03 418 39298
16:05:04 335 39503
