procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  1      0 126873028   1600 119749708    0    0     0 1187848 80772 455808 10  3 86  1  0  0
 1  1      0 126670164   1600 120044660    0    0     0 1192637 82224 476814 12  4 83  1  0  0
 2  1      0 126287356   1600 120405220    0    0     0 1196536 85646 511161 11  4 84  1  0  0
 8  1      0 125841316   1600 120749336    0    0     0 1183332 85184 500731 13  4 83  1  0  0
 9  1      0 125724360   1600 121093476    0    0     0 1196403 81822 519386 11  4 84  1  0  0
 8  1      0 125463352   1600 121454048    0    0     0 1193789 84712 553357 14  4 81  1  0  0
 1  1      0 125205900   1600 121831936    0    0     0 1195576 81997 563422 11  4 84  1  0  0
 1  1      0 124893660   1600 122308156    0    0     0 1181104 87096 644079 10  3 86  1  0  0
138  0      0 124572096   1600 122654592    0    0     0 1188511 92885 639388 15  5 79  1  0  0
129  0      0 124167516   1600 123031904    0    0     0 1191668 86523 644949 14  5 81  1  0  0
 1  1      0 123834132   1600 123376044    0    0     0 1192900 100393 747061 18  6 76  1  0  0
 1  1      0 123406604   1600 123737788    0    0     0 1191743 104754 772215 17  5 77  1  0  0
113  0      0 123140660   1600 124098408    0    0     0 1189302 107635 828227 20  6 73  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 122742540   1600 124460340    0    0     0 1192946 108240 897010 22  7 71  1  0  0
 1  1      0 122364732   1600 124839408    0    0     0 1194468 125180 1022557 25  8 66  0  0  0
 1  2      0 122080296   1600 125200796    0    0     0 1192959 120835 1104980 27  7 66  0  0  0
188  1      0 121650368   1600 125579576    0    0     0 1191207 138736 1257645 31 10 59  0  0  0
 2  1      0 121191796   1600 125958340    0    0     0 1187149 147937 1422051 34  9 56  0  0  0
195  2      0 120813456   1600 126336896    0    0     0 1193959 159638 1721514 40 12 48  0  0  0
198  1      0 120257056   1600 126732324    0    0     0 1184600 163447 2005902 48 13 39  0  0  0
193  1      0 119381304   1600 127227628    0    0     0 1163504 169126 2612057 58 15 27  0  0  0
178  1      0 119106252   1600 127591608    0    0     0 1132540 139144 3277710 68 17 15  0  0  0
233  1      0 119109552   1600 127856688    0    0     0 1182328 127668 3267240 67 16 17  0  0  0
203  0      0 119025480   1600 128073276    0    0     0 1244567 125025 3226090 67 16 18  0  0  0
183  0      0 118953320   1600 128260128    0    0     0 1233775 122829 3193656 66 16 18  0  0  0
174  0      0 118823772   1600 128424268    0    0     0 1186855 118939 3183359 66 16 18  0  0  0
210  0      0 118078024   1600 128689652    0    0     0 1194053 120068 3190465 67 15 18  0  0  0
228  0      0 118060516   1600 128840776    0    0     0 1191205 121999 3203666 67 16 17  0  0  0
194  2      0 118187292   1600 128974672    0    0     0 1199490 124787 3220692 66 15 19  0  0  0
185  0      0 118148304   1600 129091952    0    0     0 1181268 126621 3202869 67 16 17  0  0  0
174  0      0 118070336   1600 129209284    0    0     0 1190450 127965 3229031 67 16 17  0  0  0
210  1      0 117963528   1600 129326156    0    0     0 1199433 130242 3190589 68 16 16  0  0  0
229  0      0 117556240   1600 129527456    0    0     0 1124680 138710 3181551 67 17 16  0  0  0
182  0      0 117124660   1600 129760824    0    0     0 1178981 151542 3191964 67 16 17  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  1      0 116931016   1600 130156360    0    0     0 1158081 122180 2285300 46 11 42  0  0  0
 9  1      0 116426668   1600 130552780    0    0     0 1307800 76442 357047  7  2 90  1  0  0
