procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 157812444   1600 98839032    0    0 12042 184042 21289   16  4  1 94  0  0  0
 6  0      0 157786188   1600 98839068    0    0     0    12 10922 16595  0  0 100  0  0  0
 0  1      0 156318984   1600 99134412    0    0     0 538280 37074 362691  3  3 94  0  0  0
 1  1      0 155264920   1600 99663332    0    0     0 1148088 59801 713105  6  4 90  1  0  0
 0  1      0 154373056   1600 100104420    0    0     0 1150408 77036 749563  9  6 85  0  0  0
 0  1      0 153320784   1600 100460848    0    0     0 1140760 122320 807877 10  6 83  1  0  0
85  1      0 152412320   1600 100751508    0    0     0 1130209 153918 860662 11  6 82  0  0  0
 0  1      0 151587012   1600 100947420    0    0     0 1106744 167352 897150 12  6 82  1  0  0
143  1      0 150883360   1600 101098520    0    0     0 1089584 170717 953150 15  7 78  0  0  0
124  0      0 149994948   1600 101623896    0    0     0 1202352 132810 696103  9  4 86  1  0  0
71  0      0 149103296   1600 102268260    0    0     0 1223923 116913 601645 10  4 85  1  0  0
 2  2      0 148291212   1600 102916084    0    0     0 1367267 98041 379877  7  3 89  1  0  0
 1  0      0 147576540   1600 103536280    0    0    12 1468138 94927 322747  5  2 92  1  0  0
 0  1      0 146874472   1600 104163664    0    0     0 1430452 95155 334217  5  2 92  1  0  0
 0  1      0 146134836   1600 104759480    0    0     0 1444654 100187 344043  5  2 92  1  0  0
 0  2      0 145461916   1600 105337188    0    0     0 1384344 98104 347766  6  3 91  1  0  0
101  0      0 144882936   1600 105828688    0    0     0 1180148 84503 306018  4  2 93  1  0  0
 1  1      0 144280852   1600 106309596    0    0     0 1191947 86392 321894  7  3 89  1  0  0
 0  2      0 143675364   1600 106820052    0    0     0 1195878 86223 324156  6  3 90  1  0  0
 0  1      0 143044420   1600 107313476    0    0     0 1194196 86309 338092  6  3 91  1  0  0
 0  2      0 142463164   1600 107806612    0    0     0 1184879 90059 358180  6  3 90  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 141902056   1600 108299300    0    0     0 1189380 88815 368199  6  3 91  1  0  0
 1  1      0 141279344   1600 108829492    0    0     0 1192137 86853 383258  8  3 88  1  0  0
 0  2      0 140656412   1600 109322184    0    0     0 1190552 92836 398496  5  2 92  1  0  0
 0  1      0 140036604   1600 109830888    0    0     0 1193709 95052 417685  8  4 87  1  0  0
 0  2      0 139401040   1600 110355952    0    0    64 1203229 97601 445200 10  5 84  1  0  0
 1  1      0 138799656   1600 110848028    0    0     0 1177831 96003 441811  7  3 89  1  0  0
 2  2      0 138189540   1600 111348288    0    0     0 1194040 101065 483862  7  4 88  1  0  0
 1  2      0 137542880   1600 111856516    0    0     0 1194758 102616 508640  9  4 86  1  0  0
 1  1      0 136871312   1600 112378324    0    0     0 1185996 104188 546692 12  5 83  1  0  0
 1  1      0 136253844   1600 112886468    0    0     0 1184042 106579 570766 10  4 85  1  0  0
 0  2      0 135612668   1600 113410928    0    0     0 1201079 112551 644896 14  6 80  1  0  0
 0  1      0 135015436   1600 113913392    0    0     0 1186850 113653 618193 11  5 84  1  0  0
 0  2      0 134372720   1600 114437724    0    0     0 1192531 119007 719580 13  6 81  1  0  0
 0  2      0 133734448   1600 114952736    0    0     0 1192131 120766 748874 15  6 78  1  0  0
 0  1      0 133075480   1600 115465100    0    0     0 1190062 129062 841532 15  6 78  1  0  0
 2  1      0 132457024   1600 115993980    0    0     0 1195101 134924 946604 19  8 73  1  0  0
 1  1      0 131818740   1600 116524620    0    0     0 1191734 140069 1043840 21  8 70  1  0  0
177  0      0 131158400   1600 117052252    0    0     0 1183639 145560 1191235 24 10 66  0  0  0
 0  1      0 130535956   1600 117581360    0    0     0 1175930 159309 1421535 30 12 57  0  0  0
212  0      0 129898500   1600 118112356    0    0     0 1216525 179260 1704313 35 13 52  0  0  0
213  1      0 129251788   1600 118656984    0    0     0 1186649 187327 2248776 49 17 34  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
217  1      0 128624956   1600 119186672    0    0     0 1192595 178362 2918860 62 20 18  0  0  0
196  0      0 128141320   1600 119618340    0    0     0 1179873 166025 3348919 67 20 13  0  0  0
230  0      0 127736044   1600 120024488    0    0     0 1186380 164297 3320854 64 19 16  0  0  0
204  2      0 127432568   1600 120324604    0    0     0 1222016 142687 3318579 64 19 17  0  0  0
169  0      0 127202768   1600 120573964    0    0     0 1171365 145071 3296623 64 19 17  0  0  0
186  2      0 126962728   1600 120821980    0    0     0 1205421 147664 3302799 64 19 17  0  0  0
107  0      0 131106416   1600 116647640    0    0     0 1167022 103976 1419264 27  8 65  0  0  0
 0  1      0 130670800   1600 117117740    0    0     0 1204317 72214 306533  6  2 91  1  0  0
 0  1      0 130182384   1600 117576664    0    0     0 1193043 71937 308331  5  2 92  1  0  0
125  0      0 129718756   1600 118049932    0    0     0 1187080 76463 329421  4  2 93  1  0  0
 0  1      0 129255472   1600 118510892    0    0     0 1201715 73524 317479  8  3 88  1  0  0
 0  1      0 128853992   1600 118969596    0    0     0 1185183 71913 332236  5  2 93  1  0  0
 0  1      0 128385828   1600 119444924    0    0     0 1190434 77290 347560  6  2 91  1  0  0
 2  0      0 127945340   1600 119903880    0    0     0 1187068 73730 361801  7  3 90  1  0  0
 0  1      0 127442200   1600 120362672    0    0     0 1193155 73918 352819  5  2 92  1  0  0
 0  0      0 126980036   1600 120854272    0    0     0 1188227 78769 387396  8  4 88  1  0  0
106  1      0 126548300   1600 121313104    0    0     0 1193534 80143 395883  8  3 88  1  0  0
157  0      0 126086900   1600 121794488    0    0     0 1190192 82249 419906  6  3 90  1  0  0
 0  1      0 125591704   1600 122279976    0    0     0 1194137 81416 424400  6  2 91  1  0  0
 0  1      0 125105872   1600 122755260    0    0     0 1188022 86532 452086  6  3 91  1  0  0
 0  1      0 124600984   1600 123246864    0    0     0 1191834 86035 468401  9  3 87  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 124125268   1600 123738412    0    0     0 1188773 87831 496369  7  3 89  1  0  0
 1  1      0 123650460   1600 124229928    0    0     0 1196770 93116 536509 10  4 85  1  0  0
 0  1      0 123147376   1600 124721608    0    0     0 1190312 91051 530998  8  4 87  1  0  0
136  0      0 122690964   1600 125196892    0    0     0 1186704 92232 553775  8  3 88  1  0  0
155  0      0 122230348   1600 125697772    0    0     0 1193309 100861 608548 13  5 81  1  0  0
 2  1      0 121774532   1600 126196620    0    0     0 1198153 99423 630208 12  4 83  1  0  0
 5  1      0 121280760   1600 126688592    0    0     0 1193509 103931 708502 14  6 80  1  0  0
167  0      0 120772916   1600 127180672    0    0     0 1182558 108779 748896 15  6 79  1  0  0
 2  1      0 120277392   1600 127688936    0    0     0 1192730 119086 825337 14  6 79  1  0  0
 0  1      0 119780888   1600 128181080    0    0     0 1195228 118671 899358 16  6 77  1  0  0
 2  0      0 119274776   1600 128689728    0    0     0 1184918 130471 985100 20  8 71  0  0  0
217  0      0 118769548   1600 129181860    0    0     0 1189911 138265 1109469 22  9 69  0  0  0
 0  1      0 118280496   1600 129690324    0    0     0 1200504 146496 1256037 27 10 63  0  0  0
166  0      0 117757932   1600 130206876    0    0     0 1183826 166027 1540371 32 11 56  0  0  0
180  1      0 117220592   1600 130739916    0    0     0 1199496 179260 1913211 40 14 46  0  0  0
160  1      0 116680276   1600 131270984    0    0     0 1187010 178691 1656965 37 13 50  0  0  0
 1  1      0 116119048   1600 131793556    0    0     0 1200999 143362 1165080 25  9 65  0  0  0
214  1      0 115569124   1600 132320844    0    0     0 1181674 154892 2376394 49 15 36  0  0  0
197  1      0 115131876   1600 132765780    0    0     0 1197317 153880 3434907 68 19 13  0  0  0
194  1      0 114811960   1600 133126344    0    0     0 1188240 135494 3474335 66 18 15  0  0  0
209  0      0 114517640   1600 133437692    0    0     0 1187487 137966 3394826 65 18 16  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
211  1      0 114212636   1600 133732724    0    0     0 1192279 135995 3376990 65 18 17  0  0  0
189  0      0 113958468   1600 134011300    0    0     0 1199119 140544 3366691 65 18 16  0  0  0
218  0      0 113707608   1600 134273660    0    0     0 1182910 142571 3362570 65 18 17  0  0  0
193  0      0 113427264   1600 134535896    0    0     0 1194232 143750 3342298 65 18 17  0  0  0
173  1      0 113164536   1600 134798200    0    0     0 1190928 139597 3380487 66 17 17  0  0  0
191  0      0 112905948   1600 135044244    0    0     0 1193377 145808 3341105 65 18 17  0  0  0
223  0      0 112654724   1600 135290232    0    0     0 1189285 146938 3348651 65 18 17  0  0  0
174  1      0 112384792   1600 135558364    0    0     0 1188916 145661 3392498 65 18 17  0  0  0
 1  2      0 113561532   1600 134337648    0    0     0 1084983 153787 2686257 51 15 34  0  0  0
 1  1      0 113062204   1600 134829240    0    0     0 1274154 76476 318938  6  3 91  1  0  0
 1  1      0 112558888   1600 135304376    0    0     0 1226890 72769 306539  6  3 90  1  0  0
 0  1      0 112096332   1600 135763132    0    0     0 1192971 75787 317919  5  2 92  1  0  0
 0  2      0 111615712   1600 136238268    0    0     0 1192615 79389 342917  4  2 94  1  0  0
