procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 209573468   1600 47046296    0    0 15430 187719 22325   17  5  1 94  0  0  0
 0  0      0 209638968   1600 47046300    0    0     0     0 30416 71379  1  1 98  0  0  0
45  1      0 208498440   1600 47402512    0    0     0 411533 48328 219719  4  3 93  0  0  0
 2  1      0 207490760   1600 48279816    0    0     0 1164020 58917 391773  6  3 90  1  0  0
 1  1      0 206351612   1600 49141036    0    0     0 1180523 59739 402882  6  3 90  1  0  0
 0  1      0 205351888   1600 49960372    0    0     0 1147846 60978 421108  5  3 92  1  0  0
56  0      0 204240708   1600 50743152    0    0     0 1153417 75652 400647  8  3 89  1  0  0
 9  0      0 202580908   1600 51506208    0    0     0 1109303 77183 415922  7  3 90  1  0  0
 4  0      0 202292368   1600 52180568    0    0     0 1189719 70431 319733  3  2 95  1  0  0
 1  2      0 200881684   1600 52823404    0    0     0 1259497 87206 299002  8  3 88  1  0  0
 7  1      0 200477824   1600 53454040    0    0     0 1252868 87057 343061  4  2 93  1  0  0
 0  2      0 199633376   1600 54096736    0    0     0 1257155 96202 311953  7  3 89  1  0  0
 0  2      0 198742372   1600 54734076    0    0     0 1213123 100679 370892  7  4 89  1  0  0
 6  1      0 198047216   1600 55313800    0    0     0 1217452 111954 356169  7  3 89  1  0  0
 1  2      0 197214484   1600 55923132    0    0     0 1277244 115071 375642  7  3 89  1  0  0
99  0      0 196327616   1600 56531992    0    0     0 1278530 116905 408223  5  2 92  1  0  0
 4  0      0 195470612   1600 57135936    0    0     0 1268111 118080 424078  7  3 90  1  0  0
111  0      0 194605648   1600 57695068    0    0     0 1216790 108492 399024  8  3 88  1  0  0
16  0      0 193800288   1600 58255452    0    0     0 1222661 111082 442785  9  4 87  1  0  0
 1  1      0 193062620   1600 58868484    0    0     0 1198363 107997 463788  9  4 86  1  0  0
 1  2      0 192371776   1600 59451844    0    0     0 1237688 106830 480903  9  3 87  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  2      0 191524912   1600 60029240    0    0     0 1267439 113559 539454 10  4 85  1  0  0
 1  1      0 190659016   1600 60629216    0    0     0 1233641 113788 527137 14  6 80  1  0  0
 1  1      0 189923360   1600 61182204    0    0     0 1248885 113943 533330 10  4 85  1  0  0
 0  1      0 189076496   1600 61746628    0    0     0 1240529 121153 622853 15  7 78  1  0  0
 2  1      0 188206372   1600 62292804    0    0     0 1238455 118654 603301 10  4 86  1  0  0
149  2      0 187431368   1600 62875516    0    0     0 1266372 120858 653891 19  8 73  1  0  0
149  0      0 186568108   1600 63435660    0    0     0 1244781 125602 708201 12  6 82  1  0  0
 4  0      0 185852384   1600 63988432    0    0     0 1246443 127923 683882 15  6 78  1  0  0
 2  0      0 198080136   1600 51316048    0    0     0 1065181 174490 1120534 24 11 64  0  0  0
92  0      0 198259072   1600 51316176    0    0     0 1347184 147867 619218 10  4 86  1  0  0
 2  0      0 198076928   1600 51320668    0    0     0 1288464 139861 589378 15  6 79  1  0  0
 0  2      0 197613696   1600 51445792    0    0     0 1195008 123735 509006 10  4 85  1  0  0
 1  1      0 197360744   1600 51921940    0    0     0 1195547 82785 322557  5  2 91  1  0  0
 3  1      0 196651040   1600 52413384    0    0     0 1189803 95488 388813  6  2 90  1  0  0
