procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 121307596 1676 135806844 0   0    73 85305 5699    0  0  0 99  0  0  0
 0  0      0 121311084 1676 135806852 0   0     0     0 3858 5114  0  0 100 0  0  0
 0  0      0 121315364 1676 135806780 0   0     0     0 2082 2479  0  0 100 0  0  0
 0  0      0 121319592 1676 135806780 0   0     0     0 1806 2160  0  0 100 0  0  0
 0  0      0 121322672 1676 135806780 0   0     0     4 2929 3435  0  0 100 0  0  0
 0  0      0 121329328 1676 135806780 0   0     0     0 2517 3097  0  0 100 0  0  0
 0  0      0 121349068 1676 135806800 0   0     0   512 8132 16159 0  0 100 0  0  0
 0  0      0 121341012 1676 135806800 0   0     0     0 2934 3726  0  0 100 0  0  0
 1  0      0 121333792 1676 135806796 0   0     0     0 4586 8013  0  0 100 0  0  0
 0  0      0 121331544 1676 135806896 0   0     0   376 6126 9615  0  0 100 0  0  0
11  0      0 120065496 1676 136750376 0   0     0   301 15096 11953 2 0 98  0  0  0
13  0      0 110943564 1676 145823012 0   0     0     0 54605 20609 9 1 90  0  0  0
 6 10      0 103126592 1676 153655588 0   0     0 2893225 69555 16225 7 2 90 1 0  0
 2 15      0 100926372 1676 155855140 0   0     0 1451008 60003 36548 2 1 87 10 0 0
 2 16      0 99532368 1676 157251876 0    0     0 1603588 51728 30868 2 1 86 12 0 0
 4 16      0 98218016 1676 158573860 0    0     0 1114116 50283 30197 2 0 85 13 0 0
 1 17      0 96877568 1676 159916332 0    0     0 1188864 49436 34478 2 1 85 12 0 0
 4 16      0 95416428 1676 161377092 0    0     0 1250317 53769 33698 2 0 86 13 0 0
 5 16      0 93926948 1676 162867016 0    0     0 1564672 49890 32487 2 0 86 12 0 0
 3 16      0 92398988 1676 164400972 0    0     0 1034240 48007 30720 2 0 85 13 0 0
 2 16      0 90930584 1676 165874508 0    0     0 787470 56231 34121 2 1 85 12 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4 17      0 89533112 1676 167278412 0    0     0 1718272 49785 30624 2 0 85 13 0 0
 0 21      0 88177732 1676 168629068 0    0     0 1329156 51031 29175 1 0 84 14 0 0
 6 21      0 87013344 1676 169802572 0    0     0 1692672 41731 27507 1 0 82 16 0 0
 0 32      0 86373032 1676 170430284 0    0     0 3023821 27823 24567 1 0 79 20 0 0
 2 31      0 85857476 1676 170945356 0    0     0 593938 18140 22460 0 0 75 24 0  0
18 12      0 84213412 1676 172590968 0    0     0 90136 21463 31363 0 0 76 24  0  0
 5 28      0 81971044 1676 174782308 0    0     0 665608 22296 23673 1 0 76 23 0  0
 2 30      0 80265040 1676 176510828 0    0     0 1368228 20163 24662 0 0 76 24 0 0
 0 33      0 78942132 1676 177814464 0    0     0 2113012 20500 23421 0 0 76 24 0 0
 3 30      0 76787436 1676 179984260 0    0     0 2950144 21293 22399 0 0 76 24 0 0
 0 33      0 75238620 1676 181533572 0    0     0 1012736 19540 21066 0 0 75 24 0 0
 0 33      0 75136976 1676 181640068 0    0     0    52 14622 20424 0 0 74 26  0  0
 0 33      0 75141368 1676 181640068 0    0     0 1208384 14157 20499 0 1 74 25 0 0
 0 33      0 74511616 1676 182268804 0    0     0 543692 16743 21459 0 0 75 25 0  0
 0 33      0 73988100 1676 182807428 0    0     0 989184 16442 21825 0 0 75 25 0  0
 1 32      0 72294688 1676 184484748 0    0     0 3639296 20936 27181 1 0 75 24 0 0
 1 33      0 71448524 1676 185332632 0    0     0 1283985 17276 22749 1 1 74 25 0 0
 1 32      0 70941348 1676 185851800 0    0     0 978944 17767 23344 0 0 74 25 0  0
 0 33      0 70659024 1676 186140584 0    0     0 1258540 16432 21222 0 0 74 25 0 0
 1 31      0 70140536 1676 186658728 0    0     0 311436 18132 22269 0 0 75 24 0  0
