Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-45-226.us-west-2.compute.internal) 	06/04/26 	_x86_64_	(128 CPU)

03:25:41        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:25:42           lo    164.00    164.00     12.01     12.01      0.00      0.00      0.00      0.00
03:25:42         ens5     51.00     59.00     10.63     12.37      0.00      0.00      0.00      0.00
03:25:42    enifb1ac5e0a09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:25:42    eni20ed0c6920d      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:25:42         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:25:42    enic479fef38dc      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
03:25:42    eni5ea3bc05c73      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
03:25:42    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:25:42    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:25:42    enife22b4c3b6a      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:25:42    eni4590226e482      1.00      0.00      0.06      0.00      0.00      0.00      0.00      0.00
03:25:42    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:25:42    enifd833d83eb2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:25:42    enidb0c25597b6      5.00      4.00      0.82      0.83      0.00      0.00      0.00      0.00
03:25:42    eni47a93c32888      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:25:42    eni70f4d61bd42      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:25:42    eni57210d8fe98      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:25:42    eni5682f6da493      1.00      0.00      0.09      0.00      0.00      0.00      0.00      0.00

03:25:42        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:25:43           lo    260.00    260.00     17.11     17.11      0.00      0.00      0.00      0.00
03:25:43         ens5     36.00     51.00      3.71     11.07      0.00      0.00      0.00      0.00
03:25:43    enifb1ac5e0a09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:25:43    eni20ed0c6920d      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:25:43         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:25:43    enic479fef38dc      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
03:25:43    eni5ea3bc05c73      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
03:25:43    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:25:43    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:25:43    enife22b4c3b6a      3.00      3.00      0.70      0.75      0.00      0.00      0.00      0.00
03:25:43    eni4590226e482      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
