timestamp object_count delta rate_per_min
18:00:34 1971 1971 1971
18:01:37 3155 1184 1184
18:02:40 4339 1184 1184
18:03:43 5523 1184 1184
18:04:47 6643 1120 1120
18:05:52 7827 1184 1184
18:06:57 8947 1120 1120
18:08:03 10131 1184 1184
18:09:09 11315 1184 1184
18:10:15 12467 1152 1152
18:11:21 13683 1216 1216
18:12:28 14835 1152 1152
18:13:36 16083 1248 1248
18:14:45 17299 1216 1216
