timestamp archived_count delta_per_min last_archived_wal
19:48:50 3977 256 000000010000000F00000088
19:49:51 4246 269 000000010000001000000095
19:50:53 4484 238 000000010000001100000083
19:51:55 4651 167 00000001000000120000002A
19:52:56 4761 110 000000010000001200000098
19:53:57 4942 181 00000001000000130000004D
19:54:59 5167 225 00000001000000140000002E
19:56:00 5397 230 000000010000001500000014
