timestamp object_count delta rate_per_min
17:28:59 971 971 971
17:30:01 1587 616 616
17:31:04 2203 616 616
17:32:07 2835 632 632
17:33:10 3411 576 576
17:34:13 3931 520 520
17:35:16 4499 568 568
17:36:20 4995 496 496
17:37:24 5603 608 608
17:38:28 6067 464 464
17:39:32 6651 584 584
17:40:37 7227 576 576
17:41:41 7763 536 536
17:42:46 8291 528 528
17:43:51 8795 504 504
