timestamp object_count delta rate_per_min
19:48:48 3972 3972 3972
19:49:51 4247 275 275
19:50:55 4492 245 245
19:51:58 4659 167 167
19:53:01 4771 112 112
19:54:05 4968 197 197
19:55:08 5200 232 232
