timestamp lsn_bytes lsn_delta_kb rate_kb_s
16:27:04 14053400576 13724024 6862012
16:27:07 16937017344 2816032 938677
16:27:09 19719733248 2717496 1358748
16:27:12 22517645312 2732336 910778
16:27:14 25048383488 2471424 1235712
16:27:16 27239006208 2139280 1069640
16:27:19 28336709632 1071976 357325
16:27:21 29427236864 1064968 532484
16:27:23 30584864768 1130496 565248
16:27:25 31826378752 1212416 606208
16:27:28 32933675008 1081344 360448
16:27:30 34304966656 1339152 669576
16:27:32 35450249216 1118440 559220
16:27:35 36742103040 1261576 420525
16:27:37 38053445632 1280608 640304
16:27:40 39263477760 1181672 393890
16:27:42 40131100672 847288 423644
16:27:44 40728043520 582952 291476
16:27:47 41708158976 957144 319048
16:27:50 43010719744 1272032 636016
16:27:52 44096905216 1060728 353576
16:27:54 45197819904 1075112 537556
16:27:57 46389002240 1163264 387754
16:27:59 47521947648 1106392 553196
16:28:02 49039802368 1482280 494093
16:28:04 50298077184 1228784 614392
16:28:07 51589939200 1261584 420528
16:28:09 52753522688 1136312 568156
16:28:12 54042673152 1258936 419645
16:28:14 55264149504 1192848 596424
16:28:17 56488886272 1196032 398677
16:28:19 57646514176 1130496 565248
16:28:21 58458035104 792500 396250
16:28:24 59073167360 600715 200238
16:28:26 59693334528 605632 302816
16:28:28 60223488000 517728 258864
16:28:31 61221552128 974672 324890
16:28:33 62360903680 1112648 556324
16:28:35 63552094208 1163272 581636
16:28:38 64676167680 1097728 365909
16:28:40 65900904448 1196032 598016
16:28:42 67008200704 1081344 540672
16:28:45 68158160896 1123008 374336
16:28:47 69251244032 1067464 533732
16:28:49 70447521792 1168240 584120
16:28:52 71621935104 1146888 382296
16:28:54 72762785792 1114112 557056
16:28:57 74089824256 1295936 431978
16:28:59 75310530560 1192096 596048
16:29:01 76453773312 1116448 558224
16:29:04 77175193600 704512 234837
16:29:06 77886447616 694584 347292
16:29:09 78500593664 599752 199917
16:29:11 79135244288 619776 309888
16:29:14 79943434240 789248 263082
16:29:16 81101062144 1130496 565248
16:29:18 82205745152 1078792 539396
16:29:21 83365986304 1133048 377682
16:29:23 84540383232 1146872 573436
16:29:26 85773074432 1203800 401266
16:29:28 86822084608 1024424 512212
16:29:31 88046829568 1196040 398680
16:29:33 89305120768 1228800 614400
16:29:36 90831847424 1490944 496981
16:29:40 92610232320 1736704 434176
16:29:42 93851746304 1212416 606208
16:29:45 95093260288 1212416 404138
16:29:47 96298065920 1176568 588284
16:29:50 97315983208 994059 331353
16:29:52 97961279488 630172 315086
16:29:54 98530508800 555888 277944
16:29:57 99081994240 538560 179520
16:29:59 100243865600 1134640 567320
16:30:03 101871255552 1589248 397312
16:30:05 103163092992 1261560 630780
16:30:08 104320729088 1130504 376834
16:30:10 105528688640 1179648 589824
16:30:12 106602430464 1048576 524288
16:30:15 107776835584 1146880 382293
16:30:17 109018349568 1212416 606208
16:30:20 110175977472 1130496 376832
16:30:23 111602040832 1392640 464213
16:30:25 112776445952 1146880 573440
16:30:27 113987026944 1182208 591104
16:30:30 115276251136 1259008 419669
16:30:32 116400324608 1097728 548864
16:30:34 117172076544 753664 376832
16:30:37 117776056320 589824 196608
16:30:39 118319775744 530976 265488
16:30:42 118943361184 608970 202990
16:30:44 119983448064 1015709 507854
16:30:47 121198600192 1186672 395557
16:30:49 122322681856 1097736 548868
16:30:52 123569225728 1217328 405776
16:30:54 124745539584 1148744 574372
16:30:57 125996892160 1222024 407341
16:30:59 127228469248 1202712 601356
16:31:02 128698015744 1435104 478368
16:31:05 130126135296 1394648 464882
16:31:08 131382337536 1226760 408920
16:31:10 132682752000 1269936 634968
16:31:13 134051274752 1336448 445482
16:31:15 135425687552 1342200 671100
16:31:18 136482652160 1032192 344064
16:31:20 137250004992 749368 374684
16:31:23 137930610144 664653 221551
16:31:26 138705035264 756274 252091
16:31:29 139603214336 877128 292376
16:31:31 140861489152 1228784 614392
16:31:34 142069465088 1179664 393221
16:31:36 143227092992 1130496 565248
16:31:39 144401498112 1146880 382293
16:31:41 145626218496 1196016 598008
16:31:43 146800640000 1146896 573448
16:31:46 148023443456 1194144 398048
16:31:49 149283659776 1230680 410226
16:31:51 150558736384 1245192 622596
16:31:54 151766695936 1179648 393216
16:31:56 153029058560 1232776 616388
16:31:59 154398203904 1337056 445685
16:32:01 155508015104 1083800 541900
16:32:04 156380430336 851968 283989
16:32:07 157101441024 704112 234704
16:32:09 157680142936 565138 282569
16:32:12 158376919040 680445 226815
16:32:14 159516155904 1112536 556268
16:32:17 160708952064 1164840 388280
16:32:19 161816248320 1081344 540672
16:32:22 162940321792 1097728 365909
16:32:24 164155621376 1186816 593408
16:32:27 165406564352 1221624 407208
16:32:29 166572605440 1138712 569356
16:32:32 167848157184 1245656 415218
16:32:34 169114337280 1236504 618252
16:32:37 170360963072 1217408 405802
16:32:39 171547033600 1158272 579136
16:32:42 172822102016 1245184 415061
16:32:44 174167334912 1313704 656852
16:32:47 175537274880 1337832 445944
16:32:49 176495484928 935752 467876
16:32:52 177126293504 616024 205341
16:32:54 177647513344 509003 254501
16:32:57 178285395968 622932 207644
16:32:59 179449102336 1136432 568216
16:33:03 181143601152 1654784 413696
16:33:05 182259597312 1089840 544920
16:33:08 183442079744 1154768 384922
16:33:13 186243874816 2736128 547225
16:33:16 187418279936 1146880 382293
16:33:18 188665962496 1218440 609220
16:33:21 189871038464 1176832 392277
16:33:23 190975049728 1078136 539068
16:33:25 192183001088 1179640 589820
16:33:28 193390968832 1179656 393218
16:33:30 194671165440 1250192 625096
16:33:32 195622338560 928880 464440
16:33:35 196276649984 638976 212992
16:33:37 196827447296 537888 268944
16:33:39 197350391808 510688 255344
16:33:42 197892980736 529872 176624
16:33:44 198877118464 961072 480536
16:33:47 200168964096 1261568 420522
16:33:49 201343352832 1146864 573432
16:33:51 202467434496 1097736 548868
16:33:54 203632992256 1138240 379413
16:33:56 204888522752 1226104 613052
16:33:59 206175207424 1256528 418842
16:34:02 207517384704 1310720 436906
16:34:04 208870424576 1321328 660664
16:34:07 210033967104 1136272 378757
16:34:10 211439329280 1372424 457474
16:34:12 212718321664 1249016 624508
16:34:14 213958623232 1211232 605616
16:34:17 215072817152 1088080 362693
16:34:19 215831126016 740536 370268
16:34:22 216539922432 692184 230728
16:34:25 217171165184 616448 205482
16:34:27 217746890752 562232 281116
16:34:29 218942668800 1167752 583876
16:34:32 220251291648 1277952 425984
16:34:35 221643800576 1359872 453290
16:34:38 222952423424 1277952 425984
16:34:41 224234479616 1252008 417336
16:34:43 225375985664 1114752 557376
16:34:46 226854371328 1443736 481245
16:34:49 228221517824 1335104 445034
16:34:52 229689024512 1433112 477704
16:34:54 231005487104 1285608 642804
16:34:57 232685944832 1641072 547024
16:35:00 233871212128 1157487 385829
16:35:02 234746601472 854872 427436
16:35:05 235365679104 604568 201522
16:35:07 235978276864 598240 299120
16:35:10 236694110208 699056 233018
16:35:13 237632487424 916384 305461
16:35:15 238907555840 1245184 622592
16:35:18 240081960960 1146880 382293
16:35:20 241245616488 1136382 568191
16:35:23 242489133184 1214371 404790
16:35:25 243605176320 1089885 544942
16:35:28 244893494336 1258123 419374
16:35:31 246222405632 1297764 432588
16:35:33 247501160448 1248784 624392
16:35:36 248797831168 1266280 422093
16:35:38 250030850048 1204120 602060
16:35:41 251292991488 1232560 410853
16:35:43 252614541312 1290576 645288
16:35:46 253922697216 1277496 425832
16:35:49 254875475968 930448 310149
16:35:51 255549906944 658624 329312
16:35:54 256127038608 563605 187868
16:35:56 256765296640 623298 311649
16:35:59 258016804864 1222176 407392
16:36:02 259560308736 1507328 502442
16:36:04 260818599936 1228800 614400
16:36:07 262026543104 1179632 393210
16:36:09 263234502656 1179648 589824
16:36:12 264392138752 1130504 376834
16:36:14 265608847360 1188192 594096
16:36:17 266757734400 1121960 373986
16:36:19 267948916736 1163264 581632
16:36:22 269163028480 1185656 395218
16:36:24 270276608000 1087480 543740
16:36:26 271594586112 1287088 643544
16:36:29 272849764352 1225760 408586
16:36:31 273982425360 1106114 553057
16:36:34 274673156096 674541 224847
16:36:36 275279872000 592496 296248
16:36:39 275851427840 558160 186053
16:36:42 276605960192 736848 245616
16:36:44 277932729264 1295672 647836
16:36:47 279118864384 1158335 386111
16:36:49 280229838848 1084936 542468
16:36:52 281639124992 1376256 458752
16:36:54 282880638976 1212416 606208
16:36:57 284155707392 1245184 415061
16:36:59 285279780864 1097728 548864
16:37:02 286782062592 1467072 489024
16:37:06 288370614272 1551320 387830
16:37:08 289759297536 1356136 678068
16:37:11 291000811520 1212416 404138
16:37:13 292258103296 1227824 613912
16:37:16 293433096416 1147454 382484
16:37:18 294171822208 721411 360705
16:37:21 294801055744 614485 204828
16:37:23 295346020352 532192 266096
16:37:26 295998955520 637632 212544
16:37:28 297090940928 1066392 533196
16:37:31 298454106112 1331216 443738
16:37:33 299590746112 1110000 555000
16:37:36 300781920256 1163256 387752
16:37:38 302066360320 1254336 627168
16:37:41 303487942656 1388264 462754
16:37:44 304791683072 1273184 424394
16:37:47 306117083136 1294336 431445
16:37:49 307308265472 1163264 581632
16:37:52 308650442752 1310720 436906
16:37:54 309837701120 1159432 579716
16:37:57 311241596928 1370992 456997
16:37:59 312388132864 1119664 559832
16:38:03 313475251072 1061638 265409
16:38:05 314160758784 669441 334720
16:38:08 314799008912 623291 207763
16:38:10 315455225856 640836 320418
16:38:13 316653166592 1169864 389954
16:38:15 317819944960 1139432 569716
16:38:18 319001985024 1154336 384778
16:38:20 320159604736 1130488 565244
16:38:23 321384349696 1196040 398680
16:38:26 322810413056 1392640 464213
16:38:28 323984818176 1146880 573440
16:38:31 325276663808 1261568 420522
16:38:33 326451068928 1146880 573440
16:38:36 327808049152 1325176 441725
16:38:38 329001205760 1165192 582596
16:38:41 330276265984 1245176 415058
16:38:44 331697640000 1388060 462686
16:38:46 332843139072 1118651 559325
16:38:49 333596549120 735752 245250
16:38:52 334253154304 641216 213738
16:38:54 334846050304 579000 289500
16:38:57 335863087104 993200 331066
16:38:59 337054269440 1163264 581632
16:39:02 338292097024 1208816 402938
16:39:04 339478216704 1158320 579160
16:39:07 340694925312 1188192 396064
16:39:09 341936439296 1212416 606208
16:39:12 343232471040 1265656 421885
16:39:14 344419467264 1159176 579588
16:39:17 345570205696 1123768 374589
16:39:19 346717945856 1120840 560420
16:39:21 347909128192 1163264 581632
16:39:23 349075021824 1138568 569284
16:39:26 350392156160 1286264 428754
16:39:28 351557411784 1137944 568972
16:39:31 352385032192 808223 269407
16:39:33 352983542032 584482 292241
16:39:35 353534033048 537588 268794
16:39:38 354061828096 515424 171808
16:39:40 354653569024 577872 288936
16:39:43 355995746304 1310720 436906
16:39:46 357455355904 1425400 475133
16:39:48 358612992000 1130504 565252
16:39:51 359904837632 1261568 420522
16:39:53 361112788992 1179640 589820
16:39:56 362354302976 1212416 404138
16:39:59 363729272832 1342744 447581
16:40:02 365223215104 1458928 486309
16:40:04 366464729088 1212416 606208
16:40:07 367775309824 1279864 426621
16:40:09 369100087296 1293728 646864
16:40:12 370373820416 1243880 414626
16:40:14 371274424320 879496 439748
16:40:17 372219314176 922744 307581
16:40:20 372853604352 619424 206474
16:40:22 373477605376 609376 304688
16:40:25 374081585152 589824 196608
16:40:27 375339876352 1228800 614400
16:40:29 376574320640 1205512 602756
16:40:32 377789341696 1186544 395514
16:40:35 378997309440 1179656 393218
16:40:37 380222046208 1196032 598016
16:40:40 381463560192 1212416 404138
16:40:42 382705074176 1212416 606208
16:40:44 383812370432 1081344 540672
16:40:47 385041235968 1200064 400021
16:40:49 386245066752 1175616 587808
16:40:52 387520135168 1245184 415061
16:40:54 388828749824 1277944 638972
16:40:57 390234906624 1373200 457733
16:41:00 391071514624 817000 272333
16:41:02 391714439168 627856 313928
16:41:05 392365211648 635520 211840
16:41:08 392952799232 573816 191272
16:41:10 393996140544 1018888 509444
16:41:12 395254423552 1228792 614396
16:41:15 396412051456 1130496 376832
16:41:18 397743112192 1299864 433288
16:41:20 398861533184 1092208 546104
16:41:22 399952052224 1064960 532480
16:41:24 401109680128 1130496 565248
16:41:27 402277072896 1140032 380010
16:41:30 403710140416 1399480 466493
16:41:32 404933426736 1194615 597307
16:41:35 406126067712 1164688 388229
16:41:37 407320461312 1166400 583200
16:41:39 408493907968 1145944 572972
16:41:42 409783500800 1259368 419789
16:41:44 410538991616 737784 368892
16:41:47 411238637568 683248 227749
16:41:49 411825102848 572720 286360
16:41:52 412429393920 590128 196709
16:41:54 413289938944 840376 420188
16:41:57 414682447872 1359872 453290
16:41:59 415873630208 1163264 581632
16:42:04 418078449664 2153144 430628
16:42:06 419497508864 1385800 692900
16:42:09 420755800064 1228800 409600
16:42:12 422198640640 1409024 469674
16:42:15 423557595136 1327104 442368
16:42:17 424799109120 1212416 606208
16:42:19 425919815680 1094440 547220
16:42:22 427131142144 1182936 394312
16:42:24 428299984896 1141448 570724
16:42:26 429312663552 988944 494472
16:42:29 430016823296 687656 229218
16:42:31 430604025856 573440 286720
16:42:33 431120203776 504080 252040
16:42:36 431660990464 528112 176037
16:42:38 432550182912 868352 434176
16:42:41 433842028544 1261568 420522
16:42:43 434949324800 1081344 540672
16:42:45 436123729920 1146880 573440
16:42:48 437231026176 1081344 360448
16:42:50 438451937280 1192296 596148
16:42:53 439673102336 1192544 397514
16:42:55 440847310848 1146688 573344
16:42:58 442068795392 1192856 397618
16:43:00 443287592960 1190232 595116
16:43:03 444663332864 1343496 447832
16:43:06 445069836680 396976 132325
16:43:09 445069836680 0 0
