timestamp object_count delta rate_per_min
16:58:16 394 394 394
16:59:17 520 126 126
17:00:19 641 121 121
17:01:21 727 86 86
17:02:23 805 78 78
17:03:24 911 106 106
17:04:27 1020 109 109
17:05:28 1127 107 107
17:06:30 1232 105 105
17:07:32 1347 115 115
17:08:34 1463 116 116
17:09:36 1574 111 111
17:10:38 1689 115 115
17:11:39 1803 114 114
17:12:42 1913 110 110
