timestamp object_count delta rate_per_min
19:32:39 773 773 773
19:33:41 953 180 180
19:34:42 1168 215 215
19:35:44 1401 233 233
19:36:46 1618 217 217
19:37:48 1853 235 235
19:38:50 2092 239 239
19:39:52 2312 220 220
19:40:54 2500 188 188
19:41:56 2726 226 226
19:42:59 2943 217 217
19:44:02 3178 235 235
19:45:05 3369 191 191
19:46:07 3503 134 134
19:47:10 3614 111 111
