timestamp object_count delta rate_per_min
16:44:18 17029 17029 17029
16:45:27 18310 1281 1281
16:46:36 19622 1312 1312
16:47:44 20934 1312 1312
16:48:54 22278 1344 1344
16:50:05 23590 1312 1312
16:51:17 24966 1376 1376
