timestamp object_count delta rate_per_min
18:47:24 4226 4226 4226
18:48:26 4354 128 128
18:49:30 4473 119 119
18:50:33 4706 233 233
18:51:36 4968 262 262
18:52:40 5217 249 249
18:53:43 5450 233 233
