timestamp object_count delta rate_per_min
17:14:23 2116 2116 2116
17:15:25 2249 133 133
17:16:27 2384 135 135
17:17:29 2503 119 119
17:18:32 2624 121 121
17:19:34 2737 113 113
17:20:36 2866 129 129
