timestamp object_count delta rate_per_min
16:13:48 8520 8520 8520
16:14:53 9112 592 592
16:15:58 9656 544 544
16:17:03 10229 573 573
16:18:08 10784 555 555
16:19:15 11379 595 595
16:20:21 11896 517 517
