timestamp object_count delta rate_per_min
16:28:04 1798 1798 1798
16:29:06 2790 992 992
16:30:09 3782 992 992
16:31:12 4796 1014 1014
16:32:15 5734 938 938
16:33:19 6758 1024 1024
16:34:24 7718 960 960
16:35:30 8742 1024 1024
16:36:35 9734 992 992
16:37:41 10744 1010 1010
16:38:47 11750 1006 1006
16:39:54 12774 1024 1024
16:41:00 13766 992 992
16:42:08 14790 1024 1024
