timestamp archived_count delta_per_min last_archived_wal
17:14:25 2119 131 000000010000000800000046
17:15:27 2251 132 0000000100000008000000CA
17:16:28 2384 133 00000001000000090000004F
17:17:30 2503 119 0000000100000009000000C6
17:18:32 2622 119 000000010000000A0000003D
17:19:33 2734 112 000000010000000A000000AD
17:20:34 2861 127 000000010000000B0000002C
17:21:36 2992 131 000000010000000B000000AF
