timestamp object_count delta rate_per_min
18:16:48 19667 19667 19667
18:17:57 21107 1440 1440
18:19:07 22547 1440 1440
18:20:18 23987 1440 1440
18:21:30 25555 1568 1568
18:22:43 26598 1043 1043
