timestamp object_count delta rate_per_min
15:57:37 1312 1312 1312
15:58:39 1800 488 488
15:59:41 2312 512 512
16:00:44 2808 496 496
16:01:46 3288 480 480
16:02:49 3752 464 464
16:03:53 4264 512 512
16:04:56 4701 437 437
16:06:00 5216 515 515
16:07:04 5664 448 448
16:08:08 6124 460 460
16:09:13 6592 468 468
16:10:18 7024 432 432
16:11:22 7472 448 448
16:12:27 7912 440 440
