timestamp object_count delta rate_per_min
15:23:13 891 891 891
15:24:15 977 86 86
15:25:16 1068 91 91
15:26:18 1168 100 100
15:27:20 1261 93 93
15:28:22 1357 96 96
15:29:23 1448 91 91
15:30:25 1534 86 86
15:31:27 1625 91 91
15:32:29 1717 92 92
15:33:31 1802 85 85
15:34:33 1892 90 90
15:35:36 1982 90 90
15:36:38 2068 86 86
15:37:40 2160 92 92
