Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-58-166.ec2.internal) 	06/04/26 	_x86_64_	(128 CPU)

02:42:06      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:42:07        0     10713    0.97    0.97    0.00    0.00    1.94    70  containerd
02:42:07        0     10779    9.71    1.94    0.00    0.00   11.65   101  kubelet
02:42:07        0     30973    0.97    0.00    0.00    0.00    0.97    85  containerd-shim
02:42:07        0     32124    0.97    0.00    0.00    0.00    0.97    36  containerd-shim
02:42:07        0     33538    0.00    0.97    0.00    0.00    0.97     5  containerd-shim
02:42:07    65532     34841    0.00    0.97    0.00    0.00    0.97    62  manager
02:42:07        0    289364    0.97    0.00    0.00    0.00    0.97    38  containerd-shim
02:42:07        0    289479    1.94    0.00    0.00    0.00    1.94    44  pidstat

02:42:07      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:42:08        0     10713   10.00    3.00    0.00    0.00   13.00    70  containerd
02:42:08        0     10779    2.00    1.00    0.00    0.00    3.00   101  kubelet
02:42:08    65532     13836    1.00    0.00    0.00    0.00    1.00   124  coredns
02:42:08     1000     17351    1.00    0.00    0.00    0.00    1.00    28  metrics-server
02:42:08    10001     28603    2.00    0.00    0.00    0.00    2.00   108  manager
02:42:08        0    281255    1.00    0.00    0.00    0.00    1.00    62  containerd-shim
02:42:08       26    281361    0.00    1.00    0.00    0.00    1.00    49  manager
02:42:08       26    281496    1.00    1.00    0.00    0.00    2.00    41  manager
02:42:08        0    289479    1.00    1.00    0.00    0.00    2.00    44  pidstat
02:42:08       26    289640    3.00    2.00    0.00    0.00    5.00    39  pgbackrest
02:42:08       26    289641    0.00    1.00    0.00    0.00    1.00    45  postgres
02:42:08       26    289643    4.00    0.00    0.00    0.00    4.00   120  manager
02:42:08       26    289665    7.00    0.00    0.00    0.00    7.00   112  pgbackrest

02:42:08      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:42:09        0       283    1.00    0.00    0.00    0.00    1.00    52  ksoftirqd/52
02:42:09        0     10779    1.00    0.00    0.00    0.00    1.00   101  kubelet
02:42:09    65532     13836    2.00    0.00    0.00    0.00    2.00   124  coredns
02:42:09    65532     13844    1.00    0.00    0.00    0.00    1.00   120  coredns
02:42:09        0     20081    1.00    1.00    0.00    0.00    2.00   100  local-path-prov
02:42:09    65532     32340    1.00    0.00    0.00    0.00    1.00     4  webhook
02:42:09    10001     33594    1.00    0.00    0.00    0.00    1.00    75  manager
02:42:09       26    281496    1.00    0.00    0.00    0.00    1.00    41  manager
02:42:09        0    289479    1.00    2.00    0.00    0.00    3.00    44  pidstat
02:42:09       26    289640    3.00    0.00    0.00    0.00    3.00    39  pgbackrest
02:42:09       26    289666   14.00    3.00    0.00    0.00   17.00    40  pgbackrest
02:42:09       26    289667    7.00    6.00    0.00    0.00   13.00   105  pgbackrest
02:42:09       26    289668   17.00    0.00    0.00    0.00   17.00    42  pgbackrest
02:42:09       26    289669   15.00    0.00    0.00    0.00   15.00    39  pgbackrest
02:42:09       26    289670   16.00    1.00    0.00    0.00   17.00    16  pgbackrest
02:42:09       26    289671   13.00    1.00    0.00    0.00   14.00    15  pgbackrest
02:42:09       26    289672   16.00    1.00    0.00    0.00   17.00   110  pgbackrest
02:42:09       26    289673   16.00    2.00    0.00    0.00   18.00   111  pgbackrest

02:42:09      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:42:10        0     10713    1.00    0.00    0.00    0.00    1.00    70  containerd
02:42:10        0     10779    1.00    0.00    0.00    0.00    1.00   101  kubelet
02:42:10        0    289461    0.00    1.00    0.00    0.00    1.00    74  iostat
02:42:10        0    289479    3.00    0.00    0.00    0.00    3.00    44  pidstat
02:42:10       26    289666   29.00    4.00    0.00    0.00   33.00    40  pgbackrest
02:42:10       26    289667   29.00    1.00    0.00    0.00   30.00   105  pgbackrest
02:42:10       26    289668   37.00    1.00    0.00    0.00   38.00    42  pgbackrest
02:42:10       26    289669   34.00    1.00    0.00    0.00   35.00    39  pgbackrest
02:42:10       26    289670   30.00    1.00    0.00    0.00   31.00    16  pgbackrest
02:42:10       26    289671   35.00    2.00    0.00    0.00   37.00    15  pgbackrest
02:42:10       26    289672   26.00    2.00    0.00    0.00   28.00   110  pgbackrest
02:42:10       26    289673   26.00    5.00    0.00    0.00   31.00   111  pgbackrest

02:42:10      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:42:11        0     10779    1.00    0.00    0.00    0.00    1.00   101  kubelet
02:42:11     1000     17354    1.00    0.00    0.00    0.00    1.00    62  metrics-server
02:42:11       26    281542    0.00    1.00    0.00    0.00    1.00    25  postgres
02:42:11        0    289479    2.00    1.00    0.00    0.00    3.00    44  pidstat
02:42:11       26    289666   38.00    5.00    0.00    0.00   43.00    40  pgbackrest
02:42:11       26    289667   37.00    3.00    0.00    0.00   40.00   105  pgbackrest
02:42:11       26    289668   43.00    3.00    0.00    0.00   46.00    42  pgbackrest
02:42:11       26    289669   42.00    2.00    0.00    0.00   44.00    39  pgbackrest
02:42:11       26    289670   31.00    2.00    0.00    0.00   33.00    16  pgbackrest
02:42:11       26    289671   40.00    0.00    0.00    0.00   40.00    15  pgbackrest
02:42:11       26    289672   33.00    8.00    0.00    0.00   41.00   110  pgbackrest
02:42:11       26    289673   33.00    1.00    0.00    0.00   34.00   111  pgbackrest

02:42:11      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:42:12        0     10779    1.00    0.00    0.00    0.00    1.00   101  kubelet
02:42:12     1000     17351    1.00    0.00    0.00    0.00    1.00    28  metrics-server
02:42:12    65532     34841    1.00    0.00    0.00    0.00    1.00    62  manager
02:42:12        0    289479    0.00    2.00    0.00    0.00    2.00    44  pidstat
02:42:12       26    289666   39.00    2.00    0.00    0.00   41.00    40  pgbackrest
02:42:12       26    289667   38.00    2.00    0.00    0.00   40.00   105  pgbackrest
02:42:12       26    289668   31.00    1.00    0.00    0.00   32.00    42  pgbackrest
02:42:12       26    289669   40.00    4.00    0.00    0.00   44.00    39  pgbackrest
02:42:12       26    289670   32.00    2.00    0.00    0.00   34.00   124  pgbackrest
02:42:12       26    289671   33.00    0.00    0.00    0.00   33.00    15  pgbackrest
02:42:12       26    289672   42.00    0.00    0.00    0.00   42.00   110  pgbackrest
02:42:12       26    289673   39.00    1.00    0.00    0.00   40.00   111  pgbackrest

02:42:12      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:42:13        0     10779    1.00    0.00    0.00    0.00    1.00   101  kubelet
02:42:13    10001     28603    0.00    1.00    0.00    0.00    1.00   108  manager
02:42:13        0    289479    1.00    1.00    0.00    0.00    2.00    44  pidstat
02:42:13       26    289666   31.00    2.00    0.00    0.00   33.00    40  pgbackrest
02:42:13       26    289667   34.00    3.00    0.00    0.00   37.00   105  pgbackrest
02:42:13       26    289668   35.00    2.00    0.00    0.00   37.00    42  pgbackrest
02:42:13       26    289669   36.00    3.00    0.00    0.00   39.00    39  pgbackrest
02:42:13       26    289670   30.00    7.00    0.00    0.00   37.00   124  pgbackrest
02:42:13       26    289671   34.00    1.00    0.00    0.00   35.00    15  pgbackrest
02:42:13       26    289672   40.00    2.00    0.00    0.00   42.00    22  pgbackrest
02:42:13       26    289673   29.00    3.00    0.00    0.00   32.00    47  pgbackrest

02:42:13      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:42:14        0     10713    1.00    1.00    0.00    0.00    2.00    70  containerd
02:42:14        0     10779    0.00    2.00    0.00    0.00    2.00   101  kubelet
02:42:14        0    281255    0.00    1.00    0.00    0.00    1.00    62  containerd-shim
02:42:14        0    289364    0.00    1.00    0.00    0.00    1.00    38  containerd-shim
02:42:14        0    289479    0.00    3.00    0.00    0.00    3.00    44  pidstat
02:42:14       26    289666   33.00    5.00    0.00    0.00   38.00    40  pgbackrest
02:42:14       26    289667   38.00    0.00    0.00    0.00   38.00   105  pgbackrest
02:42:14       26    289668   33.00    4.00    0.00    0.00   37.00    42  pgbackrest
02:42:14       26    289669   39.00    5.00    0.00    0.00   44.00    74  pgbackrest
02:42:14       26    289670   31.00    1.00    0.00    0.00   32.00   124  pgbackrest
02:42:14       26    289671   39.00    3.00    0.00    0.00   42.00    15  pgbackrest
02:42:14       26    289672   37.00    1.00    0.00    0.00   38.00    22  pgbackrest
02:42:14       26    289673   32.00    1.00    0.00    0.00   33.00    47  pgbackrest

02:42:14      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:42:15        0     10779    2.00    0.00    0.00    0.00    2.00   101  kubelet
02:42:15        0    289479    1.00    2.00    0.00    0.00    3.00    44  pidstat
02:42:15        0    289515    1.00    0.00    0.00    0.00    1.00    76  vmstat
02:42:15       26    289666   41.00    2.00    0.00    0.00   43.00    40  pgbackrest
02:42:15       26    289667   35.00    1.00    0.00    0.00   36.00    41  pgbackrest
02:42:15       26    289668   36.00    3.00    0.00    0.00   39.00    42  pgbackrest
02:42:15       26    289669   41.00    1.00    0.00    0.00   42.00    10  pgbackrest
02:42:15       26    289670   27.00    1.00    0.00    0.00   28.00   124  pgbackrest
02:42:15       26    289671   30.00    2.00    0.00    0.00   32.00    15  pgbackrest
02:42:15       26    289672   36.00    1.00    0.00    0.00   37.00    22  pgbackrest
