Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-58-166.ec2.internal) 	06/04/26 	_x86_64_	(128 CPU)

02:42:06        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:42:16    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:16    eni7a106f4e85a      6.00      6.00      0.89      1.22      0.00      0.00      0.00      0.00
02:42:16    eni6d04481d948      0.00      1.00      0.00      0.40      0.00      0.00      0.00      0.00
02:42:16    eni95c2a9260c8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:16    enic47e233eae6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:16    eni0afda04f433      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:16    enidbf23aa60a5      3.00      3.00      0.68      0.73      0.00      0.00      0.00      0.00
02:42:16    eni18e702d09ed      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:16    eni57210d8fe98  10698.00  15690.00 295829.91    890.92      0.00      0.00      0.00     24.23

02:42:16        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:42:17           lo    182.00    182.00     14.37     14.37      0.00      0.00      0.00      0.00
02:42:17         ens5  15771.00 167871.00    747.46 285928.54      0.00      0.00      0.00      0.00
02:42:17    eni9c774036886      2.00      1.00      0.17      0.10      0.00      0.00      0.00      0.00
02:42:17    eni5fd491a8520      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:17         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:17    eni46def74d622      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:17    eni863f1470662      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:17    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:17    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:17    eni7a106f4e85a      1.00      1.00      0.06      0.22      0.00      0.00      0.00      0.00
02:42:17    eni6d04481d948      1.00      0.00      0.06      0.00      0.00      0.00      0.00      0.00
02:42:17    eni95c2a9260c8      5.00      5.00      0.50      0.44      0.00      0.00      0.00      0.00
02:42:17    enic47e233eae6      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
02:42:17    eni0afda04f433      3.00      3.00      0.69      0.74      0.00      0.00      0.00      0.00
02:42:17    enidbf23aa60a5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:17    eni18e702d09ed      3.00      3.00      0.72      0.76      0.00      0.00      0.00      0.00
02:42:17    eni57210d8fe98  10250.00  15722.00 277554.79    885.55      0.00      0.00      0.00     22.74

02:42:17        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:42:18           lo    156.00    156.00     12.42     12.42      0.00      0.00      0.00      0.00
02:42:18         ens5  15817.00 172826.00    751.51 301492.49      0.00      0.00      0.00      0.00
02:42:18    eni9c774036886      5.00      5.00      0.46      0.44      0.00      0.00      0.00      0.00
02:42:18    eni5fd491a8520      4.00      6.00      0.40      0.50      0.00      0.00      0.00      0.00
02:42:18         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:18    eni46def74d622     11.00     12.00      4.42      2.54      0.00      0.00      0.00      0.00
02:42:18    eni863f1470662     10.00     13.00      4.35      2.60      0.00      0.00      0.00      0.00
02:42:18    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:18    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:18    eni7a106f4e85a      5.00      4.00      0.83      0.96      0.00      0.00      0.00      0.00
02:42:18    eni6d04481d948      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:18    eni95c2a9260c8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:18    enic47e233eae6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:18    eni0afda04f433      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:18    enidbf23aa60a5      3.00      3.00      0.68      0.73      0.00      0.00      0.00      0.00
02:42:18    eni18e702d09ed      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:18    eni57210d8fe98  11001.00  15778.00 292890.41    893.18      0.00      0.00      0.00     23.99

02:42:18        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:42:19           lo    215.00    215.00     15.79     15.79      0.00      0.00      0.00      0.00
02:42:19         ens5  15867.00 179219.00    750.85 297338.40      0.00      0.00      0.00      0.00
02:42:19    eni9c774036886      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:19    eni5fd491a8520      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:19         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:19    eni46def74d622      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:19    eni863f1470662      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:19    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:19    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:19    eni7a106f4e85a      2.00      2.00      0.13      0.26      0.00      0.00      0.00      0.00
02:42:19    eni6d04481d948      1.00      1.00      0.06      0.29      0.00      0.00      0.00      0.00
02:42:19    eni95c2a9260c8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:19    enic47e233eae6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:19    eni0afda04f433      3.00      2.00      0.69      0.13      0.00      0.00      0.00      0.00
02:42:19    enidbf23aa60a5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:19    eni18e702d09ed      5.00      7.00      0.85      1.03      0.00      0.00      0.00      0.00
02:42:19    eni57210d8fe98  11264.00  15831.00 288730.31    889.21      0.00      0.00      0.00     23.65

02:42:19        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:42:20           lo    146.00    146.00     11.82     11.82      0.00      0.00      0.00      0.00
02:42:20         ens5  14282.00 131833.00    715.84 247464.51      0.00      0.00      0.00      0.00
02:42:20    eni9c774036886     14.00     14.00      2.58      1.54      0.00      0.00      0.00      0.00
02:42:20    eni5fd491a8520      6.00      8.00      0.83      0.75      0.00      0.00      0.00      0.00
02:42:20         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:20    eni46def74d622      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:20    eni863f1470662      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:20    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:20    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:20    eni7a106f4e85a      4.00      3.00      0.76      0.75      0.00      0.00      0.00      0.00
02:42:20    eni6d04481d948      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:20    eni95c2a9260c8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:20    enic47e233eae6      5.00      6.00      0.42      0.50      0.00      0.00      0.00      0.00
02:42:20    eni0afda04f433      1.00      2.00      0.06      0.67      0.00      0.00      0.00      0.00
02:42:20    enidbf23aa60a5      6.00      8.00      0.89      1.10      0.00      0.00      0.00      0.00
02:42:20    eni18e702d09ed      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:20    eni57210d8fe98   9488.00  14270.00 240721.23    855.43      0.00      0.00      0.00     19.72

02:42:20        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:42:21           lo    247.00    247.00     17.20     17.20      0.00      0.00      0.00      0.00
02:42:21         ens5  16538.00 165242.00    785.45 290838.16      0.00      0.00      0.00      0.00
02:42:21    eni9c774036886      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:21    eni5fd491a8520      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:21         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:21    eni46def74d622      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:21    eni863f1470662      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:21    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:21    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:21    eni7a106f4e85a      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:21    eni6d04481d948      3.00      3.00      0.32      0.31      0.00      0.00      0.00      0.00
02:42:21    eni95c2a9260c8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:21    enic47e233eae6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:21    eni0afda04f433      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:21    enidbf23aa60a5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:21    eni18e702d09ed      4.00      4.00      0.78      0.86      0.00      0.00      0.00      0.00
02:42:21    eni57210d8fe98  10535.00  16470.00 282530.95    932.32      0.00      0.00      0.00     23.14

02:42:21        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:42:22           lo    184.00    184.00     13.88     13.88      0.00      0.00      0.00      0.00
02:42:22         ens5  13337.00 151996.00    637.72 255723.23      0.00      0.00      0.00      0.00
02:42:22    eni9c774036886      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
02:42:22    eni5fd491a8520      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:22         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
