procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 119171604 2948 138046780 0   0  1773 60905 5610    0  0  0 100 0  0  0
 0  0      0 119168504 2948 138049104 0   0     0     0 5973 9929  0  0 100 0  0  0
 0  0      0 119125084 2948 138049112 0   0     0 16415 8595 15644 0  0 100 0  0  0
 8  0      0 118949064 2948 138049152 0   0     0     8 6639 4800  1  0 99  0  0  0
 0  0      0 118971008 2948 138049160 0   0     0     0 26466 4686 2  0 98  0  0  0
 5  0      0 118974788 2948 138049160 0   0     0     0 29940 3475 2  0 97  0  0  0
 3  0      0 118978900 2948 138049160 0   0     0     0 31019 3198 2  0 97  0  0  0
 5  0      0 118979496 2948 138049160 0   0     0     0 20914 3006 2  0 98  0  0  0
 5  0      0 118967208 2948 138049160 0   0     0     0 23680 5238 2  0 98  0  0  0
 5  0      0 118970076 2948 138049160 0   0     0     0 28634 3341 2  0 98  0  0  0
 3  0      0 118972356 2948 138049160 0   0     0   107 22068 3196 2  0 97  0  0  0
 4  0      0 118988552 2948 138049156 0   0     0     0 26491 5981 2  0 98  0  0  0
 1  0      0 118983112 2948 138049176 0   0     0     0 22096 4691 3  0 97  0  0  0
 7  0      0 118985928 2948 138049176 0   0     0     0 25499 3016 2  0 98  0  0  0
 2  0      0 118979144 2948 138049176 0   0     0  2148 24799 4008 2  0 98  0  0  0
 0  0      0 118985936 2948 138049176 0   0     0     0 23886 2795 2  0 98  0  0  0
 3  0      0 118998236 2948 138049176 0   0     0     0 25326 6937 2  0 98  0  0  0
 2  0      0 118987088 2948 138049176 0   0     0     0 26052 3777 2  0 98  0  0  0
 3  0      0 118992028 2948 138049176 0   0     0     0 27270 4958 2  0 97  0  0  0
 1  0      0 118993160 2948 138049176 0   0     0     0 27888 3195 2  0 98  0  0  0
 4  0      0 118995272 2948 138049176 0   0     0     0 26132 3019 2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 118974808 2948 138049180 0   0     0     0 24249 6612 2  0 98  0  0  0
 2  0      0 118981012 2948 138049184 0   0     0     0 27263 4855 2  0 97  0  0  0
 3  0      0 118978700 2948 138049184 0   0     0     0 22566 3083 2  0 98  0  0  0
 1  0      0 118982952 2948 138049184 0   0     0     0 19916 3481 2  0 98  0  0  0
 0  0      0 118980072 2948 138049184 0   0     0     0 17528 2808 2  0 98  0  0  0
 5  0      0 118910912 2948 138049184 0   0     0     0 20812 3564 3  0 96  0  0  0
 7  0      0 118903692 2948 138049184 0   0     0     4 16154 2797 4  0 96  0  0  0
 6  0      0 118901540 2948 138049184 0   0     0     0 19694 5556 4  0 95  0  0  0
 8  0      0 118899188 2948 138049184 0   0     0     0 21921 2823 4  0 95  0  0  0
 4  0      0 118901748 2948 138049184 0   0     0     0 19008 3165 4  0 96  0  0  0
 6  0      0 118879456 2948 138049184 0   0     0     0 18594 10086 5 1 95  0  0  0
 5  0      0 118883392 2948 138049192 0   0     0    40 18053 4950 5  0 95  0  0  0
 7  0      0 118865648 2948 138049192 0   0     0     0 22572 3525 4  0 96  0  0  0
 7  0      0 118869084 2948 138049192 0   0     0     0 24710 4426 4  1 95  0  0  0
 3  0      0 118850772 2948 138049196 0   0     0     0 24202 2971 4  1 96  0  0  0
 7  0      0 118851644 2948 138049196 0   0     0     0 22418 2667 4  0 95  0  0  0
 7  0      0 118850912 2948 138049196 0   0     0     0 24788 2675 5  1 94  0  0  0
 5  0      0 118852300 2948 138049196 0   0     0     0 18749 5635 4  0 96  0  0  0
 7  0      0 118848016 2948 138049196 0   0     0     0 22392 2714 5  0 95  0  0  0
 5  0      0 118859092 2948 138049196 0   0     0   126 27051 2538 5  0 94  0  0  0
 9  0      0 118857280 2948 138049200 0   0     0     0 24212 7117 4  0 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 118854164 2948 138049196 0   0     0     0 26737 4679 5  1 94  0  0  0
 6  0      0 118859624 2948 138049196 0   0     0     0 22856 3215 4  1 95  0  0  0
 8  0      0 118859772 2948 138049196 0   0     0     0 27189 3003 5  0 95  0  0  0
 5  0      0 118870480 2948 138049196 0   0     0   124 20988 2717 5  0 95  0  0  0
 6  0      0 118882244 2948 138049196 0   0     0     0 19992 7253 4  0 95  0  0  0
 9  0      0 118872184 2948 138049196 0   0     0     0 23181 2837 4  0 95  0  0  0
 6  0      0 118882296 2948 138049196 0   0     0     0 23972 4910 4  0 95  0  0  0
 7  0      0 118891492 2948 138049196 0   0     0     0 17972 3083 5  1 95  0  0  0
 7  0      0 118903420 2948 138049196 0   0     0     0 16326 3808 5  1 95  0  0  0
 8  0      0 118903568 2948 138049196 0   0     0     0 19337 5893 4  0 95  0  0  0
 7  0      0 118896964 2948 138049240 0   0     0     0 20810 3963 5  1 94  0  0  0
 4  0      0 118908612 2948 138049240 0   0     0     0 23560 3462 4  1 95  0  0  0
 8  0      0 118933092 2948 138049240 0   0     0     0 18506 3453 5  1 95  0  0  0
 6  0      0 118936808 2948 138049276 0   0     0     0 19220 3566 5  1 94  0  0  0
 7  0      0 118931092 2948 138049276 0   0     0     0 18333 2562 4  1 95  0  0  0
 9  0      0 118932808 2948 138049276 0   0     0     0 20820 2619 5  1 94  0  0  0
 5  0      0 118939160 2948 138049276 0   0     0     0 19872 5534 4  1 95  0  0  0
 8  0      0 118943380 2948 138049276 0   0     0     0 18264 2671 5  0 95  0  0  0
 6  0      0 118941304 2948 138049276 0   0     0     0 20805 3412 5  1 94  0  0  0
 6  0      0 118920860 2948 138049304 0   0     0     0 18796 10868 4 0 96  0  0  0
 3  0      0 118924720 2948 138049308 0   0     0    44 14554 5479 3  0 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 118921520 2948 138049308 0   0     0     4 7520 4041  1  0 99  0  0  0
 1  0      0 118915720 2948 138049308 0   0     0     0 6963 5370  0  0 99  0  0  0
 1  0      0 118912104 2948 138049308 0   0     0    16 6637 4884  0  0 100 0  0  0
 0  0      0 118914648 2948 138049308 0   0     0     0 6014 4607  0  0 100 0  0  0
 0  0      0 118979924 2948 138049308 0   0     0     0 5245 4003  0  0 100 0  0  0
 0  0      0 119046604 2948 138049276 0   0     0     0 7850 4995  0  0 100 0  0  0
 0  0      0 119052296 2948 138049276 0   0     0     0 6706 2926  0  0 100 0  0  0
 1  0      0 119052808 2948 138049276 0   0     0     2 7218 2700  0  0 100 0  0  0
 0  0      0 119055292 2948 138049268 0   0     0     0 6377 5321  0  0 100 0  0  0
 0  0      0 119035840 2948 138065656 0   0     0 16384 5466 9522  0  0 100 0  0  0
 0  0      0 119031844 2948 138065652 0   0     0     4 4331 5727  0  0 100 0  0  0
 0  0      0 119041972 2948 138065660 0   0     0     8 2626 2901  0  0 100 0  0  0
 0  0      0 119053724 2948 138065660 0   0     0    44 2000 2222  0  0 100 0  0  0
 0  0      0 119062420 2948 138065660 0   0     0     0 3708 7259  0  0 99  0  0  0
 0  0      0 119068264 2948 138065660 0   0     0     4 2061 2501  0  0 100 0  0  0
