procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 210991016   1600 46051188    0    0  8890 233152 34867   34  8  2 90  0  0  0
 0  0      0 210981976   1600 46051212    0    0     8     0 9379 15926  1  0 99  0  0  0
 3  1      0 209872676   1600 46165804    0    0     0 159232 22014 138303  2  2 96  0  0  0
 1  1      0 208972080   1600 46607304    0    0     0 887832 46352 550884  5  4 90  1  0  0
57  0      0 208198796   1600 46975208    0    0     0 855856 50142 554153  5  3 91  1  0  0
 1  1      0 207523840   1600 47283240    0    0     0 809528 58770 533282  6  4 90  1  0  0
 0  1      0 207055680   1600 47534084    0    0     0 777704 71474 534728  7  4 89  1  0  0
78  0      0 206277296   1600 47765600    0    0     0 813744 104531 604906  8  4 88  1  0  0
 1  1      0 205628468   1600 47977300    0    0     0 810504 122105 617805  8  5 86  1  0  0
 1  1      0 205044576   1600 48112772    0    0     0 785224 123579 642561 10  5 84  1  0  0
79  1      0 204448092   1600 48218780    0    0     0 824240 127006 678571 12  6 82  1  0  0
134  0      0 203785708   1600 48357592    0    0     0 823663 130670 704917 19  9 71  1  0  0
117  0      0 203109684   1600 48841040    0    0     0 885281 80193 397367  5  3 92  1  0  0
 0  1      0 202467248   1600 49300344    0    0     0 868869 81781 399380  7  4 89  1  0  0
 0  1      0 201823316   1600 49743496    0    0     0 864818 84496 421272  8  3 88  1  0  0
 0  1      0 201278116   1600 50197572    0    0     0 953335 63368 215962  5  2 92  1  0  0
 0  1      0 200772028   1600 50611980    0    0     0 962661 67337 212866  3  1 95  1  0  0
 0  2      0 200279816   1600 51042592    0    0     0 1021829 73502 232450  3  1 95  1  0  0
 0  2      0 199841984   1600 51456292    0    0     0 996293 71780 230879  2  1 96  1  0  0
 0  1      0 199337304   1600 51885760    0    0     0 1030797 73230 243775  3  2 94  1  0  0
 0  2      0 198843052   1600 52324704    0    0     0 969110 69704 244500  4  1 94  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 198349748   1600 52737180    0    0     0 961057 72066 240240  5  2 93  1  0  0
 2  0      0 197883324   1600 53116160    0    0     0 915991 68964 234299  3  1 95  1  0  0
 0  1      0 197441356   1600 53478660    0    0     0 888285 65882 223703  3  1 95  1  0  0
 2  0      0 196977528   1600 53857524    0    0     0 910300 71021 260396  4  2 93  1  0  0
 0  1      0 196518552   1600 54236224    0    0     0 883221 68942 255836  6  2 91  1  0  0
 0  1      0 196100908   1600 54611284    0    0     0 835312 65381 246759  5  2 92  1  0  0
90  0      0 195700324   1600 54940172    0    0     0 806802 65386 234020  4  2 93  1  0  0
109  0      0 195221828   1600 55340756    0    0     0 941348 76106 294469  5  2 92  1  0  0
123  0      0 194728132   1600 55734184    0    0     0 929092 72909 292242  5  3 92  1  0  0
 0  1      0 194242600   1600 56176840    0    0     0 996419 75729 314353  5  2 92  1  0  0
 0  1      0 193707700   1600 56603708    0    0     0 1020557 83687 342576  7  3 89  1  0  0
 3  0      0 193083036   1600 57063120    0    0     0 1054163 83726 364079  7  3 89  1  0  0
 0  1      0 192497368   1600 57522416    0    0     0 1102400 86175 387815  6  3 90  1  0  0
135  0      0 191979576   1600 57988796    0    0     0 1047866 89322 394700 10  5 85  1  0  0
139  0      0 191490380   1600 58399716    0    0     0 987901 84335 381041  7  3 90  1  0  0
 0  1      0 191003896   1600 58793136    0    0     0 951418 84592 382339  7  3 90  1  0  0
 2  0      0 190492496   1600 59246056    0    0     0 964356 87254 421203  9  4 86  1  0  0
 0  2      0 189951828   1600 59672224    0    0     0 973263 89388 448021 10  5 85  1  0  0
147  0      0 189431212   1600 60077968    0    0     0 936450 90228 447398  8  3 88  1  0  0
152  0      0 188914468   1600 60486644    0    0     0 947982 88164 468831 10  5 85  1  0  0
 0  2      0 188377280   1600 60917804    0    0     0 994935 93535 530069 10  4 85  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
142  0      0 187891864   1600 61343876    0    0     0 984777 96266 547008 10  4 86  1  0  0
 0  2      0 187344844   1600 61786388    0    0     0 990368 103743 612230 12  5 83  1  0  0
 0  2      0 186787280   1600 62217340    0    0     0 1015790 102797 630110 12  5 82  1  0  0
 0  1      0 186224028   1600 62660960    0    0     0 1016102 107478 697178 13  6 81  1  0  0
158  0      0 185688868   1600 63143280    0    0     0 1079811 116765 825659 18  7 74  1  0  0
 0  1      0 185108320   1600 63630544    0    0     0 1058188 127806 904406 19  8 73  1  0  0
 0  1      0 184580116   1600 64076960    0    0     0 995170 124221 956072 19  8 72  1  0  0
191  0      0 184059264   1600 64525972    0    0     0 1027376 133571 1059921 22  8 69  1  0  0
 0  1      0 183494888   1600 64986028    0    0     0 1053676 149159 1279699 28 11 61  0  0  0
207  1      0 182907436   1600 65483340    0    0     0 1090493 163604 1600237 34 13 53  0  0  0
35  0      0 182318624   1600 65978540    0    0     0 1084840 178240 2026019 44 17 39  0  0  0
193  2      0 181805332   1600 66460108    0    0     0 1062761 191772 2595508 57 20 23  0  0  0
204  2      0 181291264   1600 66892088    0    0     0 993749 164786 3118530 67 22 11  0  0  0
147  2      0 180928292   1600 67224152    0    0     0 1000891 167110 3145793 66 21 13  0  0  0
169  1      0 180654032   1600 67505800    0    0     0 990511 156370 3220377 64 20 16  0  0  0
155  0      0 180327196   1600 67853424    0    0     0 1005885 145636 3218276 64 20 17  0  0  0
176  0      0 180100344   1600 68086740    0    0     0 1117214 140026 3170180 63 19 18  0  0  0
214  0      0 179860820   1600 68318192    0    0     0 1121185 138630 3207652 63 20 17  0  0  0
217  0      0 179629292   1600 68533308    0    0     0 1082176 137819 3207906 64 19 17  0  0  0
 0  2      0 184008100   1600 64127900    0    0     0 956846 95113 1271820 25  9 66  0  0  0
 0  1      0 183562996   1600 64537504    0    0     0 1117187 65201 232299  4  2 93  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 183210996   1600 64947104    0    0     0 1039247 63499 240618  3  1 95  1  0  0
 0  2      0 182808320   1600 65373112    0    0     0 1076319 66842 283527  3  1 95  1  0  0
 0  1      0 182455440   1600 65733564    0    0     0 998129 58636 245715  6  3 91  1  0  0
 0  1      0 182086580   1600 66126740    0    0     0 992518 64612 265933  5  2 92  1  0  0
 0  2      0 181692056   1600 66519960    0    0     0 984319 65269 279994  6  3 90  1  0  0
 2  0      0 181346992   1600 66880408    0    0     0 937865 61104 262560  2  1 96  1  0  0
 3  0      0 181004216   1600 67240856    0    0     0 913900 62701 271287  5  2 93  1  0  0
 0  1      0 180649768   1600 67617696    0    0     0 977974 65942 287121  5  2 92  1  0  0
 1  1      0 180251140   1600 68010904    0    0     0 974285 65073 307162  4  2 94  1  0  0
 2  0      0 179883548   1600 68404124    0    0     0 984784 66958 307195  5  2 92  1  0  0
 0  1      0 179453984   1600 68797340    0    0     0 1015720 68524 329101  7  3 89  1  0  0
 0  1      0 179066908   1600 69223324    0    0     0 1034930 73264 355090  5  2 92  1  0  0
 0  1      0 178672796   1600 69632952    0    0     0 1053333 72856 366662  6  2 91  1  0  0
 2  1      0 178281668   1600 70058936    0    0     0 1054596 75802 387550  9  3 87  1  0  0
 0  1      0 177883044   1600 70452152    0    0     0     0 73561 366377  7  3 90  1  0  0
 0  1      0 177464352   1600 70861752    0    0     0 1997096 76692 390432  8  3 88  1  0  0
 0  1      0 177104472   1600 71222236    0    0     0 905945 70484 356529  9  4 86  1  0  0
 0  1      0 176735132   1600 71615456    0    0     0 941037 72537 390625  8  3 88  1  0  0
