procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 174561240   1600 81941744    0    0  8647 126564 15243   11  3  1 96  0  0  0
 1  0      0 174602580   1600 81941768    0    0     0    16 21679 48872  1  0 99  0  0  0
39  1      0 173277228   1600 82329424    0    0     0 517284 41410 258818  3  3 94  0  0  0
54  1      0 172388004   1600 82837180    0    0     0 1073244 59739 668254  6  5 89  1  0  0
 3  0      0 171490672   1600 83269424    0    0     0 1088376 77461 711036  6  4 89  1  0  0
 5  1      0 170585936   1600 83634020    0    0     0 1094832 103116 759602  7  3 89  1  0  0
 8  1      0 169702536   1600 83916144    0    0     0 1069232 150697 802478 11  6 83  0  0  0
112  0      0 168905044   1600 84121772    0    0     0 1032216 154668 823293 12  6 81  1  0  0
 1  0      0 168146060   1600 84290592    0    0     0 1067944 134741 888585 16  7 76  1  0  0
108  0      0 167262364   1600 84800348    0    0     0 1091591 86121 652902 12  5 83  1  0  0
 8  1      0 166354840   1600 85404556    0    0     0 1111028 75985 551226 10  4 86  1  0  0
 0  0      0 165418864   1600 86053500    0    0     0 1215239 83025 623694 13  5 81  1  0  0
77  0      0 164607828   1600 86679712    0    0     0 1310377 76136 446001  8  3 89  1  0  0
94  0      0 163897392   1600 87274904    0    0     0 1365880 75077 340749  3  1 94  1  0  0
 3  0      0 163192628   1600 87854304    0    0     0 1340257 74574 332872  5  2 92  1  0  0
 0  2      0 162436856   1600 88449120    0    0     0 1397834 80823 368702  8  3 88  1  0  0
 0  1      0 161760064   1600 89044908    0    0     0 1381731 77783 369593  6  3 90  1  0  0
 2  0      0 161061316   1600 89621640    0    0     0 1379620 80930 388308  5  2 92  1  0  0
 1  1      0 160343956   1600 90181760    0    0     0 1325315 76141 383046  6  2 91  1  0  0
 0  2      0 159787616   1600 90691784    0    0     0 1204679 75082 374965  7  3 89  1  0  0
 0  1      0 159094936   1600 91212040    0    0     0 1186370 72861 364012  6  2 91  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 158488380   1600 91704944    0    0     0 1180624 74845 400799  6  3 90  1  0  0
 0  2      0 157924696   1600 92198060    0    0     0 1191295 72169 393601  9  3 87  1  0  0
 1  1      0 157371088   1600 92690620    0    0     0 1190296 75443 413397  7  3 89  1  0  0
 0  1      0 156744288   1600 93199520    0    0     0 1198234 80324 446887  9  3 87  1  0  0
 5  1      0 156150084   1600 93691804    0    0     0 1191768 78714 445384  8  3 89  1  0  0
 8  1      0 155536808   1600 94183940    0    0     0 1184901 78835 451930  8  3 88  1  0  0
42  0      0 154890984   1600 94704424    0    0     0 1189590 83476 488761  8  3 87  1  0  0
 0  1      0 154305516   1600 95196884    0    0     0 1195637 83078 507141  9  4 86  1  0  0
 1  1      0 153739076   1600 95688668    0    0     0 1189015 83432 516648 11  5 84  1  0  0
 3  0      0 153071408   1600 96226120    0    0     0 1187589 87336 584960 14  5 80  1  0  0
 0  2      0 152414024   1600 96734276    0    0     0 1199624 89162 601780 12  5 82  1  0  0
 2  1      0 151738356   1600 97247588    0    0     0 1197076 91927 635702 13  5 82  1  0  0
 0  2      0 151046236   1600 97759508    0    0     0 1190124 96513 692204 14  5 80  1  0  0
 0  1      0 150417292   1600 98279384    0    0     0 1176558 95545 732529 13  6 81  1  0  0
91  0      0 149771828   1600 98799944    0    0     0 1176425 99152 799843 14  6 79  1  0  0
 3  1      0 149162976   1600 99329424    0    0     0 1212889 103476 892986 20  7 72  1  0  0
 6  1      0 148612240   1600 99845672    0    0     0 1192438 109255 979365 18  7 75  1  0  0
 6  1      0 147959868   1600 100370524    0    0     0 1185277 120003 1092711 22  8 70  1  0  0
 0  1      0 147331944   1600 100897968    0    0     0 1194430 129565 1276087 25 10 64  0  0  0
 0  1      0 146691840   1600 101429196    0    0     0 1189687 143987 1463186 32 12 56  0  0  0
200  3      0 146000360   1600 101974832    0    0     0 1205426 155466 1800303 39 14 47  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 145384300   1600 102487920    0    0     0 1176774 164193 2207358 46 16 38  0  0  0
151  2      0 144760356   1600 103032336    0    0     0 1181623 159230 3032106 62 20 18  0  0  0
177  0      0 144308816   1600 103430600    0    0     0 1159541 145023 3252147 63 20 17  0  0  0
193  0      0 143981256   1600 103763684    0    0     0 1122905 142579 3225665 63 19 17  0  0  0
222  0      0 143551920   1600 104129032    0    0     0 1229810 121500 3199538 63 18 18  0  0  0
218  2      0 143309812   1600 104395080    0    0     0 1270913 115681 3201476 64 18 18  0  0  0
172  1      0 143091212   1600 104626264    0    0     0 1187061 113369 3182020 63 18 19  0  0  0
 0  1      0 149749192   1600 97891488    0    0     0 1102828 91358 1781800 34 10 56  0  0  0
 2  0      0 149364192   1600 98404568    0    0     0 1276184 64706 354076  9  3 87  1  0  0
 1  1      0 148856084   1600 98890960    0    0     0 1197512 62010 339250  6  2 92  1  0  0
 0  1      0 148387720   1600 99366212    0    0     0 1196432 57358 327272  7  2 90  1  0  0
 1  2      0 147997968   1600 99824988    0    0     0 1187260 66255 352911  6  2 91  1  0  0
