procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 121087680 1944 136207444 0   0    84 72271 5286    0  0  0 100 0  0  0
 0  0      0 121063984 1944 136209724 0   0     0     0 4667 8147  0  0 100 0  0  0
 0  0      0 120876280 1944 136226152 0   0     0 16418 7888 13051 1  0 99  0  0  0
 2  0      0 120859108 1944 136226152 0   0     0     0 27291 2969 2  0 97  0  0  0
 2  0      0 120859584 1944 136226152 0   0     0     8 32082 3709 2  0 97  0  0  0
 5  0      0 120876860 1944 136226156 0   0     0     0 38428 6096 2  0 97  0  0  0
 2  0      0 120879180 1944 136226152 0   0     0    91 39349 3732 2  0 97  0  0  0
 3  0      0 120858388 1944 136226152 0   0     0     4 34933 4069 2  0 97  0  0  0
 1  0      0 120858432 1944 136226152 0   0     0     0 34820 4871 2  0 97  0  0  0
 1  0      0 120854092 1944 136226152 0   0     0     0 32084 2401 2  0 97  0  0  0
 5  0      0 120855164 1944 136226152 0   0     0     0 34960 7816 2  0 97  0  0  0
 7  0      0 120870768 1944 136226152 0   0     0     0 33381 4711 3  0 97  0  0  0
 2  0      0 120865828 1944 136226152 0   0     0     0 29797 3806 2  1 97  0  0  0
 4  0      0 120858756 1944 136226152 0   0     0     0 26446 2632 2  0 98  0  0  0
 2  0      0 120851492 1944 136226152 0   0     0     0 32931 3442 2  0 97  0  0  0
 4  0      0 120849540 1944 136226236 0   0     0     0 33172 7626 2  0 97  0  0  0
 3  0      0 120851076 1944 136226232 0   0     0     0 24138 4852 2  1 97  0  0  0
 2  0      0 120847884 1944 136226232 0   0     0     4 22717 3215 2  0 97  0  0  0
 5  0      0 120855728 1944 136226240 0   0     0     0 20480 4340 2  0 98  0  0  0
 5  0      0 120852820 1944 136226240 0   0     0     0 21783 2595 2  0 98  0  0  0
 3  0      0 120858664 1944 136226240 0   0     0     0 26017 3203 2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 120864120 1944 136226240 0   0     0     0 37342 5423 2  0 97  0  0  0
 5  0      0 120861628 1944 136226240 0   0     0  2044 30218 2928 2  0 98  0  0  0
 5  0      0 120841592 1944 136226240 0   0     0     0 31830 2937 3  0 97  0  0  0
 6  0      0 120844900 1944 136226240 0   0     0     0 27719 3796 4  0 95  0  0  0
 5  0      0 120856340 1944 136226252 0   0     0     0 30455 9419 4  0 96  0  0  0
 6  0      0 120845436 1944 136226248 0   0     0     0 25510 3582 4  0 95  0  0  0
 5  0      0 120843580 1944 136226252 0   0     0     4 26787 4316 5  0 95  0  0  0
 5  0      0 120835000 1944 136226320 0   0     0     8 24032 4635 4  0 95  0  0  0
 7  0      0 120833544 1944 136226320 0   0     0    16 18794 2749 5  0 95  0  0  0
 7  0      0 120824948 1944 136226320 0   0     0    44 18759 3231 4  0 95  0  0  0
 6  0      0 120818924 1944 136226328 0   0     0     0 25972 5819 4  0 95  0  0  0
 5  0      0 120823692 1944 136226328 0   0     0     4 25879 2944 5  1 95  0  0  0
 6  0      0 120826852 1944 136226328 0   0     0    20 25628 2178 5  0 95  0  0  0
 7  0      0 120822708 1944 136226328 0   0     0     0 26929 3774 5  1 94  0  0  0
 7  0      0 120820564 1944 136226324 0   0     0     0 29126 6356 5  1 94  0  0  0
