procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 120069916 1600 137003456 0   0  1375 101114 6353   0  0  0 99  1  0  0
 0  0      0 120064060 1600 137004160 0   0     0     0 3132 3072  0  0 100 0  0  0
 0  0      0 120070404 1600 137004160 0   0     0     0 1856 2060  0  0 100 0  0  0
 0  0      0 120086176 1600 137004128 0   0     0     4 2874 3662  0  0 100 0  0  0
 0  0      0 120091736 1600 137004128 0   0     0  3648 2277 2896  0  0 100 0  0  0
 0  0      0 120098340 1600 137004128 0   0     0     0 4199 5834  0  0 100 0  0  0
 0  0      0 120102748 1600 137004128 0   0     0     0 4207 7533  0  0 100 0  0  0
 1  0      0 120093260 1600 137004128 0   0     0     0 3427 5489  0  0 100 0  0  0
 0  0      0 120086352 1600 137004224 0   0     0   292 5600 9180  0  0 100 0  0  0
 1  0      0 119938692 1600 137004512 0   0     0   313 5063 6152  0  0 100 0  0  0
99  0      0 97711792 1600 157694752 0    0     0 43456 72525 36053 33 8 59 0  0  0
 0 129     0 80820208 1600 174271212 0    0    52 1947577 54206 14919 36 11 10 43 0 0
 0 129     0 80796160 1600 174271212 0    0     0 1871916 14018 4391 0 0 15 85 0  0
 0 129     0 80796488 1600 174271212 0    0     0 1245600 13547 5547 0 0 21 79 0  0
 0 129     0 80797452 1600 174271216 0    0     0 1118216 13588 5580 0 0 24 76 0  0
 0 129     0 80801440 1600 174271248 0    0     0 1334272 16293 13301 0 0 28 72 0 0
 0 129     0 80805680 1600 174271248 0    0     0 1075300 14003 8446 0 0 32 68 0  0
 0 129     0 80786776 1600 174293600 0    0     0 1395612 13591 5332 0 0 32 68 0  0
 0 129     0 80805516 1600 174293600 0    0     0 1150988 13185 4411 0 0 31 69 0  0
 0 129     0 80824404 1600 174293600 0    0     0 1062920 13420 4777 0 0 32 68 0  0
 0 129     0 80845160 1600 174293600 0    0     0 1164412 12727 4220 0 0 34 66 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1 129     0 80861128 1600 174293600 0    0     0 1185668 12838 4744 0 0 36 63 0  0
65 54      0 73528300 1600 181740048 0    0     0 1259211 35168 8347 6 1 36 57 0  0
 0 129     0 72178660 1600 183148112 0    0     0 1159556 24367 6454 1 0 16 83 0  0
 0 129     0 72165624 1600 183148112 0    0     0 1131280 13523 4973 0 0 18 81 0  0
 0 129     0 72150652 1600 183148112 0    0     0 1282292 14588 7876 0 0 22 78 0  0
 0 129     0 72134884 1600 183148112 0    0     0 1093692 14168 9381 0 0 22 78 0  0
 0 129     0 72135964 1600 183148304 0    0     0 1263704 13392 4915 0 0 25 75 0  0
 0 129     0 72132372 1600 183148304 0    0     0 1335148 13058 4630 0 0 27 72 0  0
 0 127     0 67106432 1600 188190352 0    0     0 1005613 37767 11457 1 0 22 77 0 0
 0 129     0 65950880 1600 189333608 0    0     0 1204734 22003 9292 0 0 16 84 0  0
 0 129     0 65955108 1600 189333616 0    0     0 1234880 13970 5467 0 0 19 81 0  0
 0 129     0 65946272 1600 189343640 0    0     0 1130220 12870 4271 0 0 20 80 0  0
 0 129     0 65948044 1600 189344000 0    0     0 1203108 13256 4906 0 0 20 80 0  0
 0 129     0 65950540 1600 189343960 0    0     0 1144148 13252 4872 0 0 21 79 0  0
 0 129     0 60711664 1600 194590896 0    0     0 1379947 32644 10296 9 3 11 78 0 0
 1 129     0 60712288 1600 194590896 0    0     0 1001472 14109 6527 0 0 9 91  0  0
 0 129     0 60714208 1600 194590896 0    0     0 1216576 13691 7448 0 0 14 86 0  0
 0 129     0 60712528 1600 194590896 0    0     0 1253376 12890 4325 0 0 17 83 0  0
 0 129     0 55909372 1600 199410704 0    0     0 1113964 29915 7147 6 2 14 77 0  0
 0 129     0 55891652 1600 199410704 0    0     0 1363724 13856 4386 0 0 8 92  0  0
 0 129     0 55884040 1600 199410704 0    0     0 1046192 12881 4407 0 0 14 86 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
