Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-58-166.ec2.internal) 	06/04/26 	_x86_64_	(128 CPU)

03:18:52        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:18:53           lo    192.00    192.00     12.97     12.97      0.00      0.00      0.00      0.00
03:18:53         ens5     66.00     68.00     13.09     13.86      0.00      0.00      0.00      0.00
03:18:53    eni9c774036886      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
03:18:53    eni5fd491a8520      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:53         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:53    eni46def74d622      1.00      1.00      0.06      0.20      0.00      0.00      0.00      0.00
03:18:53    eni863f1470662      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:53    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:53    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:53    eni7a106f4e85a     19.00     26.00      5.96      5.70      0.00      0.00      0.00      0.00
03:18:53    eni6d04481d948      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
03:18:53    eni95c2a9260c8      3.00      2.00      0.32      0.25      0.00      0.00      0.00      0.00
03:18:53    enic47e233eae6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:53    eni0afda04f433      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:53    enidbf23aa60a5      3.00      3.00      0.68      0.73      0.00      0.00      0.00      0.00
03:18:53    eni18e702d09ed      4.00      3.00      0.78      0.77      0.00      0.00      0.00      0.00
03:18:53    eni57210d8fe98      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:53    enibc4dd5dd3cc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

03:18:53        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:18:54           lo    124.00    124.00     10.05     10.05      0.00      0.00      0.00      0.00
03:18:54         ens5     26.00     36.00      2.71     10.21      0.00      0.00      0.00      0.00
03:18:54    eni9c774036886      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:54    eni5fd491a8520      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:54         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:54    eni46def74d622      1.00      1.00      0.06      0.20      0.00      0.00      0.00      0.00
03:18:54    eni863f1470662      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:54    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:54    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:54    eni7a106f4e85a      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:54    eni6d04481d948      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:54    eni95c2a9260c8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:54    enic47e233eae6      4.00      6.00      0.36      0.50      0.00      0.00      0.00      0.00
03:18:54    eni0afda04f433      7.00      8.00      0.99      1.08      0.00      0.00      0.00      0.00
03:18:54    enidbf23aa60a5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:54    eni18e702d09ed      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:54    eni57210d8fe98      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:54    enibc4dd5dd3cc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

03:18:54        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:18:55           lo    120.00    120.00      9.67      9.67      0.00      0.00      0.00      0.00
03:18:55         ens5     41.00     41.00      4.29      9.95      0.00      0.00      0.00      0.00
03:18:55    eni9c774036886      3.00      2.00      0.31      0.25      0.00      0.00      0.00      0.00
03:18:55    eni5fd491a8520      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:55         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:55    eni46def74d622     13.00     16.00      5.70      2.92      0.00      0.00      0.00      0.00
03:18:55    eni863f1470662     10.00     13.00      4.35      2.60      0.00      0.00      0.00      0.00
03:18:55    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:55    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:55    eni7a106f4e85a      7.00      6.00      1.03      1.09      0.00      0.00      0.00      0.00
03:18:55    eni6d04481d948      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:55    eni95c2a9260c8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:55    enic47e233eae6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:55    eni0afda04f433      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:55    enidbf23aa60a5      5.00      8.00      0.84      1.16      0.00      0.00      0.00      0.00
03:18:55    eni18e702d09ed      4.00      3.00      0.78      0.77      0.00      0.00      0.00      0.00
03:18:55    eni57210d8fe98      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:55    enibc4dd5dd3cc      1.00      0.00      0.07      0.00      0.00      0.00      0.00      0.00

03:18:55        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:18:56           lo    124.00    124.00     10.04     10.04      0.00      0.00      0.00      0.00
03:18:56         ens5     71.00     69.00     29.88     26.82      0.00      0.00      0.00      0.00
03:18:56    eni9c774036886      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:56    eni5fd491a8520      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:56         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:56    eni46def74d622      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
03:18:56    eni863f1470662      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
03:18:56    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:56    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:56    eni7a106f4e85a     37.00     35.00     35.04     27.45      0.00      0.00      0.00      0.00
03:18:56    eni6d04481d948      5.00      4.00      0.96      0.94      0.00      0.00      0.00      0.00
03:18:56    eni95c2a9260c8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:56    enic47e233eae6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:56    eni0afda04f433      4.00      5.00      0.75      1.00      0.00      0.00      0.00      0.00
03:18:56    enidbf23aa60a5      8.00     10.00      0.81     16.63      0.00      0.00      0.00      0.00
03:18:56    eni18e702d09ed      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:56    eni57210d8fe98      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:18:56    enibc4dd5dd3cc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

03:18:56        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:18:57           lo    209.00    209.00     15.33     15.33      0.00      0.00      0.00      0.00
