timestamp rx_kb/s tx_kb/s
22:39:12 1140 31410
22:39:13 16 7
22:39:14 1114 31012
22:39:15 1149 31097
22:39:16 11 5
22:39:17 1599 144679
22:39:18 17 5
22:39:19 1832 220314
22:39:20 10 4
22:39:21 2001 220830
22:39:22 114 6
22:39:23 1838 221638
22:39:24 414 118
22:39:25 1396 147025
22:39:26 1529 126331
22:39:27 15 7
22:39:28 1596 122101
22:39:29 1621 116427
22:39:30 21 10
22:39:31 1738 111940
22:39:32 1607 106921
22:39:33 22 10
22:39:34 1623 103098
22:39:35 213 7
22:39:36 1235 96209
22:39:37 1576 91636
22:39:38 346 83
22:39:39 1192 85801
22:39:40 1661 82672
22:39:41 115 6
22:39:42 1502 77452
22:39:43 1666 72843
22:39:44 13 6
22:39:45 1639 68454
22:39:46 1474 64249
22:39:47 115 6
22:39:48 1618 62796
22:39:49 1295 58355
22:39:50 2 1
22:39:51 1236 90670
22:39:52 115 6
22:39:54 1355 102830
22:39:55 1568 100021
22:39:56 6 3
22:39:57 1482 98297
22:39:58 114 6
22:39:59 1323 95066
22:40:00 200 7
22:40:01 1379 92587
22:40:02 1 0
22:40:03 0 0
22:40:04 1735 91316
22:40:05 0 0
22:40:06 1669 89311
22:40:07 0 0
22:40:08 1580 85789
22:40:09 425 105
22:40:10 1028 83914
22:40:11 1336 81653
22:40:12 481 123
22:40:13 1045 79966
22:40:14 1333 77976
22:40:15 713 8466
22:40:16 651 67612
22:40:17 1460 74157
22:40:18 1255 72501
22:40:19 42 15
22:40:20 1470 70758
22:40:21 1308 69111
22:40:22 1 1
22:40:23 1411 69172
22:40:24 1400 67098
22:40:25 13 5
22:40:26 1358 66013
22:40:27 1502 65646
22:40:28 9 3
22:40:29 1521 64869
22:40:30 413 115
22:40:31 973 65372
22:40:32 1504 64232
22:40:33 44 1915
22:40:34 1448 66698
22:40:35 1 1
22:40:36 1412 68300
22:40:37 1417 70196
22:40:38 5 1
22:40:39 1535 74057
22:40:40 528 146
22:40:41 926 79219
22:40:42 1556 89137
22:40:43 0 0
22:40:44 1425 102578
22:40:45 7 2
22:40:46 1716 123950
22:40:47 0 0
22:40:48 1894 147355
22:40:49 35 12
22:40:50 11 4
22:40:51 1982 167214
22:40:52 0 0
22:40:53 1343 56382
22:40:54 0 0
22:40:55 1467 56086
22:40:56 0 0
22:40:57 1510 61663
22:40:58 521 122
22:40:59 904 67620
22:41:00 1470 73589
22:41:01 1587 77452
22:41:02 39 2531
22:41:03 1607 84064
22:41:04 836 21074
22:41:05 612 65637
22:41:06 1341 89628
22:41:07 1452 86461
22:41:08 54 6145
22:41:09 1539 95226
22:41:10 558 272
22:41:11 1061 96140
22:41:12 1546 97743
22:41:13 567 4207
22:41:14 949 94524
22:41:15 1365 99693
22:41:16 469 123
22:41:17 1062 99599
22:41:18 1443 99726
22:41:19 36 12
22:41:20 1481 99688
22:41:21 1748 99017
22:41:22 13 5
22:41:23 1682 97839
22:41:24 1576 96324
22:41:25 1 0
22:41:26 1764 95327
22:41:27 1868 93933
22:41:28 24 8
22:41:29 1860 91404
22:41:30 1379 51089
22:41:31 332 19103
22:41:32 1594 67642
22:41:33 11 4
22:41:34 1350 71092
22:41:35 116 7
22:41:36 1257 74167
22:41:37 0 0
22:41:38 1282 79372
22:41:39 12 3
22:41:40 1223 87311
22:41:41 0 0
22:41:42 1247 97817
22:41:43 0 0
22:41:44 1264 114067
22:41:45 17 7
22:41:46 1492 122784
22:41:47 82 13206
22:41:48 1415 140354
22:41:49 149 17650
22:41:50 1628 165555
22:41:51 100 7143
22:41:52 1766 177238
22:41:53 49 855
22:41:54 1684 174803
22:41:55 3 1
22:41:56 1372 62402
22:41:57 1443 60333
22:41:58 52 1943
22:41:59 1379 62295
22:42:00 1465 62416
22:42:01 11 4
22:42:02 1431 63121
22:42:03 1463 63514
22:42:04 8 4
22:42:05 1465 63522
22:42:06 1361 64317
22:42:07 10 4
22:42:08 1486 65252
22:42:09 1367 62958
22:42:10 31 2006
22:42:11 1346 65947
22:42:12 1370 62339
22:42:13 191 12361
22:42:14 1572 85016
22:42:15 184 7
22:42:16 1453 91224
22:42:17 1954 99351
22:42:18 28 9
22:42:19 1754 104044
22:42:20 1561 104437
22:42:21 28 3365
22:42:22 1564 111307
22:42:23 1 0
22:42:24 1678 115288
22:42:25 0 0
22:42:26 1846 117650
22:42:27 0 0
22:42:28 1659 119174
22:42:29 25 9
22:42:30 499 120
22:42:31 1294 121417
22:42:32 461 98
22:42:33 1137 121687
22:42:34 125 7
22:42:35 1438 122273
22:42:36 11 4
22:42:37 1622 122348
22:42:38 15 4
22:42:39 1471 112134
22:42:40 467 122
22:42:41 1031 80998
22:42:42 1425 84933
22:42:43 10 4
22:42:44 1551 92286
22:42:45 1517 99919
22:42:46 10 4
22:42:47 1883 112792
22:42:48 396 102
22:42:49 1748 131272
22:42:50 2026 153490
22:42:51 454 121
22:42:52 1586 171085
22:42:53 1899 174973
22:42:54 77 4327
22:42:55 2038 184674
22:42:56 10 5
22:42:57 1869 189946
22:42:58 35 11
22:42:59 1471 101728
22:43:00 9 3
22:43:01 1272 72366
22:43:02 1209 72286
22:43:03 1 0
22:43:05 1339 73701
22:43:06 1377 73622
22:43:07 8 4
22:43:08 1321 73903
22:43:09 27 7
22:43:10 1273 74409
22:43:11 116 6
22:43:12 1408 75248
22:43:13 1177 64895
22:43:14 101 10410
22:43:15 1548 75802
22:43:16 1 0
22:43:17 1657 77418
22:43:18 10 3
22:43:19 1306 59165
22:43:20 121 17825
22:43:21 1129 57345
22:43:22 179 20265
22:43:23 1069 44714
22:43:24 287 33827
22:43:25 483 125
22:43:26 870 80006
22:43:27 534 185
22:43:28 1033 81490
22:43:29 531 131
22:43:30 1008 85114
22:43:31 1657 95172
22:43:32 1541 73326
22:43:33 296 33281
22:43:34 1495 111349
22:43:35 1671 106533
22:43:36 96 10733
22:43:37 1797 123163
22:43:38 1772 127638
22:43:39 45 16
22:43:40 1827 132192
22:43:41 1505 120759
22:43:42 85 13105
22:43:43 1831 137110
22:43:44 1434 100519
22:43:45 183 29650
22:43:46 1529 98606
22:43:47 422 101
22:43:48 1119 106421
22:43:49 1520 114374
22:43:50 14 6
22:43:51 1638 127413
22:43:52 2194 147223
22:43:53 4 2
22:43:54 1803 162940
22:43:55 10 4
22:43:56 1848 179818
22:43:57 14 6
22:43:58 1988 192661
22:43:59 37 12
22:44:00 1791 192636
22:44:01 0 0
22:44:02 1611 192145
22:44:03 43 1501
22:44:04 1131 56481
22:44:05 193 37834
22:44:06 9 4
22:44:07 1473 78095
22:44:08 3 0
22:44:09 1388 78153
22:44:10 3 2
22:44:11 1445 78029
22:44:12 0 0
22:44:13 1218 77989
22:44:14 0 0
22:44:15 1171 78733
22:44:16 0 0
22:44:17 1160 79158
22:44:18 3 0
22:44:19 1173 74620
22:44:20 37 4986
22:44:21 448 119
22:44:22 821 80174
22:44:23 1401 81060
22:44:24 11 4
22:44:25 1487 81911
22:44:26 1829 83136
22:44:27 117 7
22:44:28 1591 84655
22:44:29 1503 83704
22:44:30 139 7
22:44:31 1289 85337
22:44:32 1339 85620
22:44:33 117 7
22:44:34 1177 86689
22:44:35 1366 88104
22:44:36 442 99
22:44:37 1131 89532
22:44:38 1760 88475
22:44:39 55 2854
22:44:40 1617 93487
22:44:41 15 5
22:44:42 1598 96221
22:44:43 1842 99041
22:44:44 11 5
22:44:45 1572 101944
22:44:46 1834 107914
22:44:47 16 7
22:44:48 1757 112157
22:44:49 506 126
22:44:50 1461 132232
22:44:51 1774 159488
22:44:52 6 2
22:44:53 1938 175461
22:44:54 4 3
22:44:55 1657 145354
22:44:56 100 10544
22:44:57 0 0
22:44:58 1381 147273
22:44:59 12 4
22:45:00 1436 164378
22:45:01 12 7
22:45:02 470 122
22:45:03 1115 180703
22:45:04 0 0
22:45:05 2016 192282
22:45:06 7 5
22:45:07 553 145
22:45:08 1584 197570
22:45:09 12 3
22:45:10 2131 197599
22:45:11 17 1002
22:45:12 1375 74013
22:45:13 783 124002
22:45:14 418 117
22:45:15 1397 187902
22:45:16 519 1165
22:45:17 740 82559
22:45:18 1271 83489
22:45:19 476 125
22:45:20 838 84519
22:45:21 1370 84702
22:45:22 469 112
22:45:23 746 84867
22:45:24 1267 85556
22:45:25 490 109
22:45:26 780 85739
22:45:27 1236 86129
22:45:28 30 9
22:45:29 1650 87463
22:45:30 1707 88839
22:45:31 164 7
22:45:32 1526 89150
22:45:33 1278 67112
22:45:34 234 22385
22:45:35 1456 89937
22:45:36 15 5
22:45:37 1436 90455
22:45:38 1594 91953
22:45:39 17 6
22:45:40 1631 92879
22:45:41 139 6
22:45:42 1255 93315
22:45:43 1695 93894
22:45:44 24 1229
22:45:45 1795 97283
22:45:46 0 0
22:45:47 1728 98274
22:45:48 15 4
22:45:49 1845 101305
22:45:50 0 0
22:45:51 1445 101656
22:45:52 2 1
22:45:53 1511 87471
22:45:54 159 17542
22:45:55 429 122
22:45:56 1138 107911
22:45:57 377 91
22:45:58 1131 111056
22:45:59 9 1
22:46:00 1495 116059
22:46:01 0 0
22:46:02 1519 121917
22:46:03 1 0
22:46:04 1571 130522
22:46:05 5 2
22:46:06 1758 142631
22:46:08 10 4
22:46:09 1895 154580
22:46:10 1144 54088
22:46:11 953 117282
22:46:12 1430 138889
22:46:13 248 44303
22:46:14 1807 183929
22:46:15 95 9147
22:46:16 1538 184668
22:46:17 152 21365
22:46:18 1614 207099
22:46:19 97 2977
22:46:20 1914 197298
22:46:21 72 2706
22:46:22 1787 195850
22:46:23 39 15
22:46:24 1844 194174
22:46:25 4 3
22:46:26 1808 196055
22:46:27 15 5
22:46:28 1695 90226
22:46:29 1525 85502
22:46:30 8 4
22:46:31 1605 86104
22:46:32 1407 77749
22:46:33 113 9726
22:46:34 1747 87788
22:46:35 497 124
22:46:36 1115 86207
22:46:37 1656 86821
22:46:38 14 5
22:46:39 1459 87155
22:46:40 431 123
22:46:41 1122 87425
22:46:42 1464 87609
22:46:43 7 3
22:46:44 1282 73946
22:46:45 142 14462
22:46:46 1402 80484
22:46:47 120 8720
22:46:48 1258 87261
22:46:49 68 2795
22:46:50 1125 55505
22:46:51 346 34745
22:46:52 1332 68459
22:46:53 202 22623
22:46:54 516 121
22:46:55 1157 92241
22:46:56 1238 56349
22:46:57 417 37622
22:46:58 1639 94936
22:46:59 476 128
22:47:00 1147 94965
22:47:01 1447 96820
22:47:02 178 7
22:47:03 1479 99280
22:47:04 1695 98073
22:47:05 0 0
22:47:06 0 0
