timestamp rx_kb/s tx_kb/s
15:23:43 0 0
15:23:44 0 0
15:23:45 47 3265
15:23:46 77 6885
15:23:47 19 3298
15:23:48 37 6786
15:23:49 24 3606
15:23:50 47 6701
15:23:51 17 3373
15:23:52 22 3333
15:23:53 52 6670
15:23:54 22 3346
15:23:55 54 6659
15:23:56 36 3332
15:23:57 22 3301
15:23:58 33 6666
15:23:59 23 3315
15:24:00 54 6562
15:24:01 59 6582
15:24:02 20 3303
15:24:03 90 6607
15:24:04 23 3274
15:24:05 74 6543
15:24:06 50 3252
15:24:07 52 6521
15:24:08 20 3269
15:24:09 52 6536
15:24:10 14 3231
15:24:11 42 6502
15:24:12 14 3256
15:24:13 29 3241
15:24:14 69 6608
15:24:15 43 3218
15:24:17 79 6449
15:24:18 29 3205
15:24:19 67 6420
15:24:20 43 3189
15:24:21 32 3220
15:24:22 21 3187
15:24:23 38 3205
15:24:24 33 3179
15:24:25 27 3187
15:24:26 47 3186
15:24:27 45 6367
15:24:28 22 3187
15:24:29 37 6293
15:24:30 58 6544
15:24:31 14 3152
15:24:32 29 6275
15:24:33 14 3162
15:24:34 56 6281
15:24:35 20 3152
15:24:36 75 6268
15:24:37 15 3132
15:24:38 60 6365
15:24:39 14 3095
15:24:40 44 6225
15:24:41 17 3080
15:24:42 37 6160
15:24:43 15 3079
15:24:44 66 6184
15:24:45 60 3061
15:24:46 58 6194
15:24:47 21 3080
15:24:48 55 6256
15:24:49 17 3042
15:24:50 20 3089
15:24:51 64 6128
15:24:52 31 3040
15:24:53 47 3017
15:24:54 36 6043
15:24:55 29 3068
15:24:56 64 6024
15:24:57 21 3006
15:24:58 29 2986
15:24:59 29 6014
15:25:00 29 3005
15:25:01 24 2982
15:25:02 30 2987
15:25:03 40 3007
15:25:04 16 2961
15:25:05 22 2947
15:25:06 44 2974
15:25:07 37 5944
15:25:08 48 2991
15:25:09 40 2992
15:25:10 15 2949
15:25:11 14 2932
15:25:12 38 5867
15:25:13 32 2949
15:25:14 37 5913
15:25:15 72 6158
15:25:16 41 2923
15:25:17 44 5861
15:25:18 19 2909
15:25:19 17 2885
15:25:20 40 5764
15:25:21 66 5765
15:25:22 19 2891
15:25:23 62 5772
15:25:24 21 2912
15:25:25 55 5760
15:25:26 58 5776
15:25:27 29 2837
15:25:28 44 5666
15:25:29 29 2868
15:25:30 21 2831
15:25:31 33 5667
15:25:32 33 2847
15:25:33 53 5651
15:25:34 40 2795
15:25:35 45 5591
15:25:36 65 2824
15:25:37 63 5668
15:25:38 20 2818
15:25:39 18 2764
15:25:40 38 2810
15:25:41 40 5514
15:25:42 17 2755
15:25:43 19 2759
15:25:44 16 2782
15:25:45 33 5585
15:25:46 43 2793
15:25:47 20 2767
15:25:48 31 2708
15:25:49 38 4363
15:25:50 33 3781
15:25:51 15 2744
15:25:52 28 2757
15:25:53 17 2717
15:25:54 43 2770
15:25:55 45 5451
15:25:56 76 5367
15:25:57 27 2707
15:25:58 32 5290
15:25:59 14 2705
15:26:00 82 5363
15:26:01 41 5335
15:26:02 21 2647
15:26:03 50 5323
15:26:04 36 4690
15:26:05 21 3335
15:26:06 106 5277
15:26:07 32 2636
15:26:08 35 5302
15:26:09 71 5248
15:26:10 32 2595
15:26:11 62 5248
15:26:12 55 5279
15:26:13 13 2604
15:26:14 54 5216
15:26:15 60 5358
15:26:16 39 2607
15:26:17 42 5157
15:26:18 23 2526
15:26:19 36 5323
15:26:20 49 5104
15:26:21 14 2496
15:26:22 45 5059
15:26:23 16 2564
15:26:24 66 5004
15:26:25 37 2507
15:26:26 71 4996
15:26:27 39 2510
15:26:28 21 2512
15:26:29 44 2512
15:26:30 53 5016
15:26:31 25 2520
15:26:32 29 2502
15:26:33 30 2456
15:26:34 28 2471
15:26:35 52 4938
15:26:36 37 2451
15:26:37 22 2514
15:26:38 63 4942
15:26:39 27 2478
15:26:40 72 4988
15:26:41 35 3782
15:26:42 23 3543
15:26:43 56 4921
15:26:44 30 2418
15:26:45 56 4827
15:26:46 50 4955
15:26:47 59 4821
15:26:48 33 2510
15:26:49 51 4867
15:26:50 63 4733
15:26:51 23 2398
15:26:52 48 4762
15:26:53 46 4753
15:26:54 33 4760
15:26:55 27 2387
15:26:56 55 4616
15:26:57 19 2377
15:26:58 46 4732
15:26:59 59 4641
15:27:00 63 4648
15:27:01 33 2347
15:27:02 76 4651
15:27:03 33 4597
15:27:04 20 2330
15:27:05 43 4616
15:27:06 48 4680
15:27:07 14 2282
15:27:08 39 4535
15:27:09 18 2266
15:27:10 30 4589
15:27:11 18 2238
15:27:12 24 2248
15:27:13 23 2272
15:27:14 29 4520
15:27:15 32 2245
15:27:16 25 2213
15:27:17 31 4530
15:27:18 19 2211
15:27:19 25 2227
15:27:20 22 2198
15:27:21 55 4450
15:27:22 17 2225
15:27:23 31 2277
15:27:24 40 4452
15:27:26 31 2239
15:27:27 71 4327
15:27:28 38 4453
15:27:29 51 4428
15:27:30 57 4350
15:27:31 46 4378
15:27:32 48 4359
15:27:33 35 4282
15:27:34 66 4258
15:27:35 38 2160
15:27:36 53 4290
15:27:37 40 4306
15:27:38 22 2135
15:27:39 33 4239
15:27:40 36 4229
15:27:41 61 4159
15:27:42 22 2090
15:27:43 36 4205
15:27:44 50 4226
15:27:45 52 4161
15:27:46 67 2093
15:27:47 77 4178
15:27:48 44 4380
15:27:49 37 4148
15:27:50 23 2032
15:27:51 39 4128
15:27:52 25 2015
15:27:53 56 4185
15:27:54 47 4070
15:27:55 36 2028
15:27:56 58 4026
15:27:57 36 1980
15:27:58 17 2072
15:27:59 30 4035
15:28:00 17 2005
15:28:01 27 2017
15:28:02 21 2002
15:28:03 40 2022
15:28:04 36 2194
15:28:05 25 3752
15:28:06 41 2005
15:28:07 15 2003
15:28:08 24 2017
15:28:09 61 3961
15:28:10 20 2022
15:28:11 24 1932
15:28:12 23 3947
15:28:13 49 3882
15:28:14 42 3930
15:28:15 49 3899
15:28:16 76 3922
15:28:17 26 1934
15:28:18 51 3867
15:28:19 25 1937
15:28:20 24 3747
15:28:21 30 3849
15:28:22 31 3777
15:28:23 21 1930
15:28:24 32 3785
15:28:25 59 3826
15:28:26 82 3702
15:28:27 64 3801
15:28:28 23 1875
15:28:29 48 3746
15:28:30 61 3781
15:28:31 50 3686
15:28:32 24 1839
15:28:33 34 3610
15:28:34 29 3670
15:28:35 16 1869
15:28:36 63 3638
15:28:37 63 3655
15:28:38 30 1832
15:28:39 29 3653
15:28:40 18 1810
15:28:41 24 1817
15:28:42 52 3630
15:28:43 16 1779
15:28:44 14 1821
15:28:45 34 1761
15:28:46 75 3590
15:28:47 13 1779
15:28:48 25 1756
15:28:49 42 3579
15:28:50 17 1833
15:28:51 50 1753
15:28:52 46 3606
15:28:53 34 1806
15:28:54 22 1781
15:28:55 48 3521
15:28:56 59 2671
15:28:57 27 2641
15:28:58 41 3514
15:28:59 46 3451
15:29:00 39 3542
15:29:01 30 3424
15:29:02 42 3458
15:29:03 20 1732
15:29:04 42 3387
15:29:05 45 3412
15:29:06 100 3429
15:29:07 41 1718
15:29:08 56 3453
15:29:09 36 3339
15:29:10 43 3362
15:29:11 31 1643
15:29:12 24 3397
15:29:13 52 3332
15:29:14 35 3344
15:29:15 30 3329
15:29:16 42 1695
15:29:17 57 3338
15:29:18 37 3326
15:29:19 17 1648
15:29:20 36 3284
15:29:21 54 3304
15:29:22 16 1642
15:29:23 45 3231
15:29:24 51 3282
15:29:25 19 1620
15:29:26 62 3269
15:29:27 18 1643
15:29:28 43 3227
15:29:29 18 1648
15:29:30 52 3225
15:29:31 14 1630
15:29:32 18 1594
15:29:33 30 1626
15:29:34 46 3231
15:29:35 37 1627
15:29:36 30 1584
15:29:37 28 3160
15:29:38 18 1544
15:29:39 16 1596
15:29:40 41 3140
15:29:41 24 1674
15:29:42 37 3161
15:29:43 73 3156
15:29:44 48 3659
15:29:45 50 5471
15:29:46 31 2778
15:29:47 44 5482
15:29:48 19 2762
15:29:49 32 5533
15:29:50 25 2737
15:29:51 66 5642
15:29:52 56 5437
15:29:53 38 2705
15:29:54 41 5520
15:29:55 64 5541
15:29:56 28 2766
15:29:57 51 5421
15:29:58 23 2726
15:29:59 45 5431
15:30:00 45 2708
15:30:01 39 5404
15:30:02 41 4788
15:30:03 18 3415
15:30:04 15 2741
15:30:05 47 5411
15:30:06 54 2861
15:30:07 40 5381
15:30:08 46 2731
15:30:09 64 5356
15:30:10 20 2684
15:30:11 49 5398
15:30:12 31 2710
15:30:13 23 2678
15:30:14 24 2657
15:30:15 37 2670
15:30:16 30 2668
15:30:17 57 5337
15:30:18 21 2652
15:30:19 29 2668
