procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 219269768   1600 37969916    0    0  4749 120043 28482   33  6  2 91  0  0  0
 0  0      0 219288204   1600 37969928    0    0     0     0 5574 7687  0  0 100  0  0  0
 0  0      0 218687692   1600 37972000    0    0     0     0 6698 10410  0  0 99  0  0  0
50  1      0 215498336   1600 39705768    0    0     0 1150748 58051 710935  6  6 87  1  0  0
 1  1      0 213472656   1600 41389288    0    0     0 1212432 66739 756146  9  5 85  1  0  0
 1  1      0 211050600   1600 43010028    0    0     0 1220308 106038 816860 10  5 85  1  0  0
 1  1      0 208975920   1600 44482668    0    0     0 1188272 153647 866068 12  5 83  0  0  0
50  1      0 206713064   1600 45869208    0    0     0 1183136 164563 919032 15  7 77  0  0  0
 1  1      0 204690048   1600 47185856    0    0     0 1138080 167996 960459 15  7 77  0  0  0
 1  1      0 202940712   1600 48389804    0    0     0 1155576 172790 1021530 20 10 70  0  0  0
 4  2      0 201235724   1600 49582752    0    0     0 1221417 156269 832651 14  6 79  1  0  0
 1  2      0 199905888   1600 50707268    0    0     0 1443496 140791 585980 11  5 83  1  0  0
 1  1      0 198574644   1600 51783800    0    0     0 1427400 149108 633341 10  4 85  1  0  0
 2  0      0 197287340   1600 52824780    0    0     0 1470376 148382 640451  7  3 89  1  0  0
 2  1      0 196584132   1600 53406020    0    0     0 1416424 101220 402449 10  4 85  1  0  0
 1  2      0 195948180   1600 53949284    0    0     0 1333689 92224 382853  8  3 88  1  0  0
 1  1      0 195377296   1600 54409820    0    0     0 1183911 84449 350595  4  2 93  1  0  0
 1  1      0 194748312   1600 54886448    0    0     0 1187637 84291 361933  7  3 89  1  0  0
 2  0      0 194176800   1600 55362592    0    0     0 1202535 89515 395302  6  3 91  1  0  0
 2  0      0 193506704   1600 55872068    0    0     0 1176911 89344 404420  4  2 93  1  0  0
 1  2      0 192958688   1600 56353688    0    0     0 1200660 90753 428140  7  3 89  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 192418296   1600 56828260    0    0     0 1183234 93037 424678  7  3 89  1  0  0
 1  1      0 191900768   1600 57288608    0    0     0 1201375 93541 450420  5  3 91  1  0  0
 1  1      0 191269404   1600 57764132    0    0     0 1181356 94038 469759  9  4 86  1  0  0
 1  1      0 190688312   1600 58281920    0    0     0 1202017 102351 520889 12  5 82  1  0  0
 0  1      0 190063680   1600 58782192    0    0     0 1192187 102339 543693 12  5 83  1  0  0
 2  0      0 189439860   1600 59273796    0    0     0 1176928 101965 572415 11  5 83  1  0  0
 2  0      0 188827908   1600 59765372    0    0     0 1192217 109128 611743 14  6 80  1  0  0
 3  0      0 188247024   1600 60240620    0    0     0 1192239 108841 643583 14  6 79  1  0  0
160  0      0 187577008   1600 60748584    0    0     0 1205167 115213 713337 14  6 79  1  0  0
 3  0      0 187071832   1600 61223888    0    0     0 1177406 116535 765309 18  7 75  1  0  0
 1  1      0 186394132   1600 61731920    0    0     0 1196023 125067 868089 18  8 74  1  0  0
 0  1      0 185800348   1600 62223656    0    0     0 1187390 128414 954817 19  8 72  1  0  0
183  1      0 185195500   1600 62728528    0    0     0 1203703 139157 1051415 24 10 66  1  0  0
 0  1      0 184548916   1600 63220332    0    0     0 1184602 150012 1207624 27 11 62  0  0  0
 1  1      0 184024188   1600 63712020    0    0     0 1184944 160560 1484556 34 13 53  0  0  0
 1  1      0 183337288   1600 64225492    0    0     0 1190255 172861 1821577 41 17 42  0  0  0
194  1      0 182740344   1600 64755364    0    0     0 1195760 188325 2381246 55 20 25  0  0  0
173  0      0 182212652   1600 65235776    0    0     0 1187237 169419 3127431 67 22 11  0  0  0
